#node	identifier	category	term ID	term description
AAO54352.1	223283.PSPTO_0810	GO Process	GO:1901360	Organic cyclic compound metabolic process
AAO54352.1	223283.PSPTO_0810	GO Function	GO:0003824	Catalytic activity
AAO54352.1	223283.PSPTO_0810	GO Function	GO:0004518	Nuclease activity
AAO54352.1	223283.PSPTO_0810	GO Function	GO:0004519	Endonuclease activity
AAO54352.1	223283.PSPTO_0810	GO Function	GO:0004520	Endodeoxyribonuclease activity
AAO54352.1	223283.PSPTO_0810	GO Function	GO:0004536	Deoxyribonuclease activity
AAO54352.1	223283.PSPTO_0810	GO Function	GO:0016787	Hydrolase activity
AAO54352.1	223283.PSPTO_0810	GO Function	GO:0016788	Hydrolase activity, acting on ester bonds
AAO54352.1	223283.PSPTO_0810	GO Function	GO:0016888	Endodeoxyribonuclease activity, producing 5-phosphomonoesters
AAO54352.1	223283.PSPTO_0810	GO Function	GO:0016893	Endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5-phosphomonoesters
AAO54352.1	223283.PSPTO_0810	GO Function	GO:0140097	Catalytic activity, acting on DNA
AAO54352.1	223283.PSPTO_0810	GO Function	GO:0140640	Catalytic activity, acting on a nucleic acid
AAO54352.1	223283.PSPTO_0810	GO Component	GO:0005886	Plasma membrane
AAO54352.1	223283.PSPTO_0810	GO Component	GO:0015627	Type II protein secretion system complex
AAO54352.1	223283.PSPTO_0810	GO Component	GO:0016020	Membrane
AAO54352.1	223283.PSPTO_0810	GO Component	GO:0016021	Integral component of membrane
AAO54352.1	223283.PSPTO_0810	GO Component	GO:0031224	Intrinsic component of membrane
AAO54352.1	223283.PSPTO_0810	GO Component	GO:0032991	Protein-containing complex
AAO54352.1	223283.PSPTO_0810	GO Component	GO:0071944	Cell periphery
AAO54352.1	223283.PSPTO_0810	GO Component	GO:0110165	Cellular anatomical entity
AAO54352.1	223283.PSPTO_0810	STRING clusters	CL:5842	Mixed, incl. Pilus organization, and Protein secretion by the type II secretion system
AAO54352.1	223283.PSPTO_0810	STRING clusters	CL:5843	Mixed, incl. Pilus assembly, and LysM domain
AAO54352.1	223283.PSPTO_0810	STRING clusters	CL:5844	Mixed, incl. Pilus assembly, and Two component signalling adaptor domain
AAO54352.1	223283.PSPTO_0810	STRING clusters	CL:5846	Pilus assembly, and Lysin motif
AAO54352.1	223283.PSPTO_0810	COMPARTMENTS	GOCC:0015627	Type II protein secretion system complex
AAO54352.1	223283.PSPTO_0810	COMPARTMENTS	GOCC:0032991	Protein-containing complex
AAO54352.1	223283.PSPTO_0810	Pfam	PF07963	Prokaryotic N-terminal methylation motif
AAO54352.1	223283.PSPTO_0810	Pfam	PF12019	Type II transport protein GspH
AAO54352.1	223283.PSPTO_0810	InterPro	IPR012902	Prokaryotic N-terminal methylation site
AAO54352.1	223283.PSPTO_0810	InterPro	IPR022346	General secretion pathway, GspH
AAO54352.1	223283.PSPTO_0810	InterPro	IPR045584	Pilin-like
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0006810	Transport
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0008104	Protein localization
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0009297	Pilus assembly
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0009306	Protein secretion
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0009987	Cellular process
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0015031	Protein transport
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0015628	Protein secretion by the type II secretion system
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0016043	Cellular component organization
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0022607	Cellular component assembly
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0030030	Cell projection organization
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0030031	Cell projection assembly
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0032940	Secretion by cell
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0033036	Macromolecule localization
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0035592	Establishment of protein localization to extracellular region
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0043107	Type IV pilus-dependent motility
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0043683	Type IV pilus assembly
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0043711	Pilus organization
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0044085	Cellular component biogenesis
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0045184	Establishment of protein localization
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0046903	Secretion
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0048870	Cell motility
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0051179	Localization
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0051234	Establishment of localization
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0051641	Cellular localization
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0055085	Transmembrane transport
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0070727	Cellular macromolecule localization
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0071692	Protein localization to extracellular region
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0071702	Organic substance transport
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0071705	Nitrogen compound transport
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0071806	Protein transmembrane transport
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0071840	Cellular component organization or biogenesis
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0098776	Protein transport across the cell outer membrane
AAO54353.1	223283.PSPTO_0811	GO Process	GO:0140352	Export from cell
AAO54353.1	223283.PSPTO_0811	GO Function	GO:0005215	Transporter activity
AAO54353.1	223283.PSPTO_0811	GO Function	GO:0008320	Protein transmembrane transporter activity
AAO54353.1	223283.PSPTO_0811	GO Function	GO:0022857	Transmembrane transporter activity
AAO54353.1	223283.PSPTO_0811	GO Function	GO:0022884	Macromolecule transmembrane transporter activity
AAO54353.1	223283.PSPTO_0811	GO Function	GO:0140318	Protein transporter activity
AAO54353.1	223283.PSPTO_0811	GO Component	GO:0005886	Plasma membrane
AAO54353.1	223283.PSPTO_0811	GO Component	GO:0009289	Pilus
AAO54353.1	223283.PSPTO_0811	GO Component	GO:0015627	Type II protein secretion system complex
AAO54353.1	223283.PSPTO_0811	GO Component	GO:0016020	Membrane
AAO54353.1	223283.PSPTO_0811	GO Component	GO:0016021	Integral component of membrane
AAO54353.1	223283.PSPTO_0811	GO Component	GO:0031224	Intrinsic component of membrane
AAO54353.1	223283.PSPTO_0811	GO Component	GO:0032991	Protein-containing complex
AAO54353.1	223283.PSPTO_0811	GO Component	GO:0042995	Cell projection
AAO54353.1	223283.PSPTO_0811	GO Component	GO:0044096	Type IV pilus
AAO54353.1	223283.PSPTO_0811	GO Component	GO:0071944	Cell periphery
AAO54353.1	223283.PSPTO_0811	GO Component	GO:0110165	Cellular anatomical entity
AAO54353.1	223283.PSPTO_0811	STRING clusters	CL:5842	Mixed, incl. Pilus organization, and Protein secretion by the type II secretion system
AAO54353.1	223283.PSPTO_0811	STRING clusters	CL:5843	Mixed, incl. Pilus assembly, and LysM domain
AAO54353.1	223283.PSPTO_0811	STRING clusters	CL:5844	Mixed, incl. Pilus assembly, and Two component signalling adaptor domain
AAO54353.1	223283.PSPTO_0811	STRING clusters	CL:5846	Pilus assembly, and Lysin motif
AAO54353.1	223283.PSPTO_0811	STRING clusters	CL:5867	Prokaryotic N-terminal methylation site, and Calcium ion binding
AAO54353.1	223283.PSPTO_0811	COMPARTMENTS	GOCC:0015627	Type II protein secretion system complex
AAO54353.1	223283.PSPTO_0811	COMPARTMENTS	GOCC:0032991	Protein-containing complex
AAO54353.1	223283.PSPTO_0811	UniProt Keywords	KW-0472	Membrane
AAO54353.1	223283.PSPTO_0811	UniProt Keywords	KW-0812	Transmembrane
AAO54353.1	223283.PSPTO_0811	UniProt Keywords	KW-1133	Transmembrane helix
AAO54353.1	223283.PSPTO_0811	Pfam	PF07963	Prokaryotic N-terminal methylation motif
AAO54353.1	223283.PSPTO_0811	Pfam	PF12019	Type II transport protein GspH
AAO54353.1	223283.PSPTO_0811	InterPro	IPR012902	Prokaryotic N-terminal methylation site
AAO54353.1	223283.PSPTO_0811	InterPro	IPR022346	General secretion pathway, GspH
AAO54353.1	223283.PSPTO_0811	InterPro	IPR045584	Pilin-like
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0006259	DNA metabolic process
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0006281	DNA repair
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0006725	Cellular aromatic compound metabolic process
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0006807	Nitrogen compound metabolic process
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0006810	Transport
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0006950	Response to stress
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0006974	Cellular response to DNA damage stimulus
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0008104	Protein localization
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0008152	Metabolic process
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0009306	Protein secretion
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0009987	Cellular process
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0015031	Protein transport
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0015628	Protein secretion by the type II secretion system
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0032940	Secretion by cell
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0033036	Macromolecule localization
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0033554	Cellular response to stress
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0035592	Establishment of protein localization to extracellular region
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0043170	Macromolecule metabolic process
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0044237	Cellular metabolic process
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0044238	Primary metabolic process
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0044260	Cellular macromolecule metabolic process
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0045184	Establishment of protein localization
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0046483	Heterocycle metabolic process
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0046903	Secretion
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0050896	Response to stimulus
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0051179	Localization
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0051234	Establishment of localization
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0051641	Cellular localization
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0051716	Cellular response to stimulus
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0055085	Transmembrane transport
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0070727	Cellular macromolecule localization
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0071692	Protein localization to extracellular region
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0071702	Organic substance transport
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0071704	Organic substance metabolic process
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0071705	Nitrogen compound transport
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0071806	Protein transmembrane transport
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0090304	Nucleic acid metabolic process
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0098776	Protein transport across the cell outer membrane
AAO55277.1	223283.PSPTO_1757	GO Process	GO:0140352	Export from cell
AAO55277.1	223283.PSPTO_1757	GO Process	GO:1901360	Organic cyclic compound metabolic process
AAO55277.1	223283.PSPTO_1757	GO Function	GO:0003676	Nucleic acid binding
AAO55277.1	223283.PSPTO_1757	GO Function	GO:0003677	DNA binding
AAO55277.1	223283.PSPTO_1757	GO Function	GO:0005488	Binding
AAO55277.1	223283.PSPTO_1757	GO Function	GO:0097159	Organic cyclic compound binding
AAO55277.1	223283.PSPTO_1757	GO Function	GO:1901363	Heterocyclic compound binding
AAO55277.1	223283.PSPTO_1757	GO Component	GO:0015627	Type II protein secretion system complex
AAO55277.1	223283.PSPTO_1757	GO Component	GO:0032991	Protein-containing complex
AAO55277.1	223283.PSPTO_1757	STRING clusters	CL:5842	Mixed, incl. Pilus organization, and Protein secretion by the type II secretion system
AAO55277.1	223283.PSPTO_1757	STRING clusters	CL:5931	Mixed, incl. Protein secretion by the type II secretion system, and Type II/IV secretion system protein
AAO55277.1	223283.PSPTO_1757	STRING clusters	CL:5957	Mixed, incl. Horizontal gene transfer, and Type II protein secretion system complex
AAO55277.1	223283.PSPTO_1757	COMPARTMENTS	GOCC:0015627	Type II protein secretion system complex
AAO55277.1	223283.PSPTO_1757	COMPARTMENTS	GOCC:0032991	Protein-containing complex
AAO55277.1	223283.PSPTO_1757	UniProt Keywords	KW-0732	Signal
AAO55277.1	223283.PSPTO_1757	InterPro	IPR004509	Competence protein ComEA, helix-hairpin-helix domain
AAO55277.1	223283.PSPTO_1757	InterPro	IPR010994	RuvA domain 2-like
AAO55277.1	223283.PSPTO_1757	SMART	SM00278	Helix-hairpin-helix DNA-binding motif class 1
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0000160	Phosphorelay signal transduction system
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0006468	Protein phosphorylation
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0006793	Phosphorus metabolic process
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0006796	Phosphate-containing compound metabolic process
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0006807	Nitrogen compound metabolic process
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0007154	Cell communication
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0007165	Signal transduction
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0008152	Metabolic process
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0009987	Cellular process
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0016310	Phosphorylation
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0018106	Peptidyl-histidine phosphorylation
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0018193	Peptidyl-amino acid modification
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0018202	Peptidyl-histidine modification
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0019538	Protein metabolic process
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0023052	Signaling
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0035556	Intracellular signal transduction
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0036211	Protein modification process
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0043170	Macromolecule metabolic process
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0043412	Macromolecule modification
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0044237	Cellular metabolic process
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0044238	Primary metabolic process
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0050789	Regulation of biological process
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0050794	Regulation of cellular process
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0050896	Response to stimulus
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0051716	Cellular response to stimulus
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0065007	Biological regulation
AAO56389.1	223283.PSPTO_2896	GO Process	GO:0071704	Organic substance metabolic process
AAO56389.1	223283.PSPTO_2896	GO Process	GO:1901564	Organonitrogen compound metabolic process
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0000155	Phosphorelay sensor kinase activity
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0000166	Nucleotide binding
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0003824	Catalytic activity
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0004672	Protein kinase activity
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0004673	Protein histidine kinase activity
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0005488	Binding
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0005524	ATP binding
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0009881	Photoreceptor activity
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0016301	Kinase activity
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0016740	Transferase activity
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0016773	Phosphotransferase activity, alcohol group as acceptor
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0016775	Phosphotransferase activity, nitrogenous group as acceptor
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0017076	Purine nucleotide binding
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0030554	Adenyl nucleotide binding
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0032553	Ribonucleotide binding
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0032555	Purine ribonucleotide binding
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0032559	Adenyl ribonucleotide binding
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0036094	Small molecule binding
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0038023	Signaling receptor activity
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0043167	Ion binding
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0043168	Anion binding
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0060089	Molecular transducer activity
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0097159	Organic cyclic compound binding
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0097367	Carbohydrate derivative binding
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0140096	Catalytic activity, acting on a protein
AAO56389.1	223283.PSPTO_2896	GO Function	GO:0140299	Small molecule sensor activity
AAO56389.1	223283.PSPTO_2896	GO Function	GO:1901265	Nucleoside phosphate binding
AAO56389.1	223283.PSPTO_2896	GO Function	GO:1901363	Heterocyclic compound binding
AAO56389.1	223283.PSPTO_2896	GO Component	GO:0005886	Plasma membrane
AAO56389.1	223283.PSPTO_2896	GO Component	GO:0016020	Membrane
AAO56389.1	223283.PSPTO_2896	GO Component	GO:0016021	Integral component of membrane
AAO56389.1	223283.PSPTO_2896	GO Component	GO:0031224	Intrinsic component of membrane
AAO56389.1	223283.PSPTO_2896	GO Component	GO:0071944	Cell periphery
AAO56389.1	223283.PSPTO_2896	GO Component	GO:0110165	Cellular anatomical entity
AAO56389.1	223283.PSPTO_2896	STRING clusters	CL:5203	Signal transduction, and Flagellar assembly
AAO56389.1	223283.PSPTO_2896	STRING clusters	CL:5205	Signal transduction, and Flagellar assembly
AAO56389.1	223283.PSPTO_2896	STRING clusters	CL:5206	Signal transduction, and GGDEF domain
AAO56389.1	223283.PSPTO_2896	STRING clusters	CL:5207	GGDEF domain, and Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
AAO56389.1	223283.PSPTO_2896	STRING clusters	CL:5210	PAS domain superfamily, and EAL domain superfamily
AAO56389.1	223283.PSPTO_2896	STRING clusters	CL:5214	PAS domain superfamily, and GAF domain
AAO56389.1	223283.PSPTO_2896	STRING clusters	CL:5216	PAS domain superfamily, and GAF domain
AAO56389.1	223283.PSPTO_2896	STRING clusters	CL:5221	PAS domain superfamily, and EAL domain superfamily
AAO56389.1	223283.PSPTO_2896	STRING clusters	CL:5223	PAS domain superfamily, and Histidine kinase BarA, N-terminal
AAO56389.1	223283.PSPTO_2896	STRING clusters	CL:5226	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain, and PAS fold
AAO56389.1	223283.PSPTO_2896	STRING clusters	CL:5229	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
AAO56389.1	223283.PSPTO_2896	STRING clusters	CL:5234	Protein autophosphorylation, and PAS-associated, C-terminal
AAO56389.1	223283.PSPTO_2896	COMPARTMENTS	GOCC:0016020	Membrane
AAO56389.1	223283.PSPTO_2896	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AAO56389.1	223283.PSPTO_2896	UniProt Keywords	KW-0067	ATP-binding
AAO56389.1	223283.PSPTO_2896	UniProt Keywords	KW-0157	Chromophore
AAO56389.1	223283.PSPTO_2896	UniProt Keywords	KW-0285	Flavoprotein
AAO56389.1	223283.PSPTO_2896	UniProt Keywords	KW-0288	FMN
AAO56389.1	223283.PSPTO_2896	UniProt Keywords	KW-0418	Kinase
AAO56389.1	223283.PSPTO_2896	UniProt Keywords	KW-0547	Nucleotide-binding
AAO56389.1	223283.PSPTO_2896	UniProt Keywords	KW-0597	Phosphoprotein
AAO56389.1	223283.PSPTO_2896	UniProt Keywords	KW-0600	Photoreceptor protein
AAO56389.1	223283.PSPTO_2896	UniProt Keywords	KW-0675	Receptor
AAO56389.1	223283.PSPTO_2896	UniProt Keywords	KW-0716	Sensory transduction
AAO56389.1	223283.PSPTO_2896	UniProt Keywords	KW-0808	Transferase
AAO56389.1	223283.PSPTO_2896	UniProt Keywords	KW-0843	Virulence
AAO56389.1	223283.PSPTO_2896	InterPro	IPR000014	PAS domain
AAO56389.1	223283.PSPTO_2896	InterPro	IPR000700	PAS-associated, C-terminal
AAO56389.1	223283.PSPTO_2896	InterPro	IPR001610	PAC motif
AAO56389.1	223283.PSPTO_2896	InterPro	IPR001789	Signal transduction response regulator, receiver domain
AAO56389.1	223283.PSPTO_2896	InterPro	IPR003594	Histidine kinase/HSP90-like ATPase
AAO56389.1	223283.PSPTO_2896	InterPro	IPR003661	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
AAO56389.1	223283.PSPTO_2896	InterPro	IPR004358	Signal transduction histidine kinase-related protein, C-terminal
AAO56389.1	223283.PSPTO_2896	InterPro	IPR005467	Histidine kinase domain
AAO56389.1	223283.PSPTO_2896	InterPro	IPR011006	CheY-like superfamily
AAO56389.1	223283.PSPTO_2896	InterPro	IPR035965	PAS domain superfamily
AAO56389.1	223283.PSPTO_2896	InterPro	IPR036097	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain superfamily
AAO56389.1	223283.PSPTO_2896	InterPro	IPR036890	Histidine kinase/HSP90-like ATPase superfamily
AAO56389.1	223283.PSPTO_2896	SMART	SM00086	Motif C-terminal to PAS motifs (likely to contribute to PAS structural domain)
AAO56389.1	223283.PSPTO_2896	SMART	SM00091	PAS domain
AAO56389.1	223283.PSPTO_2896	SMART	SM00387	Histidine kinase-like ATPases
AAO56389.1	223283.PSPTO_2896	SMART	SM00388	His Kinase A (phosphoacceptor) domain
AAO56389.1	223283.PSPTO_2896	SMART	SM00448	cheY-homologous receiver domain
AAO56787.1	223283.PSPTO_3309	GO Process	GO:0006810	Transport
AAO56787.1	223283.PSPTO_3309	GO Process	GO:0008104	Protein localization
AAO56787.1	223283.PSPTO_3309	GO Process	GO:0009306	Protein secretion
AAO56787.1	223283.PSPTO_3309	GO Process	GO:0009987	Cellular process
AAO56787.1	223283.PSPTO_3309	GO Process	GO:0015031	Protein transport
AAO56787.1	223283.PSPTO_3309	GO Process	GO:0015628	Protein secretion by the type II secretion system
AAO56787.1	223283.PSPTO_3309	GO Process	GO:0032940	Secretion by cell
AAO56787.1	223283.PSPTO_3309	GO Process	GO:0033036	Macromolecule localization
AAO56787.1	223283.PSPTO_3309	GO Process	GO:0035592	Establishment of protein localization to extracellular region
AAO56787.1	223283.PSPTO_3309	GO Process	GO:0045184	Establishment of protein localization
AAO56787.1	223283.PSPTO_3309	GO Process	GO:0046903	Secretion
AAO56787.1	223283.PSPTO_3309	GO Process	GO:0051179	Localization
