#node	identifier	category	term ID	term description
VC_0406	243277.VC_0406	InterPro	IPR042094	Type II secretion system GspF domain superfamily
VC_0411	243277.VC_0411	GO Process	GO:0006810	Transport
VC_0411	243277.VC_0411	GO Process	GO:0008104	Protein localization
VC_0411	243277.VC_0411	GO Process	GO:0009306	Protein secretion
VC_0411	243277.VC_0411	GO Process	GO:0009987	Cellular process
VC_0411	243277.VC_0411	GO Process	GO:0015031	Protein transport
VC_0411	243277.VC_0411	GO Process	GO:0015628	Protein secretion by the type II secretion system
VC_0411	243277.VC_0411	GO Process	GO:0032940	Secretion by cell
VC_0411	243277.VC_0411	GO Process	GO:0033036	Macromolecule localization
VC_0411	243277.VC_0411	GO Process	GO:0035592	Establishment of protein localization to extracellular region
VC_0411	243277.VC_0411	GO Process	GO:0045184	Establishment of protein localization
VC_0411	243277.VC_0411	GO Process	GO:0046903	Secretion
VC_0411	243277.VC_0411	GO Process	GO:0051179	Localization
VC_0411	243277.VC_0411	GO Process	GO:0051234	Establishment of localization
VC_0411	243277.VC_0411	GO Process	GO:0051641	Cellular localization
VC_0411	243277.VC_0411	GO Process	GO:0055085	Transmembrane transport
VC_0411	243277.VC_0411	GO Process	GO:0070727	Cellular macromolecule localization
VC_0411	243277.VC_0411	GO Process	GO:0071692	Protein localization to extracellular region
VC_0411	243277.VC_0411	GO Process	GO:0071702	Organic substance transport
VC_0411	243277.VC_0411	GO Process	GO:0071705	Nitrogen compound transport
VC_0411	243277.VC_0411	GO Process	GO:0071806	Protein transmembrane transport
VC_0411	243277.VC_0411	GO Process	GO:0098776	Protein transport across the cell outer membrane
VC_0411	243277.VC_0411	GO Process	GO:0140352	Export from cell
VC_0411	243277.VC_0411	GO Component	GO:0015627	Type II protein secretion system complex
VC_0411	243277.VC_0411	GO Component	GO:0016020	Membrane
VC_0411	243277.VC_0411	GO Component	GO:0016021	Integral component of membrane
VC_0411	243277.VC_0411	GO Component	GO:0031224	Intrinsic component of membrane
VC_0411	243277.VC_0411	GO Component	GO:0032991	Protein-containing complex
VC_0411	243277.VC_0411	GO Component	GO:0110165	Cellular anatomical entity
VC_0411	243277.VC_0411	STRING clusters	CL:4714	Mixed, incl. Secretion, and Prokaryotic N-terminal methylation motif
VC_0411	243277.VC_0411	STRING clusters	CL:4715	Mixed, incl. Protein transport across the cell outer membrane, and Prokaryotic N-terminal methylation motif
VC_0411	243277.VC_0411	STRING clusters	CL:4716	Mixed, incl. Type II protein secretion system complex, and Pilin-like
VC_0411	243277.VC_0411	STRING clusters	CL:4717	Mixed, incl. Prokaryotic N-terminal methylation motif, and PmbA/TldA metallopeptidase domain 1
VC_0411	243277.VC_0411	STRING clusters	CL:4719	Mixed, incl. Prokaryotic N-terminal methylation motif, and GspD/PilQ family
VC_0411	243277.VC_0411	STRING clusters	CL:4735	Prokaryotic N-terminal methylation motif, and Concanavalin A-like lectin/glucanase domain superfamily
VC_0411	243277.VC_0411	KEGG	map05111	Biofilm formation - Vibrio cholerae
VC_0411	243277.VC_0411	COMPARTMENTS	GOCC:0015627	Type II protein secretion system complex
VC_0411	243277.VC_0411	COMPARTMENTS	GOCC:0032991	Protein-containing complex
VC_0411	243277.VC_0411	UniProt Keywords	KW-0472	Membrane
VC_0411	243277.VC_0411	UniProt Keywords	KW-0812	Transmembrane
VC_0411	243277.VC_0411	UniProt Keywords	KW-1133	Transmembrane helix
VC_0411	243277.VC_0411	Pfam	PF07963	Prokaryotic N-terminal methylation motif
VC_0411	243277.VC_0411	InterPro	IPR012902	Prokaryotic N-terminal methylation site
VC_0411	243277.VC_0411	InterPro	IPR045584	Pilin-like
VC_0649	243277.VC_0649	GO Process	GO:0006355	Regulation of transcription, DNA-templated
VC_0649	243277.VC_0649	GO Process	GO:0009889	Regulation of biosynthetic process
VC_0649	243277.VC_0649	GO Process	GO:0010468	Regulation of gene expression
VC_0649	243277.VC_0649	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
VC_0649	243277.VC_0649	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
VC_0649	243277.VC_0649	GO Process	GO:0019222	Regulation of metabolic process
VC_0649	243277.VC_0649	GO Process	GO:0031323	Regulation of cellular metabolic process
VC_0649	243277.VC_0649	GO Process	GO:0031326	Regulation of cellular biosynthetic process
VC_0649	243277.VC_0649	GO Process	GO:0050789	Regulation of biological process
VC_0649	243277.VC_0649	GO Process	GO:0050794	Regulation of cellular process
VC_0649	243277.VC_0649	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
VC_0649	243277.VC_0649	GO Process	GO:0051252	Regulation of RNA metabolic process
VC_0649	243277.VC_0649	GO Process	GO:0060255	Regulation of macromolecule metabolic process
VC_0649	243277.VC_0649	GO Process	GO:0065007	Biological regulation
VC_0649	243277.VC_0649	GO Process	GO:0080090	Regulation of primary metabolic process
VC_0649	243277.VC_0649	GO Process	GO:1903506	Regulation of nucleic acid-templated transcription
VC_0649	243277.VC_0649	GO Process	GO:2001141	Regulation of RNA biosynthetic process
VC_0649	243277.VC_0649	GO Function	GO:0003700	DNA-binding transcription factor activity
VC_0649	243277.VC_0649	GO Function	GO:0140110	Transcription regulator activity
VC_0649	243277.VC_0649	STRING clusters	CL:4196	Mixed, incl. Signal, and Transmembrane helix
VC_0649	243277.VC_0649	STRING clusters	CL:4198	Mostly uncharacterized, incl. Cell division, and Quorum sensing
VC_0649	243277.VC_0649	STRING clusters	CL:4406	Multi antimicrobial extrusion protein, and Tautomerase/MIF superfamily
VC_0649	243277.VC_0649	COMPARTMENTS	GOCC:0005622	Intracellular
VC_0649	243277.VC_0649	COMPARTMENTS	GOCC:0005737	Cytoplasm
VC_0649	243277.VC_0649	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
VC_0649	243277.VC_0649	InterPro	IPR000835	MarR-type HTH domain
VC_0649	243277.VC_0649	InterPro	IPR036388	Winged helix-like DNA-binding domain superfamily
VC_0649	243277.VC_0649	InterPro	IPR036390	Winged helix DNA-binding domain superfamily
VC_0649	243277.VC_0649	InterPro	IPR039422	Transcription regulators MarR/SlyA-like
VC_0649	243277.VC_0649	SMART	SM00347	Helix_turn_helix multiple antibiotic resistance protein
VC_0857	243277.VC_0857	GO Process	GO:0009297	Pilus assembly
VC_0857	243277.VC_0857	GO Process	GO:0009987	Cellular process
VC_0857	243277.VC_0857	GO Process	GO:0016043	Cellular component organization
VC_0857	243277.VC_0857	GO Process	GO:0022607	Cellular component assembly
VC_0857	243277.VC_0857	GO Process	GO:0030030	Cell projection organization
VC_0857	243277.VC_0857	GO Process	GO:0030031	Cell projection assembly
VC_0857	243277.VC_0857	GO Process	GO:0043107	Type IV pilus-dependent motility
VC_0857	243277.VC_0857	GO Process	GO:0043683	Type IV pilus assembly
VC_0857	243277.VC_0857	GO Process	GO:0043711	Pilus organization
VC_0857	243277.VC_0857	GO Process	GO:0044085	Cellular component biogenesis
VC_0857	243277.VC_0857	GO Process	GO:0048870	Cell motility
VC_0857	243277.VC_0857	GO Process	GO:0071840	Cellular component organization or biogenesis
VC_0857	243277.VC_0857	GO Component	GO:0009289	Pilus
VC_0857	243277.VC_0857	GO Component	GO:0016020	Membrane
VC_0857	243277.VC_0857	GO Component	GO:0016021	Integral component of membrane
VC_0857	243277.VC_0857	GO Component	GO:0031224	Intrinsic component of membrane
VC_0857	243277.VC_0857	GO Component	GO:0042995	Cell projection
VC_0857	243277.VC_0857	GO Component	GO:0044096	Type IV pilus
VC_0857	243277.VC_0857	GO Component	GO:0110165	Cellular anatomical entity
VC_0857	243277.VC_0857	STRING clusters	CL:4714	Mixed, incl. Secretion, and Prokaryotic N-terminal methylation motif
VC_0857	243277.VC_0857	STRING clusters	CL:4715	Mixed, incl. Protein transport across the cell outer membrane, and Prokaryotic N-terminal methylation motif
VC_0857	243277.VC_0857	STRING clusters	CL:4793	Mixed, incl. Pilus assembly, and Prokaryotic N-terminal methylation motif
VC_0857	243277.VC_0857	STRING clusters	CL:4830	Prokaryotic N-terminal methylation motif, and C4-dicarboxylate anaerobic carrier
VC_0857	243277.VC_0857	KEGG	map02020	Two-component system
VC_0857	243277.VC_0857	COMPARTMENTS	GOCC:0009289	Pilus
VC_0857	243277.VC_0857	COMPARTMENTS	GOCC:0042995	Cell projection
VC_0857	243277.VC_0857	COMPARTMENTS	GOCC:0044096	Type IV pilus
VC_0857	243277.VC_0857	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
VC_0857	243277.VC_0857	UniProt Keywords	KW-0472	Membrane
VC_0857	243277.VC_0857	UniProt Keywords	KW-0812	Transmembrane
VC_0857	243277.VC_0857	UniProt Keywords	KW-1133	Transmembrane helix
VC_0857	243277.VC_0857	Pfam	PF07963	Prokaryotic N-terminal methylation motif
VC_0857	243277.VC_0857	Pfam	PF16732	Type IV minor pilin ComP, DNA uptake sequence receptor
VC_0857	243277.VC_0857	InterPro	IPR012902	Prokaryotic N-terminal methylation site
VC_0857	243277.VC_0857	InterPro	IPR031982	Type IV pilus non-core minor pilin PilE-like
VC_0857	243277.VC_0857	InterPro	IPR045584	Pilin-like
VC_0858	243277.VC_0858	GO Process	GO:0006810	Transport
VC_0858	243277.VC_0858	GO Process	GO:0008104	Protein localization
VC_0858	243277.VC_0858	GO Process	GO:0009306	Protein secretion
VC_0858	243277.VC_0858	GO Process	GO:0009987	Cellular process
VC_0858	243277.VC_0858	GO Process	GO:0015031	Protein transport
VC_0858	243277.VC_0858	GO Process	GO:0015628	Protein secretion by the type II secretion system
VC_0858	243277.VC_0858	GO Process	GO:0032940	Secretion by cell
VC_0858	243277.VC_0858	GO Process	GO:0033036	Macromolecule localization
VC_0858	243277.VC_0858	GO Process	GO:0035592	Establishment of protein localization to extracellular region
VC_0858	243277.VC_0858	GO Process	GO:0045184	Establishment of protein localization
VC_0858	243277.VC_0858	GO Process	GO:0046903	Secretion
VC_0858	243277.VC_0858	GO Process	GO:0051179	Localization
VC_0858	243277.VC_0858	GO Process	GO:0051234	Establishment of localization
VC_0858	243277.VC_0858	GO Process	GO:0051641	Cellular localization
VC_0858	243277.VC_0858	GO Process	GO:0055085	Transmembrane transport
VC_0858	243277.VC_0858	GO Process	GO:0070727	Cellular macromolecule localization
VC_0858	243277.VC_0858	GO Process	GO:0071692	Protein localization to extracellular region
VC_0858	243277.VC_0858	GO Process	GO:0071702	Organic substance transport
VC_0858	243277.VC_0858	GO Process	GO:0071705	Nitrogen compound transport
VC_0858	243277.VC_0858	GO Process	GO:0071806	Protein transmembrane transport
VC_0858	243277.VC_0858	GO Process	GO:0098776	Protein transport across the cell outer membrane
VC_0858	243277.VC_0858	GO Process	GO:0140352	Export from cell
VC_0858	243277.VC_0858	GO Component	GO:0005886	Plasma membrane
VC_0858	243277.VC_0858	GO Component	GO:0015627	Type II protein secretion system complex
VC_0858	243277.VC_0858	GO Component	GO:0016020	Membrane
VC_0858	243277.VC_0858	GO Component	GO:0016021	Integral component of membrane
VC_0858	243277.VC_0858	GO Component	GO:0031224	Intrinsic component of membrane
VC_0858	243277.VC_0858	GO Component	GO:0032991	Protein-containing complex
VC_0858	243277.VC_0858	GO Component	GO:0071944	Cell periphery
VC_0858	243277.VC_0858	GO Component	GO:0110165	Cellular anatomical entity
VC_0858	243277.VC_0858	STRING clusters	CL:4714	Mixed, incl. Secretion, and Prokaryotic N-terminal methylation motif
VC_0858	243277.VC_0858	STRING clusters	CL:4715	Mixed, incl. Protein transport across the cell outer membrane, and Prokaryotic N-terminal methylation motif
VC_0858	243277.VC_0858	STRING clusters	CL:4793	Mixed, incl. Pilus assembly, and Prokaryotic N-terminal methylation motif
VC_0858	243277.VC_0858	STRING clusters	CL:4830	Prokaryotic N-terminal methylation motif, and C4-dicarboxylate anaerobic carrier
VC_0858	243277.VC_0858	KEGG	map03070	Bacterial secretion system
VC_0858	243277.VC_0858	COMPARTMENTS	GOCC:0015627	Type II protein secretion system complex
VC_0858	243277.VC_0858	COMPARTMENTS	GOCC:0032991	Protein-containing complex
VC_0858	243277.VC_0858	UniProt Keywords	KW-0472	Membrane
VC_0858	243277.VC_0858	UniProt Keywords	KW-0812	Transmembrane
VC_0858	243277.VC_0858	UniProt Keywords	KW-1133	Transmembrane helix
VC_0858	243277.VC_0858	Pfam	PF07963	Prokaryotic N-terminal methylation motif
VC_0858	243277.VC_0858	Pfam	PF12019	Type II transport protein GspH
VC_0858	243277.VC_0858	InterPro	IPR012902	Prokaryotic N-terminal methylation site
VC_0858	243277.VC_0858	InterPro	IPR016824	Tfp pilus assembly protein FimT
VC_0858	243277.VC_0858	InterPro	IPR022346	General secretion pathway, GspH
VC_0858	243277.VC_0858	InterPro	IPR045584	Pilin-like
VC_0887	243277.VC_0887	GO Process	GO:0009987	Cellular process
VC_0887	243277.VC_0887	GO Process	GO:0042710	Biofilm formation
VC_0887	243277.VC_0887	GO Process	GO:0044010	Single-species biofilm formation
VC_0887	243277.VC_0887	GO Process	GO:0051703	Biological process involved in intraspecies interaction between organisms
VC_0887	243277.VC_0887	GO Process	GO:0098630	Aggregation of unicellular organisms
VC_0887	243277.VC_0887	GO Process	GO:0098743	Cell aggregation
VC_0887	243277.VC_0887	STRING clusters	CL:4196	Mixed, incl. Signal, and Transmembrane helix
VC_0887	243277.VC_0887	STRING clusters	CL:4421	Mostly uncharacterized, incl. Negative regulation of cellular metabolic process, and PilZ domain
VC_0887	243277.VC_0887	Pfam	PF04287	tRNA pseudouridine synthase C
VC_0887	243277.VC_0887	InterPro	IPR007384	Protein of unknown function UCP006257
VC_0887	243277.VC_0887	InterPro	IPR023376	YqcC-like domain
VC_0887	243277.VC_0887	InterPro	IPR036814	YqcC-like superfamily
VC_0892	243277.VC_0892	GO Process	GO:0001539	Cilium or flagellum-dependent cell motility
VC_0892	243277.VC_0892	GO Process	GO:0009987	Cellular process
VC_0892	243277.VC_0892	GO Process	GO:0048870	Cell motility
VC_0892	243277.VC_0892	GO Process	GO:0071973	Bacterial-type flagellum-dependent cell motility
VC_0892	243277.VC_0892	GO Process	GO:0071978	Bacterial-type flagellum-dependent swarming motility
VC_0892	243277.VC_0892	GO Process	GO:0097588	Archaeal or bacterial-type flagellum-dependent cell motility
VC_0892	243277.VC_0892	GO Component	GO:0005886	Plasma membrane
VC_0892	243277.VC_0892	GO Component	GO:0016020	Membrane
VC_0892	243277.VC_0892	GO Component	GO:0016021	Integral component of membrane
VC_0892	243277.VC_0892	GO Component	GO:0031224	Intrinsic component of membrane
VC_0892	243277.VC_0892	GO Component	GO:0071944	Cell periphery
VC_0892	243277.VC_0892	GO Component	GO:0110165	Cellular anatomical entity
VC_0892	243277.VC_0892	STRING clusters	CL:3437	Signal transduction, and Flagellar assembly
VC_0892	243277.VC_0892	STRING clusters	CL:3728	Flagellar assembly
VC_0892	243277.VC_0892	STRING clusters	CL:3731	Flagellar assembly
VC_0892	243277.VC_0892	STRING clusters	CL:3735	Cilium, and Bacterial-type flagellum-dependent cell motility
VC_0892	243277.VC_0892	KEGG	map02020	Two-component system
VC_0892	243277.VC_0892	KEGG	map02030	Bacterial chemotaxis
VC_0892	243277.VC_0892	KEGG	map02040	Flagellar assembly
VC_0892	243277.VC_0892	COMPARTMENTS	GOCC:0005886	Plasma membrane
VC_0892	243277.VC_0892	COMPARTMENTS	GOCC:0016020	Membrane
VC_0892	243277.VC_0892	COMPARTMENTS	GOCC:0071944	Cell periphery
VC_0892	243277.VC_0892	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
VC_0892	243277.VC_0892	UniProt Keywords	KW-0472	Membrane
VC_0892	243277.VC_0892	UniProt Keywords	KW-0812	Transmembrane
VC_0892	243277.VC_0892	UniProt Keywords	KW-1133	Transmembrane helix
VC_0892	243277.VC_0892	Pfam	PF01618	MotA/TolQ/ExbB proton channel family
VC_0892	243277.VC_0892	InterPro	IPR000540	Flagellar motor protein MotA, conserved site
VC_0892	243277.VC_0892	InterPro	IPR002898	MotA/TolQ/ExbB proton channel
VC_0892	243277.VC_0892	InterPro	IPR047055	Motility protein A-like
VC_0900	243277.VC_0900	GO Process	GO:0007155	Cell adhesion
VC_0900	243277.VC_0900	GO Process	GO:0009987	Cellular process
VC_0900	243277.VC_0900	GO Process	GO:0031589	Cell-substrate adhesion
VC_0900	243277.VC_0900	GO Process	GO:0040012	Regulation of locomotion
VC_0900	243277.VC_0900	GO Process	GO:0040013	Negative regulation of locomotion
VC_0900	243277.VC_0900	GO Process	GO:0042710	Biofilm formation
VC_0900	243277.VC_0900	GO Process	GO:0043708	Cell adhesion involved in biofilm formation
VC_0900	243277.VC_0900	GO Process	GO:0043709	Cell adhesion involved in single-species biofilm formation
VC_0900	243277.VC_0900	GO Process	GO:0044010	Single-species biofilm formation
VC_0900	243277.VC_0900	GO Process	GO:0048519	Negative regulation of biological process
VC_0900	243277.VC_0900	GO Process	GO:0048523	Negative regulation of cellular process
VC_0900	243277.VC_0900	GO Process	GO:0050789	Regulation of biological process
VC_0900	243277.VC_0900	GO Process	GO:0050794	Regulation of cellular process
