#node	identifier	category	term ID	term description
ABD29437.1	93061.SAOUHSC_00264	STRING clusters	CL:4931	Mixed, incl. Tandem five-TM protein, and Immunity protein YezG-like
ABD29437.1	93061.SAOUHSC_00264	STRING clusters	CL:4932	Mixed, incl. Tandem five-TM protein, and Immunity protein YezG-like
ABD29437.1	93061.SAOUHSC_00264	STRING clusters	CL:4933	Mixed, incl. Immunity protein YezG-like, and ESAT-6-like superfamily
ABD29437.1	93061.SAOUHSC_00264	STRING clusters	CL:4934	Mixed, incl. ESAT-6-like superfamily, and Protein of unknown function DUF5079
ABD29437.1	93061.SAOUHSC_00264	STRING clusters	CL:4935	Mixed, incl. ESAT-6-like superfamily, and FtsK/SpoIIIE family
ABD29440.1	93061.SAOUHSC_00267	STRING clusters	CL:4930	Mixed, incl. Tandem five-TM protein, and Immunity protein YezG-like
ABD29440.1	93061.SAOUHSC_00267	STRING clusters	CL:4931	Mixed, incl. Tandem five-TM protein, and Immunity protein YezG-like
ABD29440.1	93061.SAOUHSC_00267	STRING clusters	CL:4932	Mixed, incl. Tandem five-TM protein, and Immunity protein YezG-like
ABD29440.1	93061.SAOUHSC_00267	STRING clusters	CL:4933	Mixed, incl. Immunity protein YezG-like, and ESAT-6-like superfamily
ABD29440.1	93061.SAOUHSC_00267	STRING clusters	CL:4934	Mixed, incl. ESAT-6-like superfamily, and Protein of unknown function DUF5079
ABD29440.1	93061.SAOUHSC_00267	STRING clusters	CL:4935	Mixed, incl. ESAT-6-like superfamily, and FtsK/SpoIIIE family
ABD29440.1	93061.SAOUHSC_00267	STRING clusters	CL:4948	Mixed, incl. ESAT-6-like superfamily, and Immunity protein YezG-like
ABD29443.1	93061.SAOUHSC_00270	GO Component	GO:0016020	Membrane
ABD29443.1	93061.SAOUHSC_00270	GO Component	GO:0016021	Integral component of membrane
ABD29443.1	93061.SAOUHSC_00270	GO Component	GO:0031224	Intrinsic component of membrane
ABD29443.1	93061.SAOUHSC_00270	GO Component	GO:0110165	Cellular anatomical entity
ABD29443.1	93061.SAOUHSC_00270	STRING clusters	CL:4930	Mixed, incl. Tandem five-TM protein, and Immunity protein YezG-like
ABD29443.1	93061.SAOUHSC_00270	STRING clusters	CL:4931	Mixed, incl. Tandem five-TM protein, and Immunity protein YezG-like
ABD29443.1	93061.SAOUHSC_00270	STRING clusters	CL:4932	Mixed, incl. Tandem five-TM protein, and Immunity protein YezG-like
ABD29443.1	93061.SAOUHSC_00270	STRING clusters	CL:4933	Mixed, incl. Immunity protein YezG-like, and ESAT-6-like superfamily
ABD29443.1	93061.SAOUHSC_00270	STRING clusters	CL:4934	Mixed, incl. ESAT-6-like superfamily, and Protein of unknown function DUF5079
ABD29443.1	93061.SAOUHSC_00270	STRING clusters	CL:4959	Protein of unknown function DUF5079, and Protein of unknown function DUF5080
ABD29443.1	93061.SAOUHSC_00270	UniProt Keywords	KW-0472	Membrane
ABD29443.1	93061.SAOUHSC_00270	UniProt Keywords	KW-0812	Transmembrane
ABD29443.1	93061.SAOUHSC_00270	UniProt Keywords	KW-1133	Transmembrane helix
ABD29443.1	93061.SAOUHSC_00270	Pfam	PF16882	Domain of unknown function (DUF5079)
ABD29443.1	93061.SAOUHSC_00270	InterPro	IPR031690	Protein of unknown function DUF5079
ABD29551.1	93061.SAOUHSC_00387	STRING clusters	CL:3769	Mixed, incl. Virulence, and Two-component system
ABD29551.1	93061.SAOUHSC_00387	STRING clusters	CL:3770	Mixed, incl. Secreted, and Transcriptional regulator SarA/Rot
ABD29551.1	93061.SAOUHSC_00387	STRING clusters	CL:3771	Secreted, and Transcriptional regulator SarA/Rot
ABD29551.1	93061.SAOUHSC_00387	STRING clusters	CL:3773	Secreted, and Transcriptional regulator SarA/Rot
ABD29551.1	93061.SAOUHSC_00387	STRING clusters	CL:3775	Secreted, and Staphylococcal superantigen-like OB-fold domain
ABD29551.1	93061.SAOUHSC_00387	STRING clusters	CL:3845	Staphylococcal superantigen-like OB-fold domain, and FPRL1/chemotaxis inhibitory protein
ABD29551.1	93061.SAOUHSC_00387	STRING clusters	CL:3859	Staphylococcal superantigen-like OB-fold domain
ABD30225.1	93061.SAOUHSC_01111	STRING clusters	CL:3769	Mixed, incl. Virulence, and Two-component system
ABD30225.1	93061.SAOUHSC_01111	STRING clusters	CL:3770	Mixed, incl. Secreted, and Transcriptional regulator SarA/Rot
ABD30225.1	93061.SAOUHSC_01111	STRING clusters	CL:3771	Secreted, and Transcriptional regulator SarA/Rot
ABD30225.1	93061.SAOUHSC_01111	STRING clusters	CL:3773	Secreted, and Transcriptional regulator SarA/Rot
ABD30225.1	93061.SAOUHSC_01111	STRING clusters	CL:3775	Secreted, and Staphylococcal superantigen-like OB-fold domain
ABD30225.1	93061.SAOUHSC_01111	STRING clusters	CL:3845	Staphylococcal superantigen-like OB-fold domain, and FPRL1/chemotaxis inhibitory protein
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:0030193	Regulation of blood coagulation
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:0030195	Negative regulation of blood coagulation
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:0032101	Regulation of response to external stimulus
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:0032102	Negative regulation of response to external stimulus
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:0035806	Modulation of blood coagulation in another organism
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:0035821	Modulation of process of another organism
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:0035899	Negative regulation of blood coagulation in another organism
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:0044419	Biological process involved in interspecies interaction between organisms
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:0048519	Negative regulation of biological process
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:0048583	Regulation of response to stimulus
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:0048585	Negative regulation of response to stimulus
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:0050789	Regulation of biological process
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:0050818	Regulation of coagulation
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:0050819	Negative regulation of coagulation
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:0050878	Regulation of body fluid levels
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:0051239	Regulation of multicellular organismal process
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:0051241	Negative regulation of multicellular organismal process
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:0061041	Regulation of wound healing
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:0061045	Negative regulation of wound healing
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:0065007	Biological regulation
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:0065008	Regulation of biological quality
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:0080134	Regulation of response to stress
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:1900046	Regulation of hemostasis
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:1900047	Negative regulation of hemostasis
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:1903034	Regulation of response to wounding
ABD30228.1	93061.SAOUHSC_01114	GO Process	GO:1903035	Negative regulation of response to wounding
ABD30228.1	93061.SAOUHSC_01114	GO Function	GO:0001848	Complement binding
ABD30228.1	93061.SAOUHSC_01114	GO Function	GO:0005488	Binding
ABD30228.1	93061.SAOUHSC_01114	GO Function	GO:0005515	Protein binding
ABD30228.1	93061.SAOUHSC_01114	GO Component	GO:0005576	Extracellular region
ABD30228.1	93061.SAOUHSC_01114	GO Component	GO:0005615	Extracellular space
ABD30228.1	93061.SAOUHSC_01114	GO Component	GO:0110165	Cellular anatomical entity
ABD30228.1	93061.SAOUHSC_01114	STRING clusters	CL:3769	Mixed, incl. Virulence, and Two-component system
ABD30228.1	93061.SAOUHSC_01114	STRING clusters	CL:3770	Mixed, incl. Secreted, and Transcriptional regulator SarA/Rot
ABD30228.1	93061.SAOUHSC_01114	STRING clusters	CL:3771	Secreted, and Transcriptional regulator SarA/Rot
ABD30228.1	93061.SAOUHSC_01114	STRING clusters	CL:3773	Secreted, and Transcriptional regulator SarA/Rot
ABD30228.1	93061.SAOUHSC_01114	STRING clusters	CL:3775	Secreted, and Staphylococcal superantigen-like OB-fold domain
ABD30228.1	93061.SAOUHSC_01114	STRING clusters	CL:3777	Secreted, and Sortase domain
ABD30228.1	93061.SAOUHSC_01114	STRING clusters	CL:3779	Mixed, incl. LPXTG cell wall anchor motif, and Cell wall
ABD30228.1	93061.SAOUHSC_01114	STRING clusters	CL:3781	LPXTG cell wall anchor motif, and Complement binding
ABD30228.1	93061.SAOUHSC_01114	UniProt Keywords	KW-0732	Signal
ABD30228.1	93061.SAOUHSC_01114	Pfam	PF12199	Extracellular fibrinogen binding protein C terminal
ABD30228.1	93061.SAOUHSC_01114	InterPro	IPR021033	Extracellular fibrinogen binding protein, C-terminal
ABD30228.1	93061.SAOUHSC_01114	InterPro	IPR036233	Efb, C-terminal domain superfamily
ABD30228.1	93061.SAOUHSC_01114	InterPro	IPR041909	Sbi, C3 binding domain IV
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0009892	Negative regulation of metabolic process
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0010466	Negative regulation of peptidase activity
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0010605	Negative regulation of macromolecule metabolic process
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0010951	Negative regulation of endopeptidase activity
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0019222	Regulation of metabolic process
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0030162	Regulation of proteolysis
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0043086	Negative regulation of catalytic activity
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0044092	Negative regulation of molecular function
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0045861	Negative regulation of proteolysis
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0048519	Negative regulation of biological process
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0050789	Regulation of biological process
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0050790	Regulation of catalytic activity
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0051172	Negative regulation of nitrogen compound metabolic process
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0051246	Regulation of protein metabolic process
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0051248	Negative regulation of protein metabolic process
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0051336	Regulation of hydrolase activity
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0051346	Negative regulation of hydrolase activity
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0052547	Regulation of peptidase activity
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0052548	Regulation of endopeptidase activity
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0060255	Regulation of macromolecule metabolic process
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0065007	Biological regulation
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0065009	Regulation of molecular function
ABD31177.1	93061.SAOUHSC_02129	GO Process	GO:0080090	Regulation of primary metabolic process
ABD31177.1	93061.SAOUHSC_02129	GO Function	GO:0004857	Enzyme inhibitor activity
ABD31177.1	93061.SAOUHSC_02129	GO Function	GO:0004866	Endopeptidase inhibitor activity
ABD31177.1	93061.SAOUHSC_02129	GO Function	GO:0004869	Cysteine-type endopeptidase inhibitor activity
ABD31177.1	93061.SAOUHSC_02129	GO Function	GO:0030234	Enzyme regulator activity
ABD31177.1	93061.SAOUHSC_02129	GO Function	GO:0030414	Peptidase inhibitor activity
ABD31177.1	93061.SAOUHSC_02129	GO Function	GO:0061134	Peptidase regulator activity
ABD31177.1	93061.SAOUHSC_02129	GO Function	GO:0061135	Endopeptidase regulator activity
ABD31177.1	93061.SAOUHSC_02129	GO Function	GO:0098772	Molecular function regulator activity
ABD31177.1	93061.SAOUHSC_02129	GO Component	GO:0005622	Intracellular anatomical structure
ABD31177.1	93061.SAOUHSC_02129	GO Component	GO:0005737	Cytoplasm
ABD31177.1	93061.SAOUHSC_02129	GO Component	GO:0110165	Cellular anatomical entity
ABD31177.1	93061.SAOUHSC_02129	STRING clusters	CL:3769	Mixed, incl. Virulence, and Two-component system
ABD31177.1	93061.SAOUHSC_02129	STRING clusters	CL:3770	Mixed, incl. Secreted, and Transcriptional regulator SarA/Rot
ABD31177.1	93061.SAOUHSC_02129	STRING clusters	CL:3771	Secreted, and Transcriptional regulator SarA/Rot
ABD31177.1	93061.SAOUHSC_02129	STRING clusters	CL:3773	Secreted, and Transcriptional regulator SarA/Rot
ABD31177.1	93061.SAOUHSC_02129	Pfam	PF09022	Staphostatin A
ABD31177.1	93061.SAOUHSC_02129	InterPro	IPR015112	Staphostatin A
ABD31177.1	93061.SAOUHSC_02129	InterPro	IPR016085	Protease inhibitor, beta-barrel domain
ABD31177.1	93061.SAOUHSC_02129	InterPro	IPR037296	Staphostatin A/B
ABD31301.1	93061.SAOUHSC_02262	STRING clusters	CL:2250	Mixed, incl. Transmembrane helix, and GNAT domain
ABD31301.1	93061.SAOUHSC_02262	STRING clusters	CL:2251	Mixed, incl. Coiled coil, and Two-component system
ABD31301.1	93061.SAOUHSC_02262	STRING clusters	CL:2253	Mixed, incl. Coiled coil, and Two-component system
ABD31301.1	93061.SAOUHSC_02262	STRING clusters	CL:2254	Mixed, incl. Coiled coil, and Biosynthesis of various secondary metabolites - part 3
ABD31301.1	93061.SAOUHSC_02262	STRING clusters	CL:2255	Mixed, incl. Coiled coil, and Biosynthesis of various secondary metabolites - part 3
ABD31301.1	93061.SAOUHSC_02262	STRING clusters	CL:2256	Mixed, incl. Biosynthesis of various secondary metabolites - part 3, and Two-component system
ABD31301.1	93061.SAOUHSC_02262	STRING clusters	CL:2329	Mixed, incl. Quorum sensing, and LytTr DNA-binding domain
ABD31301.1	93061.SAOUHSC_02262	InterPro	IPR009229	Staphylococcal AgrD
ABD31301.1	93061.SAOUHSC_02262	SMART	SM00794	Staphylococcal AgrD protein
agrB	93061.SAOUHSC_02261	GO Process	GO:0006508	Proteolysis
agrB	93061.SAOUHSC_02261	GO Process	GO:0006807	Nitrogen compound metabolic process
agrB	93061.SAOUHSC_02261	GO Process	GO:0007154	Cell communication
agrB	93061.SAOUHSC_02261	GO Process	GO:0007267	Cell-cell signaling
agrB	93061.SAOUHSC_02261	GO Process	GO:0008152	Metabolic process
agrB	93061.SAOUHSC_02261	GO Process	GO:0009372	Quorum sensing
agrB	93061.SAOUHSC_02261	GO Process	GO:0009595	Detection of biotic stimulus
agrB	93061.SAOUHSC_02261	GO Process	GO:0009607	Response to biotic stimulus
agrB	93061.SAOUHSC_02261	GO Process	GO:0009987	Cellular process
agrB	93061.SAOUHSC_02261	GO Process	GO:0019538	Protein metabolic process
agrB	93061.SAOUHSC_02261	GO Process	GO:0023052	Signaling
agrB	93061.SAOUHSC_02261	GO Process	GO:0043170	Macromolecule metabolic process
agrB	93061.SAOUHSC_02261	GO Process	GO:0044238	Primary metabolic process
agrB	93061.SAOUHSC_02261	GO Process	GO:0050896	Response to stimulus
agrB	93061.SAOUHSC_02261	GO Process	GO:0051606	Detection of stimulus
agrB	93061.SAOUHSC_02261	GO Process	GO:0060245	Detection of cell density
agrB	93061.SAOUHSC_02261	GO Process	GO:0071704	Organic substance metabolic process
agrB	93061.SAOUHSC_02261	GO Process	GO:1901564	Organonitrogen compound metabolic process
agrB	93061.SAOUHSC_02261	GO Function	GO:0003824	Catalytic activity
agrB	93061.SAOUHSC_02261	GO Function	GO:0008233	Peptidase activity
agrB	93061.SAOUHSC_02261	GO Function	GO:0016787	Hydrolase activity
agrB	93061.SAOUHSC_02261	GO Function	GO:0140096	Catalytic activity, acting on a protein
agrB	93061.SAOUHSC_02261	GO Component	GO:0005886	Plasma membrane
agrB	93061.SAOUHSC_02261	GO Component	GO:0016020	Membrane
agrB	93061.SAOUHSC_02261	GO Component	GO:0016021	Integral component of membrane
agrB	93061.SAOUHSC_02261	GO Component	GO:0031224	Intrinsic component of membrane
agrB	93061.SAOUHSC_02261	GO Component	GO:0071944	Cell periphery
agrB	93061.SAOUHSC_02261	GO Component	GO:0110165	Cellular anatomical entity
agrB	93061.SAOUHSC_02261	STRING clusters	CL:2250	Mixed, incl. Transmembrane helix, and GNAT domain
agrB	93061.SAOUHSC_02261	STRING clusters	CL:2251	Mixed, incl. Coiled coil, and Two-component system
agrB	93061.SAOUHSC_02261	STRING clusters	CL:2253	Mixed, incl. Coiled coil, and Two-component system
agrB	93061.SAOUHSC_02261	STRING clusters	CL:2254	Mixed, incl. Coiled coil, and Biosynthesis of various secondary metabolites - part 3
agrB	93061.SAOUHSC_02261	STRING clusters	CL:2255	Mixed, incl. Coiled coil, and Biosynthesis of various secondary metabolites - part 3
agrB	93061.SAOUHSC_02261	STRING clusters	CL:2256	Mixed, incl. Biosynthesis of various secondary metabolites - part 3, and Two-component system
agrB	93061.SAOUHSC_02261	STRING clusters	CL:2329	Mixed, incl. Quorum sensing, and LytTr DNA-binding domain
agrB	93061.SAOUHSC_02261	KEGG	map02020	Two-component system
agrB	93061.SAOUHSC_02261	KEGG	map02024	Quorum sensing
agrB	93061.SAOUHSC_02261	UniProt Keywords	KW-0378	Hydrolase
agrB	93061.SAOUHSC_02261	UniProt Keywords	KW-0472	Membrane
agrB	93061.SAOUHSC_02261	UniProt Keywords	KW-0645	Protease
agrB	93061.SAOUHSC_02261	UniProt Keywords	KW-0673	Quorum sensing
agrB	93061.SAOUHSC_02261	UniProt Keywords	KW-0812	Transmembrane
agrB	93061.SAOUHSC_02261	UniProt Keywords	KW-0843	Virulence
agrB	93061.SAOUHSC_02261	UniProt Keywords	KW-1003	Cell membrane
agrB	93061.SAOUHSC_02261	UniProt Keywords	KW-1133	Transmembrane helix
agrB	93061.SAOUHSC_02261	InterPro	IPR006741	Accessory gene regulator B
agrB	93061.SAOUHSC_02261	SMART	SM00793	Accessory gene regulator B
aldH1	93061.SAOUHSC_02142	GO Process	GO:0006081	Cellular aldehyde metabolic process
aldH1	93061.SAOUHSC_02142	GO Process	GO:0006629	Lipid metabolic process
aldH1	93061.SAOUHSC_02142	GO Process	GO:0006720	Isoprenoid metabolic process
aldH1	93061.SAOUHSC_02142	GO Process	GO:0006721	Terpenoid metabolic process
aldH1	93061.SAOUHSC_02142	GO Process	GO:0008152	Metabolic process
aldH1	93061.SAOUHSC_02142	GO Process	GO:0008299	Isoprenoid biosynthetic process
aldH1	93061.SAOUHSC_02142	GO Process	GO:0008610	Lipid biosynthetic process
aldH1	93061.SAOUHSC_02142	GO Process	GO:0009058	Biosynthetic process
aldH1	93061.SAOUHSC_02142	GO Process	GO:0009987	Cellular process
aldH1	93061.SAOUHSC_02142	GO Process	GO:0016108	Tetraterpenoid metabolic process
aldH1	93061.SAOUHSC_02142	GO Process	GO:0016109	Tetraterpenoid biosynthetic process
aldH1	93061.SAOUHSC_02142	GO Process	GO:0016114	Terpenoid biosynthetic process
aldH1	93061.SAOUHSC_02142	GO Process	GO:0016116	Carotenoid metabolic process
aldH1	93061.SAOUHSC_02142	GO Process	GO:0016117	Carotenoid biosynthetic process
aldH1	93061.SAOUHSC_02142	GO Process	GO:0042440	Pigment metabolic process
aldH1	93061.SAOUHSC_02142	GO Process	GO:0044237	Cellular metabolic process
aldH1	93061.SAOUHSC_02142	GO Process	GO:0044238	Primary metabolic process
aldH1	93061.SAOUHSC_02142	GO Process	GO:0044249	Cellular biosynthetic process
aldH1	93061.SAOUHSC_02142	GO Process	GO:0044255	Cellular lipid metabolic process
aldH1	93061.SAOUHSC_02142	GO Process	GO:0046148	Pigment biosynthetic process
aldH1	93061.SAOUHSC_02142	GO Process	GO:0071704	Organic substance metabolic process
aldH1	93061.SAOUHSC_02142	GO Process	GO:1901576	Organic substance biosynthetic process
aldH1	93061.SAOUHSC_02142	GO Function	GO:0003824	Catalytic activity
aldH1	93061.SAOUHSC_02142	GO Function	GO:0004029	Aldehyde dehydrogenase (NAD+) activity
aldH1	93061.SAOUHSC_02142	GO Function	GO:0004030	Aldehyde dehydrogenase [NAD(P)+] activity
aldH1	93061.SAOUHSC_02142	GO Function	GO:0016491	Oxidoreductase activity
aldH1	93061.SAOUHSC_02142	GO Function	GO:0016620	Oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor
aldH1	93061.SAOUHSC_02142	GO Function	GO:0016903	Oxidoreductase activity, acting on the aldehyde or oxo group of donors
aldH1	93061.SAOUHSC_02142	GO Component	GO:0005622	Intracellular anatomical structure
aldH1	93061.SAOUHSC_02142	GO Component	GO:0005737	Cytoplasm
aldH1	93061.SAOUHSC_02142	GO Component	GO:0110165	Cellular anatomical entity
aldH1	93061.SAOUHSC_02142	STRING clusters	CL:1082	Fatty acid degradation, and acetyl-CoA biosynthetic process
aldH1	93061.SAOUHSC_02142	STRING clusters	CL:1084	Chloroalkane and chloroalkene degradation, and Aminotransferase class-III
aldH1	93061.SAOUHSC_02142	STRING clusters	CL:974	Carboxylic acid metabolic process, and Carbon metabolism
aldH1	93061.SAOUHSC_02142	STRING clusters	CL:975	Mixed, incl. Carbon metabolism, and Branched-chain amino acid metabolic process
aldH1	93061.SAOUHSC_02142	STRING clusters	CL:976	Carbon metabolism, and Branched-chain amino acid metabolic process
aldH1	93061.SAOUHSC_02142	STRING clusters	CL:977	Mixed, incl. Citrate cycle (TCA cycle), and Fatty acid degradation
aldH1	93061.SAOUHSC_02142	KEGG	map00010	Glycolysis / Gluconeogenesis
aldH1	93061.SAOUHSC_02142	KEGG	map00071	Fatty acid degradation
aldH1	93061.SAOUHSC_02142	KEGG	map00280	Valine, leucine and isoleucine degradation
aldH1	93061.SAOUHSC_02142	KEGG	map00310	Lysine degradation
aldH1	93061.SAOUHSC_02142	KEGG	map00330	Arginine and proline metabolism
aldH1	93061.SAOUHSC_02142	KEGG	map00340	Histidine metabolism
aldH1	93061.SAOUHSC_02142	KEGG	map00380	Tryptophan metabolism
aldH1	93061.SAOUHSC_02142	KEGG	map00410	beta-Alanine metabolism
aldH1	93061.SAOUHSC_02142	KEGG	map00561	Glycerolipid metabolism
aldH1	93061.SAOUHSC_02142	KEGG	map00620	Pyruvate metabolism
aldH1	93061.SAOUHSC_02142	KEGG	map00625	Chloroalkane and chloroalkene degradation
aldH1	93061.SAOUHSC_02142	KEGG	map00770	Pantothenate and CoA biosynthesis
aldH1	93061.SAOUHSC_02142	KEGG	map01100	Metabolic pathways
aldH1	93061.SAOUHSC_02142	KEGG	map01110	Biosynthesis of secondary metabolites
aldH1	93061.SAOUHSC_02142	KEGG	map01120	Microbial metabolism in diverse environments
aldH1	93061.SAOUHSC_02142	COMPARTMENTS	GOCC:0005886	Plasma membrane
aldH1	93061.SAOUHSC_02142	COMPARTMENTS	GOCC:0016020	Membrane
aldH1	93061.SAOUHSC_02142	COMPARTMENTS	GOCC:0071944	Cell periphery
aldH1	93061.SAOUHSC_02142	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
aldH1	93061.SAOUHSC_02142	UniProt Keywords	KW-0125	Carotenoid biosynthesis
aldH1	93061.SAOUHSC_02142	UniProt Keywords	KW-0520	NAD
aldH1	93061.SAOUHSC_02142	UniProt Keywords	KW-0560	Oxidoreductase
aldH1	93061.SAOUHSC_02142	UniProt Keywords	KW-0843	Virulence
aldH1	93061.SAOUHSC_02142	Pfam	PF00171	Aldehyde dehydrogenase family
