#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ANA28587.1	spaR	59204.UQ49_05825	59204.UQ49_18330	0.072	0	0.743	0	0.588	0.313	0	0.091	0.927
ANA28587.1	spaQ	59204.UQ49_05825	59204.UQ49_18335	0.072	0	0.774	0	0.589	0.313	0	0.091	0.936
ANA29994.1	sigE	59204.UQ49_13665	59204.UQ49_09070	0	0	0	0	0.849	0	0	0	0.849
ANA29994.1	sopB	59204.UQ49_13665	59204.UQ49_09075	0	0	0	0	0.928	0	0	0.885	0.991
ANA29994.1	spaM	59204.UQ49_13665	59204.UQ49_18355	0	0	0	0	0.512	0	0	0	0.512
ANA29994.1	invE	59204.UQ49_13665	59204.UQ49_18375	0	0	0	0	0.587	0	0	0	0.587
ANA29994.1	ANA30838.1	59204.UQ49_13665	59204.UQ49_18360	0	0	0	0	0.595	0	0	0	0.595
ANA29994.1	spaN	59204.UQ49_13665	59204.UQ49_18350	0	0	0	0	0.606	0	0	0.047	0.608
ANA29994.1	spaK	59204.UQ49_13665	59204.UQ49_18365	0	0	0	0	0.554	0	0	0.352	0.698
ANA29994.1	invA	59204.UQ49_13665	59204.UQ49_18370	0	0	0	0	0.262	0	0	0.617	0.705
ANA29994.1	invG	59204.UQ49_13665	59204.UQ49_18380	0	0	0	0	0.594	0	0	0.456	0.769
ANA29994.1	prgH	59204.UQ49_13665	59204.UQ49_18260	0	0	0	0	0.738	0	0	0.336	0.818
ANA29994.1	yopJ	59204.UQ49_13665	59204.UQ49_18215	0	0	0	0	0	0	0	0.870	0.870
ANA29994.1	ANA30823.1	59204.UQ49_13665	59204.UQ49_18280	0	0	0	0	0.151	0	0	0.885	0.898
ANA29994.1	sicA	59204.UQ49_13665	59204.UQ49_18320	0	0	0	0	0.921	0	0	0.295	0.941
ANA29994.1	ANA30828.1	59204.UQ49_13665	59204.UQ49_18310	0	0	0	0	0.709	0	0	0.885	0.965
ANA29994.1	ANA30896.1	59204.UQ49_13665	59204.UQ49_18670	0	0	0	0	0.699	0	0	0.907	0.970
ANA29994.1	sipB	59204.UQ49_13665	59204.UQ49_18315	0	0	0	0	0.816	0	0	0.890	0.978
ANA29994.1	ANA30827.1	59204.UQ49_13665	59204.UQ49_18305	0	0	0	0	0.917	0	0	0.808	0.983
ANA29994.1	ANA30826.1	59204.UQ49_13665	59204.UQ49_18300	0	0	0	0	0.937	0	0	0.885	0.992
ANA30813.1	prgH	59204.UQ49_18230	59204.UQ49_18260	0.638	0	0	0	0.070	0	0	0.102	0.671
ANA30813.1	prgI	59204.UQ49_18230	59204.UQ49_18255	0.698	0	0	0	0.085	0	0	0	0.711
ANA30813.1	orgA	59204.UQ49_18230	59204.UQ49_18240	0.743	0	0	0	0	0	0	0	0.744
ANA30813.1	prgK	59204.UQ49_18230	59204.UQ49_18245	0.741	0	0	0	0.066	0	0	0	0.748
ANA30813.1	orgB	59204.UQ49_18230	59204.UQ49_18235	0.743	0	0	0	0.054	0	0	0	0.748
ANA30813.1	ANA30817.1	59204.UQ49_18230	59204.UQ49_18250	0.743	0	0	0	0.070	0	0	0	0.752
ANA30817.1	invG_3	59204.UQ49_18250	59204.UQ49_05780	0	0	0	0	0.269	0.313	0	0.100	0.508
ANA30817.1	ANA28587.1	59204.UQ49_18250	59204.UQ49_05825	0.093	0	0	0	0.311	0.313	0	0.110	0.566
ANA30817.1	sigE	59204.UQ49_18250	59204.UQ49_09070	0	0	0	0	0.479	0	0	0	0.479
ANA30817.1	sopB	59204.UQ49_18250	59204.UQ49_09075	0	0	0	0	0.482	0	0	0	0.482
ANA30817.1	ANA30813.1	59204.UQ49_18250	59204.UQ49_18230	0.743	0	0	0	0.070	0	0	0	0.752
ANA30817.1	orgB	59204.UQ49_18250	59204.UQ49_18235	0.799	0	0	0	0	0	0	0.786	0.955
ANA30817.1	orgA	59204.UQ49_18250	59204.UQ49_18240	0.816	0	0	0	0	0	0	0	0.817
ANA30817.1	prgK	59204.UQ49_18250	59204.UQ49_18245	0.816	0	0	0	0.993	0.864	0	0.872	0.999
ANA30817.1	ANA30827.1	59204.UQ49_18250	59204.UQ49_18305	0	0	0	0	0.268	0	0	0.352	0.505
ANA30817.1	ANA30823.1	59204.UQ49_18250	59204.UQ49_18280	0	0	0	0	0.588	0	0	0.344	0.718
ANA30817.1	ANA30826.1	59204.UQ49_18250	59204.UQ49_18300	0	0	0	0	0.599	0	0	0.352	0.729
ANA30817.1	sicP	59204.UQ49_18250	59204.UQ49_18285	0	0	0	0	0.619	0	0	0.341	0.738
ANA30817.1	invA	59204.UQ49_18250	59204.UQ49_18370	0	0	0	0	0.182	0.560	0	0.351	0.746
ANA30817.1	ANA30828.1	59204.UQ49_18250	59204.UQ49_18310	0	0	0	0	0.605	0	0	0.461	0.777
ANA30817.1	sicA	59204.UQ49_18250	59204.UQ49_18320	0	0	0	0	0.779	0	0	0.181	0.811
ANA30817.1	invE	59204.UQ49_18250	59204.UQ49_18375	0.051	0	0	0	0.624	0	0	0.529	0.817
ANA30817.1	spaS	59204.UQ49_18250	59204.UQ49_18325	0	0	0	0	0.151	0.248	0	0.761	0.834
ANA30817.1	sipB	59204.UQ49_18250	59204.UQ49_18315	0	0	0	0	0.272	0	0	0.799	0.847
ANA30817.1	ANA30838.1	59204.UQ49_18250	59204.UQ49_18360	0	0	0	0	0.855	0	0	0.413	0.911
ANA30817.1	spaR	59204.UQ49_18250	59204.UQ49_18330	0	0	0	0	0.588	0.864	0	0	0.941
ANA30817.1	spaQ	59204.UQ49_18250	59204.UQ49_18335	0	0	0	0	0.066	0.864	0	0.792	0.971
ANA30817.1	spaN	59204.UQ49_18250	59204.UQ49_18350	0	0	0	0	0.921	0	0	0.811	0.984
ANA30817.1	spaM	59204.UQ49_18250	59204.UQ49_18355	0	0	0	0	0.979	0	0	0.358	0.985
ANA30817.1	invG	59204.UQ49_18250	59204.UQ49_18380	0	0	0	0	0.901	0.864	0	0.808	0.997
ANA30817.1	spaP	59204.UQ49_18250	59204.UQ49_18340	0	0	0	0	0.921	0.864	0	0.865	0.998
ANA30817.1	prgI	59204.UQ49_18250	59204.UQ49_18255	0.747	0	0	0	0.995	0.864	0	0.944	0.999
ANA30817.1	prgH	59204.UQ49_18250	59204.UQ49_18260	0.689	0	0	0	0.913	0.864	0	0.814	0.999
ANA30817.1	spaK	59204.UQ49_18250	59204.UQ49_18365	0	0	0	0	0.999	0	0	0.099	0.999
ANA30823.1	sopB	59204.UQ49_18280	59204.UQ49_09075	0	0	0	0	0.590	0	0	0.875	0.946
ANA30823.1	ANA29994.1	59204.UQ49_18280	59204.UQ49_13665	0	0	0	0	0.151	0	0	0.885	0.898
ANA30823.1	yopJ	59204.UQ49_18280	59204.UQ49_18215	0	0	0	0	0	0	0	0.874	0.874
ANA30823.1	prgK	59204.UQ49_18280	59204.UQ49_18245	0	0	0	0	0.320	0	0	0.358	0.544
ANA30823.1	ANA30817.1	59204.UQ49_18280	59204.UQ49_18250	0	0	0	0	0.588	0	0	0.344	0.718
ANA30823.1	prgI	59204.UQ49_18280	59204.UQ49_18255	0	0	0	0	0.465	0	0	0.621	0.788
ANA30823.1	prgH	59204.UQ49_18280	59204.UQ49_18260	0	0	0	0	0.220	0	0	0.621	0.691
ANA30823.1	spaM	59204.UQ49_18280	59204.UQ49_18355	0.221	0	0	0	0.268	0	0	0.060	0.417
ANA30823.1	invA	59204.UQ49_18280	59204.UQ49_18370	0.212	0	0	0	0.068	0	0	0.294	0.436
ANA30823.1	invF	59204.UQ49_18280	59204.UQ49_18385	0.203	0	0	0	0	0	0	0.334	0.447
ANA30823.1	spaO	59204.UQ49_18280	59204.UQ49_18345	0.221	0	0	0	0	0	0	0.351	0.473
ANA30823.1	spaS	59204.UQ49_18280	59204.UQ49_18325	0.233	0	0	0	0.124	0	0	0.286	0.478
ANA30823.1	ANA30838.1	59204.UQ49_18280	59204.UQ49_18360	0.221	0	0	0	0.175	0	0	0.286	0.501
ANA30823.1	spaK	59204.UQ49_18280	59204.UQ49_18365	0.221	0	0	0	0.211	0	0	0.363	0.574
ANA30823.1	spaN	59204.UQ49_18280	59204.UQ49_18350	0.221	0	0	0	0.178	0	0	0.470	0.631
ANA30823.1	invG	59204.UQ49_18280	59204.UQ49_18380	0.203	0	0	0	0.220	0	0	0.565	0.706
ANA30823.1	ANA30896.1	59204.UQ49_18280	59204.UQ49_18670	0	0	0	0	0	0	0	0.811	0.811
ANA30823.1	sicA	59204.UQ49_18280	59204.UQ49_18320	0.313	0	0	0	0.607	0.075	0.206	0.352	0.848
ANA30823.1	ANA30827.1	59204.UQ49_18280	59204.UQ49_18305	0.434	0	0	0	0.161	0	0	0.814	0.904
ANA30823.1	sipB	59204.UQ49_18280	59204.UQ49_18315	0.313	0	0	0	0.588	0	0	0.868	0.959
ANA30823.1	ANA30826.1	59204.UQ49_18280	59204.UQ49_18300	0.457	0	0	0	0.753	0	0	0.885	0.983
ANA30823.1	ANA30828.1	59204.UQ49_18280	59204.UQ49_18310	0.340	0	0	0	0.841	0	0	0.885	0.986
ANA30823.1	sicP	59204.UQ49_18280	59204.UQ49_18285	0.768	0	0	0	0.735	0.899	0	0.922	0.999
ANA30826.1	sigE	59204.UQ49_18300	59204.UQ49_09070	0	0	0	0	0.699	0	0	0	0.699
ANA30826.1	sopB	59204.UQ49_18300	59204.UQ49_09075	0	0	0	0	0.993	0	0	0.885	0.999
ANA30826.1	ANA29994.1	59204.UQ49_18300	59204.UQ49_13665	0	0	0	0	0.937	0	0	0.885	0.992
ANA30826.1	yopJ	59204.UQ49_18300	59204.UQ49_18215	0	0	0	0	0	0	0	0.811	0.811
ANA30826.1	prgK	59204.UQ49_18300	59204.UQ49_18245	0	0	0	0	0.693	0	0	0.491	0.837
ANA30826.1	ANA30817.1	59204.UQ49_18300	59204.UQ49_18250	0	0	0	0	0.599	0	0	0.352	0.729
ANA30826.1	prgI	59204.UQ49_18300	59204.UQ49_18255	0	0	0	0	0.775	0	0	0.549	0.894
ANA30826.1	prgH	59204.UQ49_18300	59204.UQ49_18260	0	0	0	0	0.926	0	0	0.805	0.984
ANA30826.1	ANA30823.1	59204.UQ49_18300	59204.UQ49_18280	0.457	0	0	0	0.753	0	0	0.885	0.983
ANA30826.1	sicP	59204.UQ49_18300	59204.UQ49_18285	0.460	0	0	0	0.588	0	0	0.342	0.841
ANA30826.1	spaR	59204.UQ49_18300	59204.UQ49_18330	0.330	0	0	0	0.202	0	0	0	0.442
ANA30826.1	spaO	59204.UQ49_18300	59204.UQ49_18345	0.307	0	0	0	0.067	0	0	0.350	0.543
ANA30826.1	invH	59204.UQ49_18300	59204.UQ49_18390	0.179	0	0	0	0.246	0	0	0.358	0.567
ANA30826.1	spaP	59204.UQ49_18300	59204.UQ49_18340	0.307	0	0	0	0.614	0	0	0.041	0.721
ANA30826.1	spaS	59204.UQ49_18300	59204.UQ49_18325	0.330	0	0	0	0.588	0	0	0.294	0.788
ANA30826.1	invE	59204.UQ49_18300	59204.UQ49_18375	0.271	0	0	0	0.693	0	0	0.152	0.793
ANA30826.1	spaM	59204.UQ49_18300	59204.UQ49_18355	0.307	0	0	0	0.717	0	0	0.080	0.803
ANA30826.1	invF	59204.UQ49_18300	59204.UQ49_18385	0.271	0	0	0	0	0	0	0.808	0.854
ANA30826.1	ANA30838.1	59204.UQ49_18300	59204.UQ49_18360	0.307	0	0	0	0.877	0	0	0.350	0.939
ANA30826.1	invA	59204.UQ49_18300	59204.UQ49_18370	0.288	0	0	0	0.603	0	0	0.818	0.944
ANA30826.1	ANA30896.1	59204.UQ49_18300	59204.UQ49_18670	0	0	0	0	0.588	0	0	0.885	0.950
ANA30826.1	spaN	59204.UQ49_18300	59204.UQ49_18350	0.307	0	0	0	0.891	0	0	0.549	0.962
ANA30826.1	invG	59204.UQ49_18300	59204.UQ49_18380	0.271	0	0	0	0.907	0	0	0.795	0.984
ANA30826.1	sicA	59204.UQ49_18300	59204.UQ49_18320	0.488	0	0	0	0.988	0	0	0.792	0.998
ANA30826.1	spaK	59204.UQ49_18300	59204.UQ49_18365	0.307	0	0	0	0.721	0.899	0	0.968	0.999
ANA30826.1	ANA30827.1	59204.UQ49_18300	59204.UQ49_18305	0.728	0	0	0	0.995	0	0	0.885	0.999
ANA30826.1	sipB	59204.UQ49_18300	59204.UQ49_18315	0.488	0	0	0	0.999	0	0	0.902	0.999
ANA30826.1	ANA30828.1	59204.UQ49_18300	59204.UQ49_18310	0.542	0	0	0	0.999	0	0	0.885	0.999
ANA30827.1	sigE	59204.UQ49_18305	59204.UQ49_09070	0	0	0	0	0.709	0	0	0	0.709
ANA30827.1	sopB	59204.UQ49_18305	59204.UQ49_09075	0	0	0	0	0.953	0	0	0.805	0.990
ANA30827.1	ANA29994.1	59204.UQ49_18305	59204.UQ49_13665	0	0	0	0	0.917	0	0	0.808	0.983
ANA30827.1	yopJ	59204.UQ49_18305	59204.UQ49_18215	0	0	0	0	0	0	0	0.626	0.626
ANA30827.1	prgK	59204.UQ49_18305	59204.UQ49_18245	0	0	0	0	0.591	0	0	0.465	0.771
ANA30827.1	ANA30817.1	59204.UQ49_18305	59204.UQ49_18250	0	0	0	0	0.268	0	0	0.352	0.505
ANA30827.1	prgI	59204.UQ49_18305	59204.UQ49_18255	0.081	0	0	0	0.440	0.899	0	0.895	0.993
ANA30827.1	prgH	59204.UQ49_18305	59204.UQ49_18260	0.101	0	0	0	0.903	0	0	0.789	0.979
ANA30827.1	ANA30823.1	59204.UQ49_18305	59204.UQ49_18280	0.434	0	0	0	0.161	0	0	0.814	0.904
ANA30827.1	sicP	59204.UQ49_18305	59204.UQ49_18285	0.437	0	0	0	0.211	0	0	0.351	0.686
ANA30827.1	ANA30826.1	59204.UQ49_18305	59204.UQ49_18300	0.728	0	0	0	0.995	0	0	0.885	0.999
ANA30827.1	spaQ	59204.UQ49_18305	59204.UQ49_18335	0.353	0	0	0	0	0	0	0.156	0.431
ANA30827.1	spaR	59204.UQ49_18305	59204.UQ49_18330	0.354	0	0	0	0.166	0	0	0	0.439
ANA30827.1	spaP	59204.UQ49_18305	59204.UQ49_18340	0.345	0	0	0	0.214	0	0	0.080	0.485
ANA30827.1	invF	59204.UQ49_18305	59204.UQ49_18385	0.305	0	0	0	0.067	0	0	0.352	0.544
ANA30827.1	spaO	59204.UQ49_18305	59204.UQ49_18345	0.356	0	0	0	0.067	0	0	0.465	0.651
ANA30827.1	spaS	59204.UQ49_18305	59204.UQ49_18325	0.351	0	0	0	0.335	0	0	0.343	0.692
ANA30827.1	invA	59204.UQ49_18305	59204.UQ49_18370	0.307	0	0	0	0.209	0	0	0.617	0.772
ANA30827.1	spaK	59204.UQ49_18305	59204.UQ49_18365	0.368	0	0	0	0.635	0	0	0.147	0.786
ANA30827.1	invE	59204.UQ49_18305	59204.UQ49_18375	0.328	0	0	0	0.588	0	0	0.352	0.805
ANA30827.1	spaM	59204.UQ49_18305	59204.UQ49_18355	0.320	0	0	0	0.613	0	0	0.344	0.812
ANA30827.1	ANA30896.1	59204.UQ49_18305	59204.UQ49_18670	0	0	0	0	0.436	0	0	0.786	0.874
ANA30827.1	ANA30838.1	59204.UQ49_18305	59204.UQ49_18360	0.320	0	0	0	0.818	0	0	0.286	0.903
ANA30827.1	spaN	59204.UQ49_18305	59204.UQ49_18350	0.320	0	0	0	0.715	0	0	0.792	0.956
ANA30827.1	invG	59204.UQ49_18305	59204.UQ49_18380	0.281	0	0	0	0.847	0	0	0.789	0.974
ANA30827.1	ANA30828.1	59204.UQ49_18305	59204.UQ49_18310	0.574	0	0	0	0.944	0	0	0.915	0.997
ANA30827.1	sicA	59204.UQ49_18305	59204.UQ49_18320	0.557	0	0	0	0.993	0	0	0.802	0.999
ANA30827.1	sipB	59204.UQ49_18305	59204.UQ49_18315	0.572	0	0	0	0.999	0	0	0.912	0.999
ANA30828.1	sigE	59204.UQ49_18310	59204.UQ49_09070	0	0	0	0	0.597	0	0	0	0.597
ANA30828.1	sopB	59204.UQ49_18310	59204.UQ49_09075	0	0	0	0	0.974	0	0	0.885	0.996
ANA30828.1	ANA29994.1	59204.UQ49_18310	59204.UQ49_13665	0	0	0	0	0.709	0	0	0.885	0.965
ANA30828.1	yopJ	59204.UQ49_18310	59204.UQ49_18215	0	0	0	0	0	0	0	0.786	0.786
ANA30828.1	prgK	59204.UQ49_18310	59204.UQ49_18245	0	0	0	0	0.715	0	0	0.614	0.885
ANA30828.1	ANA30817.1	59204.UQ49_18310	59204.UQ49_18250	0	0	0	0	0.605	0	0	0.461	0.777
ANA30828.1	prgI	59204.UQ49_18310	59204.UQ49_18255	0	0	0	0	0.699	0	0	0.808	0.939
ANA30828.1	prgH	59204.UQ49_18310	59204.UQ49_18260	0	0	0	0	0.715	0	0	0.861	0.958
ANA30828.1	ANA30823.1	59204.UQ49_18310	59204.UQ49_18280	0.340	0	0	0	0.841	0	0	0.885	0.986
ANA30828.1	sicP	59204.UQ49_18310	59204.UQ49_18285	0.342	0	0	0	0.175	0	0	0.155	0.501
ANA30828.1	ANA30826.1	59204.UQ49_18310	59204.UQ49_18300	0.542	0	0	0	0.999	0	0	0.885	0.999
ANA30828.1	ANA30827.1	59204.UQ49_18310	59204.UQ49_18305	0.574	0	0	0	0.944	0	0	0.915	0.997
ANA30828.1	spaR	59204.UQ49_18310	59204.UQ49_18330	0.441	0	0	0	0.066	0	0	0	0.455
ANA30828.1	invH	59204.UQ49_18310	59204.UQ49_18390	0.204	0	0	0	0.062	0	0	0.341	0.465
ANA30828.1	spaQ	59204.UQ49_18310	59204.UQ49_18335	0.441	0	0	0	0	0	0	0.146	0.502
ANA30828.1	spaP	59204.UQ49_18310	59204.UQ49_18340	0.404	0	0	0	0.211	0	0	0.100	0.540
ANA30828.1	spaO	59204.UQ49_18310	59204.UQ49_18345	0.404	0	0	0	0	0	0	0.459	0.664
ANA30828.1	invE	59204.UQ49_18310	59204.UQ49_18375	0.348	0	0	0	0.151	0	0	0.456	0.673
ANA30828.1	spaM	59204.UQ49_18310	59204.UQ49_18355	0.404	0	0	0	0.412	0	0	0.153	0.677
ANA30828.1	spaS	59204.UQ49_18310	59204.UQ49_18325	0.441	0	0	0	0.080	0	0	0.456	0.696
ANA30828.1	spaK	59204.UQ49_18310	59204.UQ49_18365	0.404	0	0	0	0.598	0	0	0.315	0.821
ANA30828.1	ANA30896.1	59204.UQ49_18310	59204.UQ49_18670	0	0	0	0	0.094	0	0	0.814	0.824
ANA30828.1	ANA30838.1	59204.UQ49_18310	59204.UQ49_18360	0.404	0	0	0	0.594	0	0	0.352	0.829
ANA30828.1	invF	59204.UQ49_18310	59204.UQ49_18385	0.348	0	0	0	0.067	0	0	0.814	0.877
ANA30828.1	invA	59204.UQ49_18310	59204.UQ49_18370	0.376	0	0	0	0.070	0	0	0.866	0.915
ANA30828.1	spaN	59204.UQ49_18310	59204.UQ49_18350	0.404	0	0	0	0.594	0	0	0.805	0.948
ANA30828.1	invG	59204.UQ49_18310	59204.UQ49_18380	0.348	0	0	0	0.605	0	0	0.866	0.962
ANA30828.1	sicA	59204.UQ49_18310	59204.UQ49_18320	0.689	0	0	0	0.999	0	0	0.874	0.999
ANA30828.1	sipB	59204.UQ49_18310	59204.UQ49_18315	0.689	0	0	0	0.999	0	0	0.961	0.999
ANA30838.1	invG_3	59204.UQ49_18360	59204.UQ49_05780	0.061	0	0.293	0	0.170	0	0.360	0.074	0.613
ANA30838.1	ANA28587.1	59204.UQ49_18360	59204.UQ49_05825	0.061	0	0.561	0	0.281	0	0	0.074	0.688
ANA30838.1	sopB	59204.UQ49_18360	59204.UQ49_09075	0	0	0	0	0.693	0	0	0.047	0.694
ANA30838.1	ANA29994.1	59204.UQ49_18360	59204.UQ49_13665	0	0	0	0	0.595	0	0	0	0.595
ANA30838.1	orgB	59204.UQ49_18360	59204.UQ49_18235	0	0	0	0	0	0	0	0.939	0.939
ANA30838.1	prgK	59204.UQ49_18360	59204.UQ49_18245	0.061	0	0.594	0	0.910	0	0	0.470	0.979
ANA30838.1	ANA30817.1	59204.UQ49_18360	59204.UQ49_18250	0	0	0	0	0.855	0	0	0.413	0.911
ANA30838.1	prgI	59204.UQ49_18360	59204.UQ49_18255	0	0	0	0	0.874	0	0.360	0.459	0.952
ANA30838.1	prgH	59204.UQ49_18360	59204.UQ49_18260	0	0	0	0	0.993	0	0	0.358	0.995
ANA30838.1	ANA30823.1	59204.UQ49_18360	59204.UQ49_18280	0.221	0	0	0	0.175	0	0	0.286	0.501
ANA30838.1	ANA30826.1	59204.UQ49_18360	59204.UQ49_18300	0.307	0	0	0	0.877	0	0	0.350	0.939
ANA30838.1	ANA30827.1	59204.UQ49_18360	59204.UQ49_18305	0.320	0	0	0	0.818	0	0	0.286	0.903
ANA30838.1	ANA30828.1	59204.UQ49_18360	59204.UQ49_18310	0.404	0	0	0	0.594	0	0	0.352	0.829
ANA30838.1	sipB	59204.UQ49_18360	59204.UQ49_18315	0.450	0	0	0	0.731	0	0	0.350	0.895
ANA30838.1	sicA	59204.UQ49_18360	59204.UQ49_18320	0.450	0	0.482	0	0.923	0	0	0.657	0.991
ANA30838.1	spaS	59204.UQ49_18360	59204.UQ49_18325	0.707	0	0.774	0	0.891	0.162	0	0.805	0.998
ANA30838.1	spaR	59204.UQ49_18360	59204.UQ49_18330	0.703	0	0.733	0	0.841	0	0	0.074	0.986
ANA30838.1	spaQ	59204.UQ49_18360	59204.UQ49_18335	0.703	0	0.651	0	0.203	0	0	0.792	0.980
ANA30838.1	spaP	59204.UQ49_18360	59204.UQ49_18340	0.789	0	0.773	0	0.936	0	0	0.789	0.999
ANA30838.1	spaO	59204.UQ49_18360	59204.UQ49_18345	0.785	0	0.300	0	0.580	0.253	0	0.882	0.993
ANA30838.1	spaN	59204.UQ49_18360	59204.UQ49_18350	0.785	0	0	0	0.995	0	0	0.808	0.999
ANA30838.1	spaM	59204.UQ49_18360	59204.UQ49_18355	0.816	0	0	0	0.974	0	0	0.889	0.999
ANA30838.1	invH	59204.UQ49_18360	59204.UQ49_18390	0.299	0	0	0	0.554	0	0	0.181	0.721
ANA30838.1	invF	59204.UQ49_18360	59204.UQ49_18385	0.641	0	0.324	0	0.066	0	0	0.463	0.862
ANA30838.1	invE	59204.UQ49_18360	59204.UQ49_18375	0.641	0	0	0	0.964	0	0	0.468	0.992
ANA30838.1	spaK	59204.UQ49_18360	59204.UQ49_18365	0.816	0	0	0	0.933	0	0	0.808	0.997
ANA30838.1	invG	59204.UQ49_18360	59204.UQ49_18380	0.648	0	0.357	0	0.959	0	0.360	0.805	0.998
ANA30838.1	invA	59204.UQ49_18360	59204.UQ49_18370	0.711	0	0.774	0	0.925	0	0	0.867	0.999
ANA30896.1	sopB	59204.UQ49_18670	59204.UQ49_09075	0	0	0	0	0.220	0	0	0.881	0.903
ANA30896.1	ANA29994.1	59204.UQ49_18670	59204.UQ49_13665	0	0	0	0	0.699	0	0	0.907	0.970
ANA30896.1	yopJ	59204.UQ49_18670	59204.UQ49_18215	0	0	0	0	0	0	0	0.808	0.808
ANA30896.1	prgH	59204.UQ49_18670	59204.UQ49_18260	0	0	0	0	0.363	0	0	0.110	0.408
ANA30896.1	ANA30823.1	59204.UQ49_18670	59204.UQ49_18280	0	0	0	0	0	0	0	0.811	0.811
ANA30896.1	ANA30826.1	59204.UQ49_18670	59204.UQ49_18300	0	0	0	0	0.588	0	0	0.885	0.950
ANA30896.1	ANA30827.1	59204.UQ49_18670	59204.UQ49_18305	0	0	0	0	0.436	0	0	0.786	0.874
ANA30896.1	ANA30828.1	59204.UQ49_18670	59204.UQ49_18310	0	0	0	0	0.094	0	0	0.814	0.824
ANA30896.1	sipB	59204.UQ49_18670	59204.UQ49_18315	0	0	0	0	0.155	0	0	0.802	0.825
ANA30896.1	sicA	59204.UQ49_18670	59204.UQ49_18320	0	0	0	0	0.512	0	0	0.097	0.540
ANA30896.1	spaN	59204.UQ49_18670	59204.UQ49_18350	0	0	0	0	0.597	0	0	0	0.597
ANA30896.1	invA	59204.UQ49_18670	59204.UQ49_18370	0	0	0	0	0.178	0	0	0.358	0.449
ANA30896.1	ANA31263.1	59204.UQ49_18670	59204.UQ49_20690	0.053	0	0	0	0	0.080	0.805	0.341	0.873
ANA31263.1	ANA27629.1	59204.UQ49_20690	59204.UQ49_00330	0.211	0	0	0	0.070	0.205	0	0.109	0.410
ANA31263.1	sicA	59204.UQ49_20690	59204.UQ49_18320	0.071	0	0	0	0	0.090	0.632	0.326	0.762
ANA31263.1	spaS	59204.UQ49_20690	59204.UQ49_18325	0.126	0	0	0	0.046	0	0	0.348	0.408
ANA31263.1	spaO	59204.UQ49_20690	59204.UQ49_18345	0.084	0	0	0	0.291	0.154	0.358	0.303	0.709
ANA31263.1	ANA30896.1	59204.UQ49_20690	59204.UQ49_18670	0.053	0	0	0	0	0.080	0.805	0.341	0.873
ANA31263.1	ompR	59204.UQ49_20690	59204.UQ49_21555	0.208	0.001	0.479	0	0.263	0.719	0.353	0.186	0.944
acrA	acrB	59204.UQ49_06625	59204.UQ49_06620	0.712	0.098	0.774	0	0.261	0.494	0.987	0.958	0.999
acrA	ompF	59204.UQ49_06625	59204.UQ49_08805	0	0	0	0	0	0	0	0.614	0.614
acrA	marR	59204.UQ49_06625	59204.UQ49_11570	0.050	0	0	0	0	0	0	0.805	0.806
