#node	identifier	category	term ID	term description
acrA	665029.EAMY_1009	COMPARTMENTS	GOCC:0016020	Membrane
acrA	665029.EAMY_1009	COMPARTMENTS	GOCC:0016021	Integral component of membrane
acrA	665029.EAMY_1009	COMPARTMENTS	GOCC:0031224	Intrinsic component of membrane
acrA	665029.EAMY_1009	COMPARTMENTS	GOCC:0032991	Protein-containing complex
acrA	665029.EAMY_1009	COMPARTMENTS	GOCC:0098796	Membrane protein complex
acrA	665029.EAMY_1009	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
acrA	665029.EAMY_1009	COMPARTMENTS	GOCC:1902495	Transmembrane transporter complex
acrA	665029.EAMY_1009	COMPARTMENTS	GOCC:1990195	Macrolide transmembrane transporter complex
acrA	665029.EAMY_1009	COMPARTMENTS	GOCC:1990351	Transporter complex
acrA	665029.EAMY_1009	UniProt Keywords	KW-0732	Signal
acrA	665029.EAMY_1009	Pfam	PF16576	Barrel-sandwich domain of CusB or HlyD membrane-fusion
acrA	665029.EAMY_1009	InterPro	IPR006143	RND efflux pump, membrane fusion protein
acrA	665029.EAMY_1009	InterPro	IPR032317	RND efflux pump, membrane fusion protein, barrel-sandwich domain
acrA	665029.EAMY_1009	InterPro	IPR043602	Cation efflux system protein CusB, domain 1
acrB	665029.EAMY_1008	GO Process	GO:0006810	Transport
acrB	665029.EAMY_1008	GO Process	GO:0009987	Cellular process
acrB	665029.EAMY_1008	GO Process	GO:0042908	Xenobiotic transport
acrB	665029.EAMY_1008	GO Process	GO:0051179	Localization
acrB	665029.EAMY_1008	GO Process	GO:0051234	Establishment of localization
acrB	665029.EAMY_1008	GO Process	GO:0055085	Transmembrane transport
acrB	665029.EAMY_1008	GO Function	GO:0005215	Transporter activity
acrB	665029.EAMY_1008	GO Function	GO:0015562	Efflux transmembrane transporter activity
acrB	665029.EAMY_1008	GO Function	GO:0022857	Transmembrane transporter activity
acrB	665029.EAMY_1008	GO Component	GO:0005886	Plasma membrane
acrB	665029.EAMY_1008	GO Component	GO:0016020	Membrane
acrB	665029.EAMY_1008	GO Component	GO:0016021	Integral component of membrane
acrB	665029.EAMY_1008	GO Component	GO:0031224	Intrinsic component of membrane
acrB	665029.EAMY_1008	GO Component	GO:0071944	Cell periphery
acrB	665029.EAMY_1008	GO Component	GO:0110165	Cellular anatomical entity
acrB	665029.EAMY_1008	STRING clusters	CL:4888	Mixed, incl. Major facilitator superfamily, and Acriflavin resistance protein
acrB	665029.EAMY_1008	STRING clusters	CL:4889	Mixed, incl. Acriflavin resistance protein, and RND efflux pump, membrane fusion protein, barrel-sandwich domain
acrB	665029.EAMY_1008	STRING clusters	CL:4890	Mixed, incl. Acriflavin resistance protein, and RND efflux pump, membrane fusion protein, barrel-sandwich domain
acrB	665029.EAMY_1008	STRING clusters	CL:4891	Mixed, incl. Acriflavin resistance protein, and RND efflux pump, membrane fusion protein, barrel-sandwich domain
acrB	665029.EAMY_1008	KEGG	eam01501	beta-Lactam resistance
acrB	665029.EAMY_1008	KEGG	eam01503	Cationic antimicrobial peptide (CAMP) resistance
acrB	665029.EAMY_1008	COMPARTMENTS	GOCC:0005886	Plasma membrane
acrB	665029.EAMY_1008	COMPARTMENTS	GOCC:0016020	Membrane
acrB	665029.EAMY_1008	COMPARTMENTS	GOCC:0071944	Cell periphery
acrB	665029.EAMY_1008	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
acrB	665029.EAMY_1008	UniProt Keywords	KW-0472	Membrane
acrB	665029.EAMY_1008	UniProt Keywords	KW-0812	Transmembrane
acrB	665029.EAMY_1008	UniProt Keywords	KW-0813	Transport
acrB	665029.EAMY_1008	UniProt Keywords	KW-0997	Cell inner membrane
acrB	665029.EAMY_1008	UniProt Keywords	KW-1003	Cell membrane
acrB	665029.EAMY_1008	UniProt Keywords	KW-1133	Transmembrane helix
acrB	665029.EAMY_1008	Pfam	PF02355	Protein export membrane protein
acrB	665029.EAMY_1008	Pfam	PF03176	MMPL family
acrB	665029.EAMY_1008	InterPro	IPR001036	Acriflavin resistance protein
acrB	665029.EAMY_1008	InterPro	IPR004764	Hydrophobe/amphiphile efflux-1 HAE1
acrB	665029.EAMY_1008	InterPro	IPR027463	Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains
ampC	665029.EAMY_0516	GO Process	GO:0008152	Metabolic process
ampC	665029.EAMY_0516	GO Function	GO:0003824	Catalytic activity
ampC	665029.EAMY_0516	GO Function	GO:0016787	Hydrolase activity
ampC	665029.EAMY_0516	GO Component	GO:0110165	Cellular anatomical entity
ampC	665029.EAMY_0516	STRING clusters	CL:5060	Mixed, incl. Organic acid catabolic process, and Signal
ampC	665029.EAMY_0516	STRING clusters	CL:5061	Mixed, incl. Signal, and Biological process involved in interspecies interaction between organisms
ampC	665029.EAMY_0516	STRING clusters	CL:5251	Mostly uncharacterized, incl. ABC-type xenobiotic transporter activity, and DNA geometric change
ampC	665029.EAMY_0516	STRING clusters	CL:5252	Mixed, incl. ABC-type xenobiotic transporter activity, and GNAT domain
ampC	665029.EAMY_0516	STRING clusters	CL:5280	Mixed, incl. ABC-type xenobiotic transporter activity, and Beta-lactamase
ampC	665029.EAMY_0516	KEGG	eam01501	beta-Lactam resistance
ampC	665029.EAMY_0516	KEGG	eam02020	Two-component system
ampC	665029.EAMY_0516	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
ampC	665029.EAMY_0516	UniProt Keywords	KW-0046	Antibiotic resistance
ampC	665029.EAMY_0516	UniProt Keywords	KW-0378	Hydrolase
ampC	665029.EAMY_0516	UniProt Keywords	KW-0732	Signal
ampC	665029.EAMY_0516	Pfam	PF00144	Beta-lactamase
ampC	665029.EAMY_0516	InterPro	IPR001466	Beta-lactamase-related
ampC	665029.EAMY_0516	InterPro	IPR001586	Beta-lactamase, class-C active site
ampC	665029.EAMY_0516	InterPro	IPR012338	Beta-lactamase/transpeptidase-like
dspF	665029.EAMY_0558	GO Process	GO:0006810	Transport
dspF	665029.EAMY_0558	GO Process	GO:0008104	Protein localization
dspF	665029.EAMY_0558	GO Process	GO:0009306	Protein secretion
dspF	665029.EAMY_0558	GO Process	GO:0009987	Cellular process
dspF	665029.EAMY_0558	GO Process	GO:0015031	Protein transport
dspF	665029.EAMY_0558	GO Process	GO:0030254	Protein secretion by the type III secretion system
dspF	665029.EAMY_0558	GO Process	GO:0032940	Secretion by cell
dspF	665029.EAMY_0558	GO Process	GO:0033036	Macromolecule localization
dspF	665029.EAMY_0558	GO Process	GO:0035592	Establishment of protein localization to extracellular region
dspF	665029.EAMY_0558	GO Process	GO:0045184	Establishment of protein localization
dspF	665029.EAMY_0558	GO Process	GO:0046903	Secretion
dspF	665029.EAMY_0558	GO Process	GO:0051179	Localization
dspF	665029.EAMY_0558	GO Process	GO:0051234	Establishment of localization
dspF	665029.EAMY_0558	GO Process	GO:0051641	Cellular localization
dspF	665029.EAMY_0558	GO Process	GO:0055085	Transmembrane transport
dspF	665029.EAMY_0558	GO Process	GO:0070727	Cellular macromolecule localization
dspF	665029.EAMY_0558	GO Process	GO:0071692	Protein localization to extracellular region
dspF	665029.EAMY_0558	GO Process	GO:0071702	Organic substance transport
dspF	665029.EAMY_0558	GO Process	GO:0071705	Nitrogen compound transport
dspF	665029.EAMY_0558	GO Process	GO:0071806	Protein transmembrane transport
dspF	665029.EAMY_0558	GO Process	GO:0140352	Export from cell
dspF	665029.EAMY_0558	STRING clusters	CL:4690	Mixed, incl. Secretion, and Extracellular region
dspF	665029.EAMY_0558	STRING clusters	CL:4818	Mixed, incl. Protein secretion by the type III secretion system, and Pectate lyase activity
dspF	665029.EAMY_0558	STRING clusters	CL:4839	Mixed, incl. Pectate lyase activity, and Tir chaperone protein (CesT) family
dspF	665029.EAMY_0558	Pfam	PF05932	Tir chaperone protein (CesT) family
dspF	665029.EAMY_0558	InterPro	IPR010261	Tir chaperone protein (CesT) family
fliI1	665029.EAMY_1508	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0006163	Purine nucleotide metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0006164	Purine nucleotide biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:0006725	Cellular aromatic compound metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0006753	Nucleoside phosphate metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0006754	ATP biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:0006793	Phosphorus metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0006796	Phosphate-containing compound metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0006807	Nitrogen compound metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0006810	Transport
fliI1	665029.EAMY_1508	GO Process	GO:0006811	Ion transport
fliI1	665029.EAMY_1508	GO Process	GO:0006812	Cation transport
fliI1	665029.EAMY_1508	GO Process	GO:0006996	Organelle organization
fliI1	665029.EAMY_1508	GO Process	GO:0008104	Protein localization
fliI1	665029.EAMY_1508	GO Process	GO:0008152	Metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0009058	Biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:0009117	Nucleotide metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0009141	Nucleoside triphosphate metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0009142	Nucleoside triphosphate biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:0009144	Purine nucleoside triphosphate metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0009145	Purine nucleoside triphosphate biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:0009150	Purine ribonucleotide metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0009152	Purine ribonucleotide biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:0009165	Nucleotide biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:0009199	Ribonucleoside triphosphate metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0009201	Ribonucleoside triphosphate biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:0009205	Purine ribonucleoside triphosphate metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0009206	Purine ribonucleoside triphosphate biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:0009259	Ribonucleotide metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0009260	Ribonucleotide biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:0009306	Protein secretion
fliI1	665029.EAMY_1508	GO Process	GO:0009987	Cellular process
fliI1	665029.EAMY_1508	GO Process	GO:0015031	Protein transport
fliI1	665029.EAMY_1508	GO Process	GO:0015986	Proton motive force-driven ATP synthesis
fliI1	665029.EAMY_1508	GO Process	GO:0016043	Cellular component organization
fliI1	665029.EAMY_1508	GO Process	GO:0018130	Heterocycle biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:0019438	Aromatic compound biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:0019637	Organophosphate metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0019693	Ribose phosphate metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0030030	Cell projection organization
fliI1	665029.EAMY_1508	GO Process	GO:0030254	Protein secretion by the type III secretion system
fliI1	665029.EAMY_1508	GO Process	GO:0032940	Secretion by cell
fliI1	665029.EAMY_1508	GO Process	GO:0033036	Macromolecule localization
fliI1	665029.EAMY_1508	GO Process	GO:0034220	Ion transmembrane transport
fliI1	665029.EAMY_1508	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0034654	Nucleobase-containing compound biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:0035592	Establishment of protein localization to extracellular region
fliI1	665029.EAMY_1508	GO Process	GO:0044237	Cellular metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0044238	Primary metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0044249	Cellular biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:0044281	Small molecule metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0044781	Bacterial-type flagellum organization
fliI1	665029.EAMY_1508	GO Process	GO:0045184	Establishment of protein localization
fliI1	665029.EAMY_1508	GO Process	GO:0046034	ATP metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0046390	Ribose phosphate biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:0046483	Heterocycle metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0046903	Secretion
fliI1	665029.EAMY_1508	GO Process	GO:0051179	Localization
fliI1	665029.EAMY_1508	GO Process	GO:0051234	Establishment of localization
fliI1	665029.EAMY_1508	GO Process	GO:0051641	Cellular localization
fliI1	665029.EAMY_1508	GO Process	GO:0055085	Transmembrane transport
fliI1	665029.EAMY_1508	GO Process	GO:0055086	Nucleobase-containing small molecule metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0070727	Cellular macromolecule localization
fliI1	665029.EAMY_1508	GO Process	GO:0071692	Protein localization to extracellular region
fliI1	665029.EAMY_1508	GO Process	GO:0071702	Organic substance transport
fliI1	665029.EAMY_1508	GO Process	GO:0071704	Organic substance metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0071705	Nitrogen compound transport
fliI1	665029.EAMY_1508	GO Process	GO:0071806	Protein transmembrane transport
fliI1	665029.EAMY_1508	GO Process	GO:0071840	Cellular component organization or biogenesis
fliI1	665029.EAMY_1508	GO Process	GO:0072521	Purine-containing compound metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:0072522	Purine-containing compound biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:0090407	Organophosphate biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:0098655	Cation transmembrane transport
fliI1	665029.EAMY_1508	GO Process	GO:0098660	Inorganic ion transmembrane transport
fliI1	665029.EAMY_1508	GO Process	GO:0098662	Inorganic cation transmembrane transport
fliI1	665029.EAMY_1508	GO Process	GO:0140352	Export from cell
fliI1	665029.EAMY_1508	GO Process	GO:1901135	Carbohydrate derivative metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:1901137	Carbohydrate derivative biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:1901293	Nucleoside phosphate biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:1901360	Organic cyclic compound metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:1901362	Organic cyclic compound biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:1901564	Organonitrogen compound metabolic process
fliI1	665029.EAMY_1508	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:1901576	Organic substance biosynthetic process
fliI1	665029.EAMY_1508	GO Process	GO:1902600	Proton transmembrane transport
fliI1	665029.EAMY_1508	GO Function	GO:0000166	Nucleotide binding
fliI1	665029.EAMY_1508	GO Function	GO:0003824	Catalytic activity
fliI1	665029.EAMY_1508	GO Function	GO:0005215	Transporter activity
fliI1	665029.EAMY_1508	GO Function	GO:0005216	Ion channel activity
fliI1	665029.EAMY_1508	GO Function	GO:0005261	Cation channel activity
fliI1	665029.EAMY_1508	GO Function	GO:0005488	Binding
fliI1	665029.EAMY_1508	GO Function	GO:0005524	ATP binding
fliI1	665029.EAMY_1508	GO Function	GO:0008324	Cation transmembrane transporter activity
fliI1	665029.EAMY_1508	GO Function	GO:0009678	Pyrophosphate hydrolysis-driven proton transmembrane transporter activity
fliI1	665029.EAMY_1508	GO Function	GO:0015075	Ion transmembrane transporter activity
fliI1	665029.EAMY_1508	GO Function	GO:0015078	Proton transmembrane transporter activity
fliI1	665029.EAMY_1508	GO Function	GO:0015252	Proton channel activity
fliI1	665029.EAMY_1508	GO Function	GO:0015267	Channel activity
fliI1	665029.EAMY_1508	GO Function	GO:0015318	Inorganic molecular entity transmembrane transporter activity
fliI1	665029.EAMY_1508	GO Function	GO:0015399	Primary active transmembrane transporter activity
fliI1	665029.EAMY_1508	GO Function	GO:0016462	Pyrophosphatase activity
fliI1	665029.EAMY_1508	GO Function	GO:0016787	Hydrolase activity
fliI1	665029.EAMY_1508	GO Function	GO:0016817	Hydrolase activity, acting on acid anhydrides
fliI1	665029.EAMY_1508	GO Function	GO:0016818	Hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
fliI1	665029.EAMY_1508	GO Function	GO:0016874	Ligase activity
fliI1	665029.EAMY_1508	GO Function	GO:0016887	ATP hydrolysis activity
fliI1	665029.EAMY_1508	GO Function	GO:0017076	Purine nucleotide binding
fliI1	665029.EAMY_1508	GO Function	GO:0017111	Nucleoside-triphosphatase activity
fliI1	665029.EAMY_1508	GO Function	GO:0019829	ATPase-coupled cation transmembrane transporter activity
fliI1	665029.EAMY_1508	GO Function	GO:0022803	Passive transmembrane transporter activity
fliI1	665029.EAMY_1508	GO Function	GO:0022804	Active transmembrane transporter activity
fliI1	665029.EAMY_1508	GO Function	GO:0022853	Active ion transmembrane transporter activity
fliI1	665029.EAMY_1508	GO Function	GO:0022857	Transmembrane transporter activity
fliI1	665029.EAMY_1508	GO Function	GO:0022890	Inorganic cation transmembrane transporter activity
fliI1	665029.EAMY_1508	GO Function	GO:0030554	Adenyl nucleotide binding
fliI1	665029.EAMY_1508	GO Function	GO:0032553	Ribonucleotide binding
fliI1	665029.EAMY_1508	GO Function	GO:0032555	Purine ribonucleotide binding
fliI1	665029.EAMY_1508	GO Function	GO:0032559	Adenyl ribonucleotide binding
fliI1	665029.EAMY_1508	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
fliI1	665029.EAMY_1508	GO Function	GO:0036094	Small molecule binding
fliI1	665029.EAMY_1508	GO Function	GO:0042625	ATPase-coupled ion transmembrane transporter activity
fliI1	665029.EAMY_1508	GO Function	GO:0042626	ATPase-coupled transmembrane transporter activity
fliI1	665029.EAMY_1508	GO Function	GO:0043167	Ion binding
fliI1	665029.EAMY_1508	GO Function	GO:0043168	Anion binding
fliI1	665029.EAMY_1508	GO Function	GO:0044769	ATPase activity, coupled to transmembrane movement of ions, rotational mechanism
fliI1	665029.EAMY_1508	GO Function	GO:0046933	Proton-transporting ATP synthase activity, rotational mechanism
fliI1	665029.EAMY_1508	GO Function	GO:0046961	Proton-transporting ATPase activity, rotational mechanism
fliI1	665029.EAMY_1508	GO Function	GO:0097159	Organic cyclic compound binding
fliI1	665029.EAMY_1508	GO Function	GO:0097367	Carbohydrate derivative binding
fliI1	665029.EAMY_1508	GO Function	GO:0140657	ATP-dependent activity
fliI1	665029.EAMY_1508	GO Function	GO:1901265	Nucleoside phosphate binding
fliI1	665029.EAMY_1508	GO Function	GO:1901363	Heterocyclic compound binding
fliI1	665029.EAMY_1508	GO Component	GO:0005622	Intracellular anatomical structure
fliI1	665029.EAMY_1508	GO Component	GO:0005737	Cytoplasm
fliI1	665029.EAMY_1508	GO Component	GO:0030257	Type III protein secretion system complex
fliI1	665029.EAMY_1508	GO Component	GO:0032991	Protein-containing complex
fliI1	665029.EAMY_1508	GO Component	GO:0110165	Cellular anatomical entity
fliI1	665029.EAMY_1508	STRING clusters	CL:4395	Cilium, and Signal transduction
fliI1	665029.EAMY_1508	STRING clusters	CL:4397	Cilium, and Signal transduction
fliI1	665029.EAMY_1508	STRING clusters	CL:4399	Cilium, and Taxis
fliI1	665029.EAMY_1508	STRING clusters	CL:4400	Cilium
fliI1	665029.EAMY_1508	STRING clusters	CL:4401	Cilium
fliI1	665029.EAMY_1508	STRING clusters	CL:4403	Cilium
fliI1	665029.EAMY_1508	STRING clusters	CL:4404	Bacterial-type flagellum
fliI1	665029.EAMY_1508	STRING clusters	CL:4405	Flagellar assembly, and Bacterial-type flagellum basal body, rod
fliI1	665029.EAMY_1508	STRING clusters	CL:4455	Cytoskeletal motor activity, and Bacterial-type flagellum organization
fliI1	665029.EAMY_1508	STRING clusters	CL:4457	Cytoskeletal motor activity, and Flagellar export ATPase FliI, clade 1
fliI1	665029.EAMY_1508	KEGG	eam02040	Flagellar assembly
fliI1	665029.EAMY_1508	COMPARTMENTS	GOCC:0030257	Type III protein secretion system complex
fliI1	665029.EAMY_1508	COMPARTMENTS	GOCC:0032991	Protein-containing complex
fliI1	665029.EAMY_1508	UniProt Keywords	KW-0378	Hydrolase
fliI1	665029.EAMY_1508	InterPro	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain
fliI1	665029.EAMY_1508	InterPro	IPR003593	AAA+ ATPase domain
fliI1	665029.EAMY_1508	InterPro	IPR005714	ATPase, type III secretion system, FliI/YscN
fliI1	665029.EAMY_1508	InterPro	IPR020003	ATPase, alpha/beta subunit, nucleotide-binding domain, active site
fliI1	665029.EAMY_1508	InterPro	IPR020005	Flagellar export ATPase FliI, clade 1
fliI1	665029.EAMY_1508	InterPro	IPR027417	P-loop containing nucleoside triphosphate hydrolase
fliI1	665029.EAMY_1508	InterPro	IPR040627	T3SS EscN ATPase, C-terminal
fliI1	665029.EAMY_1508	SMART	SM00382	ATPases associated with a variety of cellular activities
hcrR	665029.EAMY_0528	GO Process	GO:0006810	Transport
hcrR	665029.EAMY_0528	GO Process	GO:0008104	Protein localization
hcrR	665029.EAMY_0528	GO Process	GO:0009306	Protein secretion
hcrR	665029.EAMY_0528	GO Process	GO:0009987	Cellular process
hcrR	665029.EAMY_0528	GO Process	GO:0015031	Protein transport
hcrR	665029.EAMY_0528	GO Process	GO:0032940	Secretion by cell
hcrR	665029.EAMY_0528	GO Process	GO:0033036	Macromolecule localization
hcrR	665029.EAMY_0528	GO Process	GO:0035592	Establishment of protein localization to extracellular region
hcrR	665029.EAMY_0528	GO Process	GO:0045184	Establishment of protein localization
hcrR	665029.EAMY_0528	GO Process	GO:0046903	Secretion
hcrR	665029.EAMY_0528	GO Process	GO:0051179	Localization
hcrR	665029.EAMY_0528	GO Process	GO:0051234	Establishment of localization
hcrR	665029.EAMY_0528	GO Process	GO:0051641	Cellular localization
hcrR	665029.EAMY_0528	GO Process	GO:0070727	Cellular macromolecule localization
hcrR	665029.EAMY_0528	GO Process	GO:0071692	Protein localization to extracellular region
hcrR	665029.EAMY_0528	GO Process	GO:0071702	Organic substance transport
hcrR	665029.EAMY_0528	GO Process	GO:0071705	Nitrogen compound transport
hcrR	665029.EAMY_0528	GO Process	GO:0140352	Export from cell
hcrR	665029.EAMY_0528	GO Component	GO:0005886	Plasma membrane
hcrR	665029.EAMY_0528	GO Component	GO:0016020	Membrane
hcrR	665029.EAMY_0528	GO Component	GO:0016021	Integral component of membrane
hcrR	665029.EAMY_0528	GO Component	GO:0031224	Intrinsic component of membrane
hcrR	665029.EAMY_0528	GO Component	GO:0071944	Cell periphery
hcrR	665029.EAMY_0528	GO Component	GO:0110165	Cellular anatomical entity
hcrR	665029.EAMY_0528	STRING clusters	CL:4690	Mixed, incl. Secretion, and Extracellular region
hcrR	665029.EAMY_0528	STRING clusters	CL:4691	Mixed, incl. Secretion, and Type III secretion protein SpaR/YscT
hcrR	665029.EAMY_0528	STRING clusters	CL:4692	Mixed, incl. Secretion, and Type III secretion protein SpaR/YscT
hcrR	665029.EAMY_0528	STRING clusters	CL:4772	Mixed, incl. Bacterial secretion system, and Histidine kinase
