#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SBV50971.1	SBV51254.1	56449.XBLMG947_1754	56449.XBLMG947_2041	0.082	0	0	0	0.741	0	0	0.106	0.768
SBV50971.1	SBV51255.1	56449.XBLMG947_1754	56449.XBLMG947_2042	0.108	0	0.462	0	0.734	0	0	0.206	0.885
SBV50971.1	SBV51249.1	56449.XBLMG947_1754	56449.XBLMG947_2036	0.108	0	0.667	0	0.621	0.159	0	0.206	0.911
SBV50971.1	SBV51011.1	56449.XBLMG947_1754	56449.XBLMG947_1794	0.125	0	0.313	0	0.839	0	0	0.293	0.922
SBV50971.1	SBV51246.1	56449.XBLMG947_1754	56449.XBLMG947_2033	0.108	0	0	0	0.810	0.560	0	0.206	0.932
SBV50971.1	flhB	56449.XBLMG947_1754	56449.XBLMG947_1809	0.108	0	0.768	0	0.621	0.159	0	0.206	0.938
SBV50971.1	SBV51012.1	56449.XBLMG947_1754	56449.XBLMG947_1795	0.108	0	0.763	0	0.734	0	0	0.206	0.949
SBV50971.1	flhA	56449.XBLMG947_1754	56449.XBLMG947_1810	0.129	0	0.771	0	0.715	0	0	0.294	0.954
SBV50971.1	SBV51021.1	56449.XBLMG947_1754	56449.XBLMG947_1805	0.129	0	0.771	0	0.290	0.755	0	0.294	0.971
SBV50971.1	SBV51010.1	56449.XBLMG947_1754	56449.XBLMG947_1793	0.129	0	0.774	0	0.846	0	0	0.294	0.975
SBV50971.1	SBV51017.1	56449.XBLMG947_1754	56449.XBLMG947_1800	0.108	0	0.771	0	0.810	0.560	0	0.294	0.985
SBV50971.1	SBV51019.1	56449.XBLMG947_1754	56449.XBLMG947_1803	0.129	0	0.748	0	0.753	0.755	0	0.294	0.988
SBV51010.1	SBV50755.1	56449.XBLMG947_1793	56449.XBLMG947_1537	0	0	0	0	0	0.560	0	0	0.560
SBV51010.1	SBV50971.1	56449.XBLMG947_1793	56449.XBLMG947_1754	0.129	0	0.774	0	0.846	0	0	0.294	0.975
SBV51010.1	SBV51248.1	56449.XBLMG947_1793	56449.XBLMG947_2035	0.048	0	0.460	0	0	0	0	0	0.463
SBV51010.1	SBV51245.1	56449.XBLMG947_1793	56449.XBLMG947_2032	0	0	0.480	0	0	0	0	0	0.480
SBV51010.1	SBV52070.1	56449.XBLMG947_1793	56449.XBLMG947_2860	0.063	0	0	0	0.562	0	0	0.068	0.584
SBV51010.1	SBV51249.1	56449.XBLMG947_1793	56449.XBLMG947_2036	0.108	0	0.642	0	0.678	0.248	0	0.206	0.927
SBV51010.1	SBV51255.1	56449.XBLMG947_1793	56449.XBLMG947_2042	0.194	0	0.464	0	0.815	0.122	0	0.206	0.934
SBV51010.1	SBV51254.1	56449.XBLMG947_1793	56449.XBLMG947_2041	0.108	0	0	0	0.815	0.560	0	0.206	0.934
SBV51010.1	SBV51021.1	56449.XBLMG947_1793	56449.XBLMG947_1805	0.129	0	0.771	0	0.621	0	0	0.294	0.939
SBV51010.1	flhB	56449.XBLMG947_1793	56449.XBLMG947_1809	0.108	0	0.766	0	0.678	0.248	0	0.206	0.952
SBV51010.1	SBV51019.1	56449.XBLMG947_1793	56449.XBLMG947_1803	0.129	0	0.735	0	0.863	0	0	0.294	0.974
SBV51010.1	flhA	56449.XBLMG947_1793	56449.XBLMG947_1810	0.129	0	0.770	0	0.846	0	0	0.294	0.975
SBV51010.1	SBV51246.1	56449.XBLMG947_1793	56449.XBLMG947_2033	0.108	0	0	0	0.815	0.694	0.402	0.380	0.977
SBV51010.1	SBV51012.1	56449.XBLMG947_1793	56449.XBLMG947_1795	0.809	0	0.763	0	0.815	0.122	0	0.206	0.993
SBV51010.1	SBV51011.1	56449.XBLMG947_1793	56449.XBLMG947_1794	0.812	0	0.428	0	0.917	0.560	0	0.294	0.996
SBV51010.1	SBV51017.1	56449.XBLMG947_1793	56449.XBLMG947_1800	0.492	0	0.774	0	0.846	0.694	0.883	0.538	0.999
SBV51011.1	SBV50971.1	56449.XBLMG947_1794	56449.XBLMG947_1754	0.125	0	0.313	0	0.839	0	0	0.293	0.922
SBV51011.1	SBV51010.1	56449.XBLMG947_1794	56449.XBLMG947_1793	0.812	0	0.428	0	0.917	0.560	0	0.294	0.996
SBV51011.1	SBV51245.1	56449.XBLMG947_1794	56449.XBLMG947_2032	0.108	0	0	0	0.354	0	0	0.163	0.475
SBV51011.1	SBV51257.1	56449.XBLMG947_1794	56449.XBLMG947_2044	0.108	0	0	0	0.364	0	0	0.205	0.509
SBV51011.1	SBV52070.1	56449.XBLMG947_1794	56449.XBLMG947_2860	0.060	0	0	0	0.441	0	0.157	0.045	0.520
SBV51011.1	SBV51244.1	56449.XBLMG947_1794	56449.XBLMG947_2031	0.108	0	0	0	0.438	0	0	0.166	0.545
SBV51011.1	SBV51248.1	56449.XBLMG947_1794	56449.XBLMG947_2035	0.108	0	0	0	0.449	0	0	0.168	0.555
SBV51011.1	SBV51252.1	56449.XBLMG947_1794	56449.XBLMG947_2039	0.108	0	0	0	0.637	0	0	0.206	0.720
SBV51011.1	SBV51249.1	56449.XBLMG947_1794	56449.XBLMG947_2036	0.108	0	0	0	0.572	0.207	0	0.211	0.729
SBV51011.1	SBV51021.1	56449.XBLMG947_1794	56449.XBLMG947_1805	0.129	0	0.334	0	0.350	0	0	0.378	0.734
SBV51011.1	flhB	56449.XBLMG947_1794	56449.XBLMG947_1809	0.108	0	0	0	0.572	0.207	0	0.382	0.787
SBV51011.1	SBV51019.1	56449.XBLMG947_1794	56449.XBLMG947_1803	0.129	0	0	0	0.781	0	0	0.384	0.872
SBV51011.1	SBV51246.1	56449.XBLMG947_1794	56449.XBLMG947_2033	0.108	0	0	0	0.741	0.803	0	0.206	0.959
SBV51011.1	SBV51255.1	56449.XBLMG947_1794	56449.XBLMG947_2042	0.194	0	0	0	0.773	0.829	0	0.212	0.972
SBV51011.1	flhA	56449.XBLMG947_1794	56449.XBLMG947_1810	0.129	0	0	0	0.766	0.825	0	0.383	0.975
SBV51011.1	SBV51017.1	56449.XBLMG947_1794	56449.XBLMG947_1800	0.492	0	0.216	0	0.806	0.915	0	0.294	0.994
SBV51011.1	SBV51012.1	56449.XBLMG947_1794	56449.XBLMG947_1795	0.809	0	0	0	0.773	0.829	0	0.384	0.994
SBV51012.1	SBV50971.1	56449.XBLMG947_1795	56449.XBLMG947_1754	0.108	0	0.763	0	0.734	0	0	0.206	0.949
SBV51012.1	SBV51010.1	56449.XBLMG947_1795	56449.XBLMG947_1793	0.809	0	0.763	0	0.815	0.122	0	0.206	0.993
SBV51012.1	SBV51011.1	56449.XBLMG947_1795	56449.XBLMG947_1794	0.809	0	0	0	0.773	0.829	0	0.384	0.994
SBV51012.1	SBV51255.1	56449.XBLMG947_1795	56449.XBLMG947_2042	0	0	0.107	0.909	0	0	0.360	0	0.404
SBV51012.1	SBV51242.1	56449.XBLMG947_1795	56449.XBLMG947_2029	0.065	0	0	0	0.229	0.172	0	0.163	0.433
SBV51012.1	SBV51260.1	56449.XBLMG947_1795	56449.XBLMG947_2047	0.065	0	0	0	0.449	0	0	0.077	0.482
SBV51012.1	SBV51244.1	56449.XBLMG947_1795	56449.XBLMG947_2031	0.108	0	0	0	0.358	0	0	0.208	0.506
SBV51012.1	SBV51239.1	56449.XBLMG947_1795	56449.XBLMG947_2026	0	0	0	0	0	0.348	0	0.381	0.579
SBV51012.1	SBV51258.1	56449.XBLMG947_1795	56449.XBLMG947_2045	0.082	0	0	0	0.280	0	0.360	0.136	0.585
SBV51012.1	SBV51257.1	56449.XBLMG947_1795	56449.XBLMG947_2044	0.108	0	0.431	0	0.339	0	0	0.206	0.697
SBV51012.1	SBV51252.1	56449.XBLMG947_1795	56449.XBLMG947_2039	0.108	0	0.319	0	0.462	0	0	0.383	0.771
SBV51012.1	SBV51248.1	56449.XBLMG947_1795	56449.XBLMG947_2035	0.108	0	0.771	0	0.461	0	0	0.211	0.901
SBV51012.1	SBV51245.1	56449.XBLMG947_1795	56449.XBLMG947_2032	0.108	0	0.770	0	0.342	0	0	0.377	0.904
SBV51012.1	SBV51246.1	56449.XBLMG947_1795	56449.XBLMG947_2033	0.108	0	0	0	0.741	0.642	0	0.341	0.938
SBV51012.1	SBV51021.1	56449.XBLMG947_1795	56449.XBLMG947_1805	0.108	0	0.770	0	0.676	0	0	0.378	0.953
SBV51012.1	SBV51249.1	56449.XBLMG947_1795	56449.XBLMG947_2036	0.082	0	0.773	0	0.673	0.284	0	0.210	0.954
SBV51012.1	SBV51254.1	56449.XBLMG947_1795	56449.XBLMG947_2041	0.108	0	0	0	0.741	0.829	0	0.208	0.964
SBV51012.1	flhB	56449.XBLMG947_1795	56449.XBLMG947_1809	0.082	0	0.774	0	0.673	0.284	0	0.378	0.964
SBV51012.1	SBV51019.1	56449.XBLMG947_1795	56449.XBLMG947_1803	0.108	0	0.773	0	0.791	0	0	0.384	0.970
SBV51012.1	flhA	56449.XBLMG947_1795	56449.XBLMG947_1810	0.108	0	0.774	0	0.776	0.207	0	0.383	0.973
SBV51012.1	SBV51017.1	56449.XBLMG947_1795	56449.XBLMG947_1800	0.480	0	0.770	0	0.764	0.642	0	0.206	0.990
SBV51017.1	SBV49760.1	56449.XBLMG947_1800	56449.XBLMG947_0534	0.082	0	0	0	0.455	0	0	0.103	0.512
SBV51017.1	SBV50058.1	56449.XBLMG947_1800	56449.XBLMG947_0834	0.065	0	0	0	0.450	0.172	0	0.069	0.550
SBV51017.1	SBV50971.1	56449.XBLMG947_1800	56449.XBLMG947_1754	0.108	0	0.771	0	0.810	0.560	0	0.294	0.985
SBV51017.1	SBV51010.1	56449.XBLMG947_1800	56449.XBLMG947_1793	0.492	0	0.774	0	0.846	0.694	0.883	0.538	0.999
SBV51017.1	SBV51011.1	56449.XBLMG947_1800	56449.XBLMG947_1794	0.492	0	0.216	0	0.806	0.915	0	0.294	0.994
SBV51017.1	SBV51012.1	56449.XBLMG947_1800	56449.XBLMG947_1795	0.480	0	0.770	0	0.764	0.642	0	0.206	0.990
SBV51017.1	SBV51258.1	56449.XBLMG947_1800	56449.XBLMG947_2045	0.082	0	0	0	0.455	0	0	0.103	0.512
SBV51017.1	SBV52070.1	56449.XBLMG947_1800	56449.XBLMG947_2860	0.057	0	0	0	0.423	0	0.214	0.046	0.537
SBV51017.1	SBV53307.1	56449.XBLMG947_1800	56449.XBLMG947_4131	0.065	0	0	0	0.450	0.172	0	0.069	0.550
SBV51017.1	SBV53170.1	56449.XBLMG947_1800	56449.XBLMG947_3980	0.065	0	0	0	0.450	0.172	0	0.069	0.550
SBV51017.1	SBV51242.1	56449.XBLMG947_1800	56449.XBLMG947_2029	0.065	0	0	0	0.450	0.172	0	0.069	0.550
SBV51017.1	SBV51252.1	56449.XBLMG947_1800	56449.XBLMG947_2039	0.108	0	0	0	0.621	0	0	0.206	0.708
SBV51017.1	SBV51244.1	56449.XBLMG947_1800	56449.XBLMG947_2031	0.108	0	0	0	0.642	0	0	0.206	0.724
SBV51017.1	SBV51257.1	56449.XBLMG947_1800	56449.XBLMG947_2044	0.108	0	0.160	0	0.664	0	0	0.206	0.773
SBV51017.1	SBV51248.1	56449.XBLMG947_1800	56449.XBLMG947_2035	0.108	0	0.707	0	0.655	0	0	0.206	0.918
SBV51017.1	SBV51245.1	56449.XBLMG947_1800	56449.XBLMG947_2032	0.108	0	0.713	0	0.661	0	0	0.206	0.921
SBV51017.1	SBV51254.1	56449.XBLMG947_1800	56449.XBLMG947_2041	0.108	0	0	0	0.741	0.746	0	0.106	0.940
SBV51017.1	SBV51249.1	56449.XBLMG947_1800	56449.XBLMG947_2036	0.108	0	0.752	0	0.706	0	0	0.206	0.941
SBV51017.1	flhB	56449.XBLMG947_1800	56449.XBLMG947_1809	0.108	0	0.772	0	0.706	0	0	0.206	0.946
SBV51017.1	flhA	56449.XBLMG947_1800	56449.XBLMG947_1810	0.148	0	0.773	0	0.708	0	0	0.294	0.954
SBV51017.1	SBV51019.1	56449.XBLMG947_1800	56449.XBLMG947_1803	0.201	0	0.768	0	0.812	0	0	0.294	0.972
SBV51017.1	SBV51021.1	56449.XBLMG947_1800	56449.XBLMG947_1805	0.212	0	0.769	0	0.749	0.336	0	0.294	0.974
SBV51017.1	SBV51255.1	56449.XBLMG947_1800	56449.XBLMG947_2042	0.108	0	0.685	0	0.764	0.642	0	0.206	0.977
SBV51019.1	SBV50971.1	56449.XBLMG947_1803	56449.XBLMG947_1754	0.129	0	0.748	0	0.753	0.755	0	0.294	0.988
SBV51019.1	SBV51010.1	56449.XBLMG947_1803	56449.XBLMG947_1793	0.129	0	0.735	0	0.863	0	0	0.294	0.974
SBV51019.1	SBV51011.1	56449.XBLMG947_1803	56449.XBLMG947_1794	0.129	0	0	0	0.781	0	0	0.384	0.872
SBV51019.1	SBV51012.1	56449.XBLMG947_1803	56449.XBLMG947_1795	0.108	0	0.773	0	0.791	0	0	0.384	0.970
SBV51019.1	SBV51017.1	56449.XBLMG947_1803	56449.XBLMG947_1800	0.201	0	0.768	0	0.812	0	0	0.294	0.972
SBV51019.1	SBV52070.1	56449.XBLMG947_1803	56449.XBLMG947_2860	0.061	0	0	0	0.452	0	0	0.069	0.479
SBV51019.1	SBV51257.1	56449.XBLMG947_1803	56449.XBLMG947_2044	0.110	0	0.550	0	0	0	0	0.097	0.606
SBV51019.1	SBV51248.1	56449.XBLMG947_1803	56449.XBLMG947_2035	0	0	0.774	0	0	0	0	0.046	0.775
SBV51019.1	SBV51254.1	56449.XBLMG947_1803	56449.XBLMG947_2041	0.108	0	0	0	0.781	0	0	0.206	0.831
SBV51019.1	SBV51246.1	56449.XBLMG947_1803	56449.XBLMG947_2033	0.108	0	0	0	0.812	0	0	0.206	0.855
SBV51019.1	SBV51255.1	56449.XBLMG947_1803	56449.XBLMG947_2042	0.108	0	0.773	0	0.791	0	0	0.212	0.962
SBV51019.1	flhA	56449.XBLMG947_1803	56449.XBLMG947_1810	0.213	0	0.774	0	0.844	0	0	0.382	0.980
SBV51019.1	SBV51249.1	56449.XBLMG947_1803	56449.XBLMG947_2036	0.194	0	0.774	0	0.786	0.816	0	0.211	0.993
SBV51019.1	flhB	56449.XBLMG947_1803	56449.XBLMG947_1809	0.194	0	0.774	0	0.786	0.816	0	0.381	0.994
SBV51019.1	SBV51021.1	56449.XBLMG947_1803	56449.XBLMG947_1805	0.333	0	0.766	0	0.930	0.965	0	0.384	0.999
SBV51021.1	SBV50971.1	56449.XBLMG947_1805	56449.XBLMG947_1754	0.129	0	0.771	0	0.290	0.755	0	0.294	0.971
SBV51021.1	SBV51010.1	56449.XBLMG947_1805	56449.XBLMG947_1793	0.129	0	0.771	0	0.621	0	0	0.294	0.939
SBV51021.1	SBV51011.1	56449.XBLMG947_1805	56449.XBLMG947_1794	0.129	0	0.334	0	0.350	0	0	0.378	0.734
SBV51021.1	SBV51012.1	56449.XBLMG947_1805	56449.XBLMG947_1795	0.108	0	0.770	0	0.676	0	0	0.378	0.953
SBV51021.1	SBV51017.1	56449.XBLMG947_1805	56449.XBLMG947_1800	0.212	0	0.769	0	0.749	0.336	0	0.294	0.974
SBV51021.1	SBV51019.1	56449.XBLMG947_1805	56449.XBLMG947_1803	0.333	0	0.766	0	0.930	0.965	0	0.384	0.999
SBV51021.1	SBV51254.1	56449.XBLMG947_1805	56449.XBLMG947_2041	0.108	0	0	0	0.350	0	0	0.206	0.499
SBV51021.1	SBV51248.1	56449.XBLMG947_1805	56449.XBLMG947_2035	0.125	0	0.690	0	0	0	0	0	0.717
SBV51021.1	SBV51245.1	56449.XBLMG947_1805	56449.XBLMG947_2032	0.074	0	0.723	0	0	0	0	0.054	0.736
SBV51021.1	SBV51246.1	56449.XBLMG947_1805	56449.XBLMG947_2033	0.108	0	0	0	0.749	0.280	0	0.206	0.854
SBV51021.1	SBV51255.1	56449.XBLMG947_1805	56449.XBLMG947_2042	0.108	0	0.640	0	0.676	0	0	0.206	0.906
SBV51021.1	flhA	56449.XBLMG947_1805	56449.XBLMG947_1810	0.383	0	0.772	0	0.844	0	0	0.378	0.984
SBV51021.1	SBV51249.1	56449.XBLMG947_1805	56449.XBLMG947_2036	0.199	0	0.743	0	0.805	0.816	0.402	0.206	0.995
SBV51021.1	flhB	56449.XBLMG947_1805	56449.XBLMG947_1809	0.302	0	0.772	0	0.805	0.816	0.402	0.377	0.997
SBV51236.1	SBV51248.1	56449.XBLMG947_2022	56449.XBLMG947_2035	0	0	0	0	0	0	0	0.554	0.554
SBV51236.1	SBV51945.1	56449.XBLMG947_2022	56449.XBLMG947_2735	0	0	0	0	0	0	0	0.597	0.597
SBV51236.1	SBV51260.1	56449.XBLMG947_2022	56449.XBLMG947_2047	0	0	0	0	0	0	0	0.719	0.719
SBV51239.1	SBV51012.1	56449.XBLMG947_2026	56449.XBLMG947_1795	0	0	0	0	0	0.348	0	0.381	0.579
SBV51239.1	flhB	56449.XBLMG947_2026	56449.XBLMG947_1809	0.051	0	0	0	0	0.348	0	0.381	0.583
SBV51239.1	SBV51246.1	56449.XBLMG947_2026	56449.XBLMG947_2033	0.415	0	0	0	0	0	0	0.074	0.436
SBV51239.1	SBV51244.1	56449.XBLMG947_2026	56449.XBLMG947_2031	0.442	0	0	0	0	0	0	0.046	0.446
SBV51239.1	SBV51251.1	56449.XBLMG947_2026	56449.XBLMG947_2038	0.232	0	0	0	0	0	0	0.368	0.494
SBV51239.1	SBV51254.1	56449.XBLMG947_2026	56449.XBLMG947_2041	0.229	0	0	0	0	0	0	0.382	0.503
SBV51239.1	SBV51245.1	56449.XBLMG947_2026	56449.XBLMG947_2032	0.453	0	0	0	0	0	0	0.211	0.550
SBV51239.1	SBV51247.1	56449.XBLMG947_2026	56449.XBLMG947_2034	0.401	0	0	0	0	0	0	0.347	0.592
SBV51239.1	SBV51242.1	56449.XBLMG947_2026	56449.XBLMG947_2029	0.414	0	0	0	0	0	0	0.333	0.593
SBV51239.1	SBV51248.1	56449.XBLMG947_2026	56449.XBLMG947_2035	0.373	0	0	0	0	0	0	0.377	0.593
SBV51239.1	SBV51241.1	56449.XBLMG947_2026	56449.XBLMG947_2028	0.403	0	0	0	0	0	0	0.520	0.701
SBV51239.1	SBV51240.1	56449.XBLMG947_2026	56449.XBLMG947_2027	0.546	0	0	0	0	0	0	0.378	0.706
SBV51239.1	SBV51243.1	56449.XBLMG947_2026	56449.XBLMG947_2030	0.403	0	0	0	0	0.539	0	0.376	0.813
SBV51239.1	SBV51255.1	56449.XBLMG947_2026	56449.XBLMG947_2042	0.229	0	0	0	0	0.539	0	0.626	0.855
SBV51239.1	SBV51249.1	56449.XBLMG947_2026	56449.XBLMG947_2036	0.354	0	0	0	0	0.539	0	0.629	0.880
SBV51240.1	SBV51239.1	56449.XBLMG947_2027	56449.XBLMG947_2026	0.546	0	0	0	0	0	0	0.378	0.706
SBV51240.1	SBV51255.1	56449.XBLMG947_2027	56449.XBLMG947_2042	0.283	0	0	0	0	0	0	0.209	0.408
SBV51240.1	SBV51257.1	56449.XBLMG947_2027	56449.XBLMG947_2044	0.283	0	0	0	0	0	0	0.211	0.410
SBV51240.1	SBV51250.1	56449.XBLMG947_2027	56449.XBLMG947_2037	0.317	0	0	0	0	0	0	0.211	0.438
SBV51240.1	SBV51258.1	56449.XBLMG947_2027	56449.XBLMG947_2045	0.209	0	0	0	0	0	0	0.382	0.490
SBV51240.1	SBV51253.1	56449.XBLMG947_2027	56449.XBLMG947_2040	0.283	0	0	0	0	0	0	0.326	0.496
SBV51240.1	SBV51254.1	56449.XBLMG947_2027	56449.XBLMG947_2041	0.283	0	0	0	0	0	0	0.332	0.500
SBV51240.1	SBV51256.1	56449.XBLMG947_2027	56449.XBLMG947_2043	0.283	0	0	0	0	0	0	0.346	0.511
SBV51240.1	SBV51251.1	56449.XBLMG947_2027	56449.XBLMG947_2038	0.288	0	0	0	0	0	0	0.374	0.535
SBV51240.1	SBV51247.1	56449.XBLMG947_2027	56449.XBLMG947_2034	0.469	0	0	0	0	0	0	0.161	0.536
SBV51240.1	SBV51243.1	56449.XBLMG947_2027	56449.XBLMG947_2030	0.556	0	0	0	0	0	0	0.046	0.558
SBV51240.1	SBV51945.1	56449.XBLMG947_2027	56449.XBLMG947_2735	0	0	0	0	0	0	0	0.573	0.573
SBV51240.1	SBV51246.1	56449.XBLMG947_2027	56449.XBLMG947_2033	0.556	0	0	0	0	0	0	0.114	0.590
SBV51240.1	SBV51244.1	56449.XBLMG947_2027	56449.XBLMG947_2031	0.556	0	0	0	0	0	0	0.161	0.611
SBV51240.1	SBV51248.1	56449.XBLMG947_2027	56449.XBLMG947_2035	0.469	0	0	0	0	0	0	0.298	0.612
SBV51240.1	SBV51241.1	56449.XBLMG947_2027	56449.XBLMG947_2028	0.556	0	0	0	0	0	0	0.211	0.635
SBV51240.1	SBV51249.1	56449.XBLMG947_2027	56449.XBLMG947_2036	0.469	0	0	0	0	0	0	0.380	0.657
SBV51240.1	SBV51242.1	56449.XBLMG947_2027	56449.XBLMG947_2029	0.556	0	0	0	0	0	0	0.333	0.691
SBV51240.1	SBV51245.1	56449.XBLMG947_2027	56449.XBLMG947_2032	0.556	0	0	0	0	0	0	0.381	0.713
SBV51241.1	SBV51239.1	56449.XBLMG947_2028	56449.XBLMG947_2026	0.403	0	0	0	0	0	0	0.520	0.701
SBV51241.1	SBV51240.1	56449.XBLMG947_2028	56449.XBLMG947_2027	0.556	0	0	0	0	0	0	0.211	0.635
SBV51241.1	SBV51256.1	56449.XBLMG947_2028	56449.XBLMG947_2043	0.359	0	0	0	0	0	0	0.113	0.407
SBV51241.1	SBV51255.1	56449.XBLMG947_2028	56449.XBLMG947_2042	0.359	0	0	0	0	0	0	0.114	0.408
SBV51241.1	SBV51260.1	56449.XBLMG947_2028	56449.XBLMG947_2047	0	0	0	0	0	0	0	0.432	0.432
SBV51241.1	SBV51253.1	56449.XBLMG947_2028	56449.XBLMG947_2040	0.359	0	0	0	0	0	0	0.165	0.442
SBV51241.1	SBV51251.1	56449.XBLMG947_2028	56449.XBLMG947_2038	0.367	0	0	0	0	0	0	0.205	0.475
SBV51241.1	SBV51252.1	56449.XBLMG947_2028	56449.XBLMG947_2039	0.367	0	0	0	0	0	0	0.206	0.476
SBV51241.1	SBV51257.1	56449.XBLMG947_2028	56449.XBLMG947_2044	0.359	0	0	0	0	0	0	0.298	0.531
SBV51241.1	SBV51254.1	56449.XBLMG947_2028	56449.XBLMG947_2041	0.359	0	0	0	0	0	0	0.332	0.554
