#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
hpaP	hrcC	267608.RSp0862	267608.RSp0874	0.203	0	0	0	0	0	0	0.437	0.532
hpaP	hrcJ	267608.RSp0862	267608.RSp0867	0.376	0	0	0	0	0	0	0.299	0.545
hpaP	hrcT	267608.RSp0862	267608.RSp0872	0.366	0	0	0	0	0	0	0.402	0.605
hpaP	hrpJ	267608.RSp0862	267608.RSp0866	0.373	0	0	0	0	0	0	0.414	0.617
hpaP	hrcV	267608.RSp0862	267608.RSp0863	0.801	0	0	0	0	0	0	0.587	0.914
hrcC	hpaB	267608.RSp0874	267608.RSp0853	0.146	0	0	0	0	0	0	0.618	0.660
hrcC	hrpZ	267608.RSp0874	267608.RSp0854	0.149	0	0	0	0	0	0	0.525	0.578
hrcC	hrpY	267608.RSp0874	267608.RSp0855	0.165	0	0	0	0	0	0	0	0.165
hrcC	hrpX	267608.RSp0874	267608.RSp0856	0.188	0	0	0	0	0	0	0.270	0.382
hrcC	hrpV	267608.RSp0874	267608.RSp0858	0.199	0	0	0	0	0	0	0	0.199
hrcC	hrcS	267608.RSp0874	267608.RSp0859	0.240	0	0.764	0	0.597	0.347	0	0.590	0.977
hrcC	hrcR	267608.RSp0874	267608.RSp0860	0.240	0	0.395	0	0.654	0.347	0	0.589	0.949
hrcC	hpaP	267608.RSp0874	267608.RSp0862	0.203	0	0	0	0	0	0	0.437	0.532
hrcC	hrcV	267608.RSp0874	267608.RSp0863	0.245	0	0.387	0	0.517	0.240	0	0.685	0.936
hrcC	hrpK	267608.RSp0874	267608.RSp0865	0.301	0	0	0	0	0	0	0.259	0.460
hrcC	hrpJ	267608.RSp0874	267608.RSp0866	0.319	0	0	0	0	0	0	0	0.319
hrcC	hrcJ	267608.RSp0874	267608.RSp0867	0.354	0	0.764	0	0.595	0.347	0	0.796	0.990
hrcC	hrpH	267608.RSp0874	267608.RSp0868	0.319	0	0	0	0	0	0	0	0.319
hrcC	hrpD	267608.RSp0874	267608.RSp0871	0.319	0	0	0	0	0	0	0.386	0.564
hrcC	hrcT	267608.RSp0874	267608.RSp0872	0.361	0	0.662	0	0.624	0.347	0	0.768	0.985
hrcC	hrpB	267608.RSp0874	267608.RSp0873	0.478	0	0.689	0	0.048	0	0	0.313	0.879
hrcJ	hpaB	267608.RSp0867	267608.RSp0853	0.176	0	0	0	0	0	0	0.525	0.592
hrcJ	hrpZ	267608.RSp0867	267608.RSp0854	0.187	0	0	0	0	0	0	0	0.187
hrcJ	hrpY	267608.RSp0867	267608.RSp0855	0.241	0	0	0	0	0	0	0	0.241
hrcJ	hrpX	267608.RSp0867	267608.RSp0856	0.320	0	0	0	0	0	0	0.324	0.521
hrcJ	hrpV	267608.RSp0867	267608.RSp0858	0.357	0	0	0	0	0	0	0	0.357
hrcJ	hrcS	267608.RSp0867	267608.RSp0859	0.451	0	0.770	0	0.851	0.570	0	0.692	0.997
hrcJ	hrcR	267608.RSp0867	267608.RSp0860	0.451	0	0.736	0	0.859	0.570	0	0.696	0.996
hrcJ	hpaP	267608.RSp0867	267608.RSp0862	0.376	0	0	0	0	0	0	0.299	0.545
hrcJ	hrcV	267608.RSp0867	267608.RSp0863	0.466	0	0.732	0	0.856	0.292	0	0.756	0.995
hrcJ	hrpK	267608.RSp0867	267608.RSp0865	0.714	0	0	0	0	0	0	0.141	0.745
hrcJ	hrpJ	267608.RSp0867	267608.RSp0866	0.782	0	0	0	0	0	0	0.291	0.839
hrcJ	hrpB	267608.RSp0867	267608.RSp0873	0.478	0	0.496	0	0.051	0	0	0.088	0.741
hrcJ	hrpH	267608.RSp0867	267608.RSp0868	0.803	0	0	0	0	0	0	0.072	0.810
hrcJ	hrpD	267608.RSp0867	267608.RSp0871	0.773	0	0	0	0	0	0	0.347	0.845
hrcJ	hrcC	267608.RSp0867	267608.RSp0874	0.354	0	0.764	0	0.595	0.347	0	0.796	0.990
hrcJ	hrcT	267608.RSp0867	267608.RSp0872	0.787	0	0.771	0	0.849	0.570	0	0.698	0.998
hrcR	hpaB	267608.RSp0860	267608.RSp0853	0.310	0	0	0	0	0	0	0.407	0.574
hrcR	hrpZ	267608.RSp0860	267608.RSp0854	0.285	0	0	0	0	0	0	0.246	0.438
hrcR	hrpY	267608.RSp0860	267608.RSp0855	0.439	0	0	0	0	0	0	0	0.439
hrcR	hrpX	267608.RSp0860	267608.RSp0856	0.668	0	0	0	0	0	0	0	0.668
hrcR	hrpV	267608.RSp0860	267608.RSp0858	0.773	0	0	0	0	0	0	0.388	0.855
hrcR	hrcS	267608.RSp0860	267608.RSp0859	0.805	0	0.667	0	0.855	0.776	0	0.885	0.999
hrcR	hrpB	267608.RSp0860	267608.RSp0873	0.254	0	0	0	0.048	0	0	0	0.260
hrcR	hrpH	267608.RSp0860	267608.RSp0868	0.357	0	0	0	0	0	0	0.068	0.375
hrcR	hrpK	267608.RSp0860	267608.RSp0865	0.382	0	0	0	0	0	0	0.102	0.421
hrcR	hrpJ	267608.RSp0860	267608.RSp0866	0.357	0	0	0	0	0	0	0.347	0.563
hrcR	hrpD	267608.RSp0860	267608.RSp0871	0.357	0	0	0	0	0	0	0.530	0.685
hrcR	hpaP	267608.RSp0860	267608.RSp0862	0.770	0	0	0	0	0	0	0.408	0.858
hrcR	hrcC	267608.RSp0860	267608.RSp0874	0.240	0	0.395	0	0.654	0.347	0	0.589	0.949
hrcR	hrcJ	267608.RSp0860	267608.RSp0867	0.451	0	0.736	0	0.859	0.570	0	0.696	0.996
hrcR	hrcV	267608.RSp0860	267608.RSp0863	0.765	0	0.775	0	0.728	0.292	0	0.828	0.997
hrcR	hrcT	267608.RSp0860	267608.RSp0872	0.445	0	0.773	0	0.862	0.839	0	0.828	0.999
hrcS	hpaB	267608.RSp0859	267608.RSp0853	0.293	0	0	0	0	0	0	0.386	0.548
hrcS	hrpZ	267608.RSp0859	267608.RSp0854	0.285	0	0	0	0	0	0	0	0.285
hrcS	hrpY	267608.RSp0859	267608.RSp0855	0.439	0	0	0	0	0	0	0	0.439
hrcS	hrpX	267608.RSp0859	267608.RSp0856	0.668	0	0	0	0	0	0	0	0.668
hrcS	hrpV	267608.RSp0859	267608.RSp0858	0.773	0	0	0	0	0	0	0.243	0.821
hrcS	hrpJ	267608.RSp0859	267608.RSp0866	0.357	0	0	0	0	0	0	0	0.357
hrcS	hrpH	267608.RSp0859	267608.RSp0868	0.357	0	0	0	0	0	0	0.059	0.369
hrcS	hrpK	267608.RSp0859	267608.RSp0865	0.382	0	0	0	0	0	0	0.091	0.414
hrcS	hrpD	267608.RSp0859	267608.RSp0871	0.357	0	0	0	0	0	0	0.275	0.514
hrcS	hrpB	267608.RSp0859	267608.RSp0873	0.254	0	0.694	0	0	0	0	0	0.762
hrcS	hpaP	267608.RSp0859	267608.RSp0862	0.770	0	0	0	0	0	0	0.545	0.891
hrcS	hrcC	267608.RSp0859	267608.RSp0874	0.240	0	0.764	0	0.597	0.347	0	0.590	0.977
hrcS	hrcJ	267608.RSp0859	267608.RSp0867	0.451	0	0.770	0	0.851	0.570	0	0.692	0.997
hrcS	hrcT	267608.RSp0859	267608.RSp0872	0.445	0	0.754	0	0.855	0.776	0	0.800	0.998
hrcS	hrcV	267608.RSp0859	267608.RSp0863	0.765	0	0.665	0	0.859	0.292	0	0.818	0.998
hrcS	hrcR	267608.RSp0859	267608.RSp0860	0.805	0	0.667	0	0.855	0.776	0	0.885	0.999
hrcT	hpaB	267608.RSp0872	267608.RSp0853	0.175	0	0	0	0	0	0	0.563	0.624
hrcT	hrpZ	267608.RSp0872	267608.RSp0854	0.185	0	0	0	0	0	0	0	0.185
hrcT	hrpY	267608.RSp0872	267608.RSp0855	0.237	0	0	0	0	0	0	0.247	0.401
hrcT	hrpX	267608.RSp0872	267608.RSp0856	0.314	0	0	0	0	0	0	0.388	0.562
hrcT	hrpV	267608.RSp0872	267608.RSp0858	0.350	0	0	0	0	0	0	0	0.350
hrcT	hrcS	267608.RSp0872	267608.RSp0859	0.445	0	0.754	0	0.855	0.776	0	0.800	0.998
hrcT	hrcR	267608.RSp0872	267608.RSp0860	0.445	0	0.773	0	0.862	0.839	0	0.828	0.999
hrcT	hpaP	267608.RSp0872	267608.RSp0862	0.366	0	0	0	0	0	0	0.402	0.605
hrcT	hrcV	267608.RSp0872	267608.RSp0863	0.460	0	0.773	0	0.856	0.292	0	0.800	0.997
hrcT	hrpK	267608.RSp0872	267608.RSp0865	0.695	0	0	0	0	0	0	0.437	0.821
hrcT	hrpJ	267608.RSp0872	267608.RSp0866	0.760	0	0	0	0	0	0	0.075	0.768
hrcT	hrcJ	267608.RSp0872	267608.RSp0867	0.787	0	0.771	0	0.849	0.570	0	0.698	0.998
hrcT	hrpH	267608.RSp0872	267608.RSp0868	0.763	0	0	0	0	0	0	0.053	0.766
hrcT	hrpD	267608.RSp0872	267608.RSp0871	0.752	0	0	0	0	0	0	0.372	0.837
hrcT	hrpB	267608.RSp0872	267608.RSp0873	0.490	0	0.501	0	0	0	0	0.069	0.742
hrcT	hrcC	267608.RSp0872	267608.RSp0874	0.361	0	0.662	0	0.624	0.347	0	0.768	0.985
hrcV	hpaB	267608.RSp0863	267608.RSp0853	0.271	0	0	0	0	0	0	0.744	0.806
hrcV	hrpZ	267608.RSp0863	267608.RSp0854	0.274	0	0	0	0	0	0	0.265	0.443
hrcV	hrpY	267608.RSp0863	267608.RSp0855	0.417	0	0	0	0	0	0	0	0.417
hrcV	hrpX	267608.RSp0863	267608.RSp0856	0.628	0	0	0	0	0	0	0.245	0.707
hrcV	hrpV	267608.RSp0863	267608.RSp0858	0.726	0	0	0	0	0	0	0	0.726
hrcV	hrcS	267608.RSp0863	267608.RSp0859	0.765	0	0.665	0	0.859	0.292	0	0.818	0.998
hrcV	hrcR	267608.RSp0863	267608.RSp0860	0.765	0	0.775	0	0.728	0.292	0	0.828	0.997
hrcV	hpaP	267608.RSp0863	267608.RSp0862	0.801	0	0	0	0	0	0	0.587	0.914
hrcV	hrpH	267608.RSp0863	267608.RSp0868	0.375	0	0	0	0	0	0	0.090	0.407
hrcV	hrpJ	267608.RSp0863	267608.RSp0866	0.375	0	0	0	0	0	0	0.141	0.440
hrcV	hrpK	267608.RSp0863	267608.RSp0865	0.402	0	0	0	0	0	0	0.148	0.469
hrcV	hrpB	267608.RSp0863	267608.RSp0873	0.264	0	0.152	0	0.048	0	0	0.392	0.590
hrcV	hrpD	267608.RSp0863	267608.RSp0871	0.375	0	0	0	0	0	0	0.383	0.598
hrcV	hrcC	267608.RSp0863	267608.RSp0874	0.245	0	0.387	0	0.517	0.240	0	0.685	0.936
hrcV	hrcJ	267608.RSp0863	267608.RSp0867	0.466	0	0.732	0	0.856	0.292	0	0.756	0.995
hrcV	hrcT	267608.RSp0863	267608.RSp0872	0.460	0	0.773	0	0.856	0.292	0	0.800	0.997
hrpB	hpaB	267608.RSp0873	267608.RSp0853	0.157	0	0	0	0	0	0	0.089	0.199
hrpB	hrpZ	267608.RSp0873	267608.RSp0854	0.162	0	0	0	0	0	0	0	0.162
hrpB	hrpY	267608.RSp0873	267608.RSp0855	0.191	0	0	0	0	0	0	0.379	0.476
hrpB	hrpX	267608.RSp0873	267608.RSp0856	0.234	0	0	0	0	0	0	0.441	0.553
hrpB	hrpV	267608.RSp0873	267608.RSp0858	0.254	0	0	0	0	0	0	0	0.254
hrpB	hrcS	267608.RSp0873	267608.RSp0859	0.254	0	0.694	0	0	0	0	0	0.762
hrpB	hrcR	267608.RSp0873	267608.RSp0860	0.254	0	0	0	0.048	0	0	0	0.260
hrpB	hpaP	267608.RSp0873	267608.RSp0862	0.262	0	0	0	0	0	0	0	0.262
hrpB	hrcV	267608.RSp0873	267608.RSp0863	0.264	0	0.152	0	0.048	0	0	0.392	0.590
hrpB	hrpK	267608.RSp0873	267608.RSp0865	0.444	0	0	0	0	0	0	0.265	0.573
hrpB	hrpJ	267608.RSp0873	267608.RSp0866	0.478	0	0	0	0	0	0	0	0.478
hrpB	hrcJ	267608.RSp0873	267608.RSp0867	0.478	0	0.496	0	0.051	0	0	0.088	0.741
hrpB	hrpH	267608.RSp0873	267608.RSp0868	0.478	0	0	0	0	0	0	0	0.478
hrpB	hrpD	267608.RSp0873	267608.RSp0871	0.478	0	0	0	0	0	0	0.241	0.587
hrpB	hrcT	267608.RSp0873	267608.RSp0872	0.490	0	0.501	0	0	0	0	0.069	0.742
hrpB	popB	267608.RSp0873	267608.RSp0876	0	0	0	0	0	0	0	0.533	0.533
hrpB	hrcC	267608.RSp0873	267608.RSp0874	0.478	0	0.689	0	0.048	0	0	0.313	0.879
hrpD	hpaB	267608.RSp0871	267608.RSp0853	0.176	0	0	0	0	0	0	0	0.176
hrpD	hrpZ	267608.RSp0871	267608.RSp0854	0.187	0	0	0	0	0	0	0.532	0.603
hrpD	hrpY	267608.RSp0871	267608.RSp0855	0.241	0	0	0	0	0	0	0	0.241
hrpD	hrpX	267608.RSp0871	267608.RSp0856	0.320	0	0	0	0	0	0	0.430	0.596
hrpD	hrpV	267608.RSp0871	267608.RSp0858	0.357	0	0	0	0	0	0	0.322	0.545
hrpD	hrcS	267608.RSp0871	267608.RSp0859	0.357	0	0	0	0	0	0	0.275	0.514
hrpD	hrcR	267608.RSp0871	267608.RSp0860	0.357	0	0	0	0	0	0	0.530	0.685
hrpD	hpaP	267608.RSp0871	267608.RSp0862	0.373	0	0	0	0	0	0	0	0.373
hrpD	hrcV	267608.RSp0871	267608.RSp0863	0.375	0	0	0	0	0	0	0.383	0.598
hrpD	hrpK	267608.RSp0871	267608.RSp0865	0.709	0	0	0	0	0	0	0	0.709
hrpD	hrpJ	267608.RSp0871	267608.RSp0866	0.774	0	0	0	0	0	0	0.374	0.853
hrpD	hrcJ	267608.RSp0871	267608.RSp0867	0.773	0	0	0	0	0	0	0.347	0.845
hrpD	hrpH	267608.RSp0871	267608.RSp0868	0.774	0	0	0	0	0	0	0.384	0.855
hrpD	hrcC	267608.RSp0871	267608.RSp0874	0.319	0	0	0	0	0	0	0.386	0.564
hrpD	hrpB	267608.RSp0871	267608.RSp0873	0.478	0	0	0	0	0	0	0.241	0.587
hrpD	hrcT	267608.RSp0871	267608.RSp0872	0.752	0	0	0	0	0	0	0.372	0.837
hrpH	hpaB	267608.RSp0868	267608.RSp0853	0.176	0	0	0	0	0	0	0.088	0.217
hrpH	hrpZ	267608.RSp0868	267608.RSp0854	0.187	0	0	0	0	0	0	0.523	0.595
hrpH	hrpY	267608.RSp0868	267608.RSp0855	0.241	0	0	0	0	0	0	0.526	0.624
hrpH	hrpX	267608.RSp0868	267608.RSp0856	0.320	0	0	0	0	0	0	0.523	0.662
hrpH	hrpV	267608.RSp0868	267608.RSp0858	0.357	0	0	0	0	0	0	0	0.357
hrpH	hrcS	267608.RSp0868	267608.RSp0859	0.357	0	0	0	0	0	0	0.059	0.369
hrpH	hrcR	267608.RSp0868	267608.RSp0860	0.357	0	0	0	0	0	0	0.068	0.375
hrpH	hpaP	267608.RSp0868	267608.RSp0862	0.373	0	0	0	0	0	0	0.096	0.409
hrpH	hrcV	267608.RSp0868	267608.RSp0863	0.375	0	0	0	0	0	0	0.090	0.407
hrpH	hrpK	267608.RSp0868	267608.RSp0865	0.719	0	0	0	0	0	0	0.126	0.744
hrpH	hrpJ	267608.RSp0868	267608.RSp0866	0.784	0	0	0	0	0	0	0.508	0.890
hrpH	hrcJ	267608.RSp0868	267608.RSp0867	0.803	0	0	0	0	0	0	0.072	0.810
hrpH	hrcC	267608.RSp0868	267608.RSp0874	0.319	0	0	0	0	0	0	0	0.319
hrpH	popB	267608.RSp0868	267608.RSp0876	0	0	0	0	0	0	0	0.375	0.375
hrpH	hrpB	267608.RSp0868	267608.RSp0873	0.478	0	0	0	0	0	0	0	0.478
hrpH	hrcT	267608.RSp0868	267608.RSp0872	0.763	0	0	0	0	0	0	0.053	0.766
hrpH	hrpD	267608.RSp0868	267608.RSp0871	0.774	0	0	0	0	0	0	0.384	0.855
hrpJ	hpaB	267608.RSp0866	267608.RSp0853	0.176	0	0	0	0	0	0	0.101	0.228
hrpJ	hrpZ	267608.RSp0866	267608.RSp0854	0.187	0	0	0	0	0	0	0	0.187
hrpJ	hrpY	267608.RSp0866	267608.RSp0855	0.241	0	0	0	0	0	0	0.435	0.552
hrpJ	hrpX	267608.RSp0866	267608.RSp0856	0.320	0	0	0	0	0	0	0.431	0.597
hrpJ	hrpV	267608.RSp0866	267608.RSp0858	0.357	0	0	0	0	0	0	0	0.357
hrpJ	hrcS	267608.RSp0866	267608.RSp0859	0.357	0	0	0	0	0	0	0	0.357
hrpJ	hrcR	267608.RSp0866	267608.RSp0860	0.357	0	0	0	0	0	0	0.347	0.563
hrpJ	hpaP	267608.RSp0866	267608.RSp0862	0.373	0	0	0	0	0	0	0.414	0.617
hrpJ	hrcV	267608.RSp0866	267608.RSp0863	0.375	0	0	0	0	0	0	0.141	0.440
hrpJ	hrpK	267608.RSp0866	267608.RSp0865	0.719	0	0	0	0	0	0	0.391	0.822
hrpJ	popB	267608.RSp0866	267608.RSp0876	0	0	0	0	0	0	0	0.309	0.309
hrpJ	hrcC	267608.RSp0866	267608.RSp0874	0.319	0	0	0	0	0	0	0	0.319
hrpJ	hrpB	267608.RSp0866	267608.RSp0873	0.478	0	0	0	0	0	0	0	0.478
hrpJ	hrcT	267608.RSp0866	267608.RSp0872	0.760	0	0	0	0	0	0	0.075	0.768
hrpJ	hrcJ	267608.RSp0866	267608.RSp0867	0.782	0	0	0	0	0	0	0.291	0.839
hrpJ	hrpD	267608.RSp0866	267608.RSp0871	0.774	0	0	0	0	0	0	0.374	0.853
hrpJ	hrpH	267608.RSp0866	267608.RSp0868	0.784	0	0	0	0	0	0	0.508	0.890
hrpK	hpaB	267608.RSp0865	267608.RSp0853	0.181	0	0	0	0	0	0	0.068	0.204
hrpK	hrpZ	267608.RSp0865	267608.RSp0854	0.193	0	0	0	0	0	0	0	0.193
hrpK	hrpY	267608.RSp0865	267608.RSp0855	0.252	0	0	0	0	0	0	0.471	0.587
hrpK	hrpX	267608.RSp0865	267608.RSp0856	0.341	0	0	0	0	0	0	0.324	0.535
hrpK	hrpV	267608.RSp0865	267608.RSp0858	0.382	0	0	0	0	0	0	0.243	0.512
hrpK	hrcS	267608.RSp0865	267608.RSp0859	0.382	0	0	0	0	0	0	0.091	0.414
hrpK	hrcR	267608.RSp0865	267608.RSp0860	0.382	0	0	0	0	0	0	0.102	0.421
hrpK	hpaP	267608.RSp0865	267608.RSp0862	0.400	0	0	0	0	0	0	0.099	0.437
hrpK	hrcV	267608.RSp0865	267608.RSp0863	0.402	0	0	0	0	0	0	0.148	0.469
hrpK	popB	267608.RSp0865	267608.RSp0876	0	0	0	0	0	0	0	0.386	0.386
hrpK	hrcC	267608.RSp0865	267608.RSp0874	0.301	0	0	0	0	0	0	0.259	0.460
hrpK	hrpB	267608.RSp0865	267608.RSp0873	0.444	0	0	0	0	0	0	0.265	0.573
hrpK	hrpD	267608.RSp0865	267608.RSp0871	0.709	0	0	0	0	0	0	0	0.709
hrpK	hrpH	267608.RSp0865	267608.RSp0868	0.719	0	0	0	0	0	0	0.126	0.744
hrpK	hrcJ	267608.RSp0865	267608.RSp0867	0.714	0	0	0	0	0	0	0.141	0.745
hrpK	hrcT	267608.RSp0865	267608.RSp0872	0.695	0	0	0	0	0	0	0.437	0.821
hrpK	hrpJ	267608.RSp0865	267608.RSp0866	0.719	0	0	0	0	0	0	0.391	0.822
hrpV	hpaB	267608.RSp0858	267608.RSp0853	0.255	0	0	0	0	0	0	0	0.255
hrpV	hrpZ	267608.RSp0858	267608.RSp0854	0.285	0	0	0	0	0	0	0	0.285
hrpV	hrpY	267608.RSp0858	267608.RSp0855	0.439	0	0	0	0	0	0	0.443	0.674
hrpV	hrpX	267608.RSp0858	267608.RSp0856	0.668	0	0	0	0	0	0	0.387	0.787
hrpV	hrcC	267608.RSp0858	267608.RSp0874	0.199	0	0	0	0	0	0	0	0.199
hrpV	hrpB	267608.RSp0858	267608.RSp0873	0.254	0	0	0	0	0	0	0	0.254
hrpV	hrcT	267608.RSp0858	267608.RSp0872	0.350	0	0	0	0	0	0	0	0.350
hrpV	hrcJ	267608.RSp0858	267608.RSp0867	0.357	0	0	0	0	0	0	0	0.357
hrpV	hrpH	267608.RSp0858	267608.RSp0868	0.357	0	0	0	0	0	0	0	0.357
hrpV	hrpJ	267608.RSp0858	267608.RSp0866	0.357	0	0	0	0	0	0	0	0.357
hrpV	hrpK	267608.RSp0858	267608.RSp0865	0.382	0	0	0	0	0	0	0.243	0.512
hrpV	hrpD	267608.RSp0858	267608.RSp0871	0.357	0	0	0	0	0	0	0.322	0.545
hrpV	hrcV	267608.RSp0858	267608.RSp0863	0.726	0	0	0	0	0	0	0	0.726
hrpV	hrcS	267608.RSp0858	267608.RSp0859	0.773	0	0	0	0	0	0	0.243	0.821
hrpV	hpaP	267608.RSp0858	267608.RSp0862	0.732	0	0	0	0	0	0	0.385	0.828
hrpV	hrcR	267608.RSp0858	267608.RSp0860	0.773	0	0	0	0	0	0	0.388	0.855
hrpX	hpaB	267608.RSp0856	267608.RSp0853	0.279	0	0	0	0	0	0	0	0.279
hrpX	hrpZ	267608.RSp0856	267608.RSp0854	0.315	0	0	0	0	0	0	0.254	0.467
hrpX	hrpY	267608.RSp0856	267608.RSp0855	0.499	0	0	0	0	0	0	0.616	0.799
hrpX	hrcC	267608.RSp0856	267608.RSp0874	0.188	0	0	0	0	0	0	0.270	0.382
hrpX	popB	267608.RSp0856	267608.RSp0876	0	0	0	0	0	0	0	0.385	0.384
hrpX	hrcJ	267608.RSp0856	267608.RSp0867	0.320	0	0	0	0	0	0	0.324	0.521
hrpX	hrpK	267608.RSp0856	267608.RSp0865	0.341	0	0	0	0	0	0	0.324	0.535
hrpX	hrpB	267608.RSp0856	267608.RSp0873	0.234	0	0	0	0	0	0	0.441	0.553
hrpX	hrcT	267608.RSp0856	267608.RSp0872	0.314	0	0	0	0	0	0	0.388	0.562
hrpX	hrpD	267608.RSp0856	267608.RSp0871	0.320	0	0	0	0	0	0	0.430	0.596
hrpX	hrpJ	267608.RSp0856	267608.RSp0866	0.320	0	0	0	0	0	0	0.431	0.597
hrpX	hpaP	267608.RSp0856	267608.RSp0862	0.633	0	0	0	0	0	0	0	0.633
hrpX	hrpH	267608.RSp0856	267608.RSp0868	0.320	0	0	0	0	0	0	0.523	0.662
hrpX	hrcR	267608.RSp0856	267608.RSp0860	0.668	0	0	0	0	0	0	0	0.668
hrpX	hrcS	267608.RSp0856	267608.RSp0859	0.668	0	0	0	0	0	0	0	0.668
hrpX	hrcV	267608.RSp0856	267608.RSp0863	0.628	0	0	0	0	0	0	0.245	0.707
hrpX	hrpV	267608.RSp0856	267608.RSp0858	0.668	0	0	0	0	0	0	0.387	0.787
hrpY	hpaB	267608.RSp0855	267608.RSp0853	0.387	0	0	0	0	0	0	0	0.387
hrpY	hrpZ	267608.RSp0855	267608.RSp0854	0.450	0	0	0.901	0	0	0	0.074	0.469
hrpY	hrcC	267608.RSp0855	267608.RSp0874	0.165	0	0	0	0	0	0	0	0.165
hrpY	hrpD	267608.RSp0855	267608.RSp0871	0.241	0	0	0	0	0	0	0	0.241
hrpY	hrcJ	267608.RSp0855	267608.RSp0867	0.241	0	0	0	0	0	0	0	0.241
hrpY	hrcT	267608.RSp0855	267608.RSp0872	0.237	0	0	0	0	0	0	0.247	0.401
hrpY	hrcV	267608.RSp0855	267608.RSp0863	0.417	0	0	0	0	0	0	0	0.417
hrpY	popB	267608.RSp0855	267608.RSp0876	0	0	0	0	0	0	0	0.435	0.435
hrpY	hrcR	267608.RSp0855	267608.RSp0860	0.439	0	0	0	0	0	0	0	0.439
hrpY	hrcS	267608.RSp0855	267608.RSp0859	0.439	0	0	0	0	0	0	0	0.439
hrpY	hrpB	267608.RSp0855	267608.RSp0873	0.191	0	0	0	0	0	0	0.379	0.476
hrpY	hrpJ	267608.RSp0855	267608.RSp0866	0.241	0	0	0	0	0	0	0.435	0.552
hrpY	hrpK	267608.RSp0855	267608.RSp0865	0.252	0	0	0	0	0	0	0.471	0.587
hrpY	hrpH	267608.RSp0855	267608.RSp0868	0.241	0	0	0	0	0	0	0.526	0.624
hrpY	hpaP	267608.RSp0855	267608.RSp0862	0.419	0	0	0	0	0	0	0.384	0.627
hrpY	hrpV	267608.RSp0855	267608.RSp0858	0.439	0	0	0	0	0	0	0.443	0.674
hrpY	hrpX	267608.RSp0855	267608.RSp0856	0.499	0	0	0	0	0	0	0.616	0.799
hrpZ	hpaB	267608.RSp0854	267608.RSp0853	0.645	0	0	0	0	0	0	0	0.645
