#node	identifier	category	term ID	term description
AKZ49866.1	1314.SD89_01775	STRING clusters	CL:2153	Mixed, incl. Phosphorelay signal transduction system, and Toxin activity
AKZ49866.1	1314.SD89_01775	STRING clusters	CL:2155	Mixed, incl. Phosphorelay signal transduction system, and Toxin activity
AKZ49866.1	1314.SD89_01775	STRING clusters	CL:2156	Mixed, incl. Toxin activity, and Signal
AKZ49866.1	1314.SD89_01775	STRING clusters	CL:2199	DNA/RNA non-specific endonuclease, and Staphylococcal/Streptococcal toxin, OB-fold domain
AKZ49866.1	1314.SD89_01775	UniProt Keywords	KW-0472	Membrane
AKZ49866.1	1314.SD89_01775	UniProt Keywords	KW-0812	Transmembrane
AKZ49866.1	1314.SD89_01775	UniProt Keywords	KW-1133	Transmembrane helix
AKZ49921.1	1314.SD89_02060	GO Process	GO:0006355	Regulation of transcription, DNA-templated
AKZ49921.1	1314.SD89_02060	GO Process	GO:0009889	Regulation of biosynthetic process
AKZ49921.1	1314.SD89_02060	GO Process	GO:0010468	Regulation of gene expression
AKZ49921.1	1314.SD89_02060	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
AKZ49921.1	1314.SD89_02060	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
AKZ49921.1	1314.SD89_02060	GO Process	GO:0019222	Regulation of metabolic process
AKZ49921.1	1314.SD89_02060	GO Process	GO:0031323	Regulation of cellular metabolic process
AKZ49921.1	1314.SD89_02060	GO Process	GO:0031326	Regulation of cellular biosynthetic process
AKZ49921.1	1314.SD89_02060	GO Process	GO:0050789	Regulation of biological process
AKZ49921.1	1314.SD89_02060	GO Process	GO:0050794	Regulation of cellular process
AKZ49921.1	1314.SD89_02060	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
AKZ49921.1	1314.SD89_02060	GO Process	GO:0051252	Regulation of RNA metabolic process
AKZ49921.1	1314.SD89_02060	GO Process	GO:0060255	Regulation of macromolecule metabolic process
AKZ49921.1	1314.SD89_02060	GO Process	GO:0065007	Biological regulation
AKZ49921.1	1314.SD89_02060	GO Process	GO:0080090	Regulation of primary metabolic process
AKZ49921.1	1314.SD89_02060	GO Process	GO:1903506	Regulation of nucleic acid-templated transcription
AKZ49921.1	1314.SD89_02060	GO Process	GO:2001141	Regulation of RNA biosynthetic process
AKZ49921.1	1314.SD89_02060	GO Function	GO:0003700	DNA-binding transcription factor activity
AKZ49921.1	1314.SD89_02060	GO Function	GO:0140110	Transcription regulator activity
AKZ49921.1	1314.SD89_02060	GO Component	GO:0005622	Intracellular anatomical structure
AKZ49921.1	1314.SD89_02060	GO Component	GO:0005737	Cytoplasm
AKZ49921.1	1314.SD89_02060	GO Component	GO:0110165	Cellular anatomical entity
AKZ49921.1	1314.SD89_02060	STRING clusters	CL:1264	Mixed, incl. Cellular lipid metabolic process, and Butanoate metabolism
AKZ49921.1	1314.SD89_02060	STRING clusters	CL:1265	Mixed, incl. Fatty acid metabolism, and Butanoate metabolism
AKZ49921.1	1314.SD89_02060	STRING clusters	CL:1266	Mixed, incl. Fatty acid metabolism, and Butanoate metabolism
AKZ49921.1	1314.SD89_02060	STRING clusters	CL:1268	Fatty acid biosynthesis, and Biotin-binding site
AKZ49921.1	1314.SD89_02060	COMPARTMENTS	GOCC:0005622	Intracellular
AKZ49921.1	1314.SD89_02060	COMPARTMENTS	GOCC:0005737	Cytoplasm
AKZ49921.1	1314.SD89_02060	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AKZ49921.1	1314.SD89_02060	InterPro	IPR000835	MarR-type HTH domain
AKZ49921.1	1314.SD89_02060	InterPro	IPR011991	ArsR-like helix-turn-helix domain
AKZ49921.1	1314.SD89_02060	InterPro	IPR036388	Winged helix-like DNA-binding domain superfamily
AKZ49921.1	1314.SD89_02060	InterPro	IPR036390	Winged helix DNA-binding domain superfamily
AKZ49921.1	1314.SD89_02060	SMART	SM00347	Helix_turn_helix multiple antibiotic resistance protein
AKZ50343.1	1314.SD89_04345	GO Process	GO:0000270	Peptidoglycan metabolic process
AKZ50343.1	1314.SD89_04345	GO Process	GO:0006022	Aminoglycan metabolic process
AKZ50343.1	1314.SD89_04345	GO Process	GO:0006807	Nitrogen compound metabolic process
AKZ50343.1	1314.SD89_04345	GO Process	GO:0008152	Metabolic process
AKZ50343.1	1314.SD89_04345	GO Process	GO:0030203	Glycosaminoglycan metabolic process
AKZ50343.1	1314.SD89_04345	GO Process	GO:0043170	Macromolecule metabolic process
AKZ50343.1	1314.SD89_04345	GO Process	GO:0071704	Organic substance metabolic process
AKZ50343.1	1314.SD89_04345	GO Process	GO:1901135	Carbohydrate derivative metabolic process
AKZ50343.1	1314.SD89_04345	GO Process	GO:1901564	Organonitrogen compound metabolic process
AKZ50343.1	1314.SD89_04345	GO Function	GO:0003824	Catalytic activity
AKZ50343.1	1314.SD89_04345	GO Function	GO:0008933	Lytic transglycosylase activity
AKZ50343.1	1314.SD89_04345	GO Function	GO:0016740	Transferase activity
AKZ50343.1	1314.SD89_04345	GO Function	GO:0016757	Glycosyltransferase activity
AKZ50343.1	1314.SD89_04345	GO Function	GO:0061783	Peptidoglycan muralytic activity
AKZ50343.1	1314.SD89_04345	GO Component	GO:0016020	Membrane
AKZ50343.1	1314.SD89_04345	GO Component	GO:0110165	Cellular anatomical entity
AKZ50343.1	1314.SD89_04345	STRING clusters	CL:822	Mixed, incl. Mtb iron assimilation by chelation, and RF-1 domain
AKZ50343.1	1314.SD89_04345	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AKZ50343.1	1314.SD89_04345	Pfam	PF13702	Lysozyme-like
AKZ50343.1	1314.SD89_04345	InterPro	IPR023346	Lysozyme-like domain superfamily
AKZ50343.1	1314.SD89_04345	InterPro	IPR047194	CwlT-like, lysozyme domain
AKZ50465.1	1314.SD89_04975	GO Process	GO:0000270	Peptidoglycan metabolic process
AKZ50465.1	1314.SD89_04975	GO Process	GO:0006022	Aminoglycan metabolic process
AKZ50465.1	1314.SD89_04975	GO Process	GO:0006026	Aminoglycan catabolic process
AKZ50465.1	1314.SD89_04975	GO Process	GO:0006027	Glycosaminoglycan catabolic process
AKZ50465.1	1314.SD89_04975	GO Process	GO:0006807	Nitrogen compound metabolic process
AKZ50465.1	1314.SD89_04975	GO Process	GO:0008152	Metabolic process
AKZ50465.1	1314.SD89_04975	GO Process	GO:0009056	Catabolic process
AKZ50465.1	1314.SD89_04975	GO Process	GO:0009057	Macromolecule catabolic process
AKZ50465.1	1314.SD89_04975	GO Process	GO:0009253	Peptidoglycan catabolic process
AKZ50465.1	1314.SD89_04975	GO Process	GO:0030203	Glycosaminoglycan metabolic process
AKZ50465.1	1314.SD89_04975	GO Process	GO:0043170	Macromolecule metabolic process
AKZ50465.1	1314.SD89_04975	GO Process	GO:0071704	Organic substance metabolic process
AKZ50465.1	1314.SD89_04975	GO Process	GO:1901135	Carbohydrate derivative metabolic process
AKZ50465.1	1314.SD89_04975	GO Process	GO:1901136	Carbohydrate derivative catabolic process
AKZ50465.1	1314.SD89_04975	GO Process	GO:1901564	Organonitrogen compound metabolic process
AKZ50465.1	1314.SD89_04975	GO Process	GO:1901565	Organonitrogen compound catabolic process
AKZ50465.1	1314.SD89_04975	GO Process	GO:1901575	Organic substance catabolic process
AKZ50465.1	1314.SD89_04975	GO Function	GO:0003824	Catalytic activity
AKZ50465.1	1314.SD89_04975	GO Function	GO:0008745	N-acetylmuramoyl-L-alanine amidase activity
AKZ50465.1	1314.SD89_04975	GO Function	GO:0016787	Hydrolase activity
AKZ50465.1	1314.SD89_04975	GO Function	GO:0016810	Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
AKZ50465.1	1314.SD89_04975	GO Function	GO:0016811	Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
AKZ50465.1	1314.SD89_04975	GO Function	GO:0061783	Peptidoglycan muralytic activity
AKZ50465.1	1314.SD89_04975	GO Component	GO:0110165	Cellular anatomical entity
AKZ50465.1	1314.SD89_04975	STRING clusters	CL:2151	Mixed, incl. Phosphorelay signal transduction system, and Extracellular region
AKZ50465.1	1314.SD89_04975	STRING clusters	CL:2251	Mixed, incl. Periplasmic binding protein-like I, and CHAP domain
AKZ50465.1	1314.SD89_04975	STRING clusters	CL:2275	Mixed, incl. Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase, and Cell aggregation
AKZ50465.1	1314.SD89_04975	COMPARTMENTS	GOCC:0005576	Extracellular region
AKZ50465.1	1314.SD89_04975	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AKZ50465.1	1314.SD89_04975	Pfam	PF01832	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase
AKZ50470.1	1314.SD89_05000	GO Process	GO:0007155	Cell adhesion
AKZ50470.1	1314.SD89_05000	GO Process	GO:0009987	Cellular process
AKZ50470.1	1314.SD89_05000	GO Process	GO:0016032	Viral process
AKZ50470.1	1314.SD89_05000	GO Process	GO:0019058	Viral life cycle
AKZ50470.1	1314.SD89_05000	GO Process	GO:0019062	Virion attachment to host cell
AKZ50470.1	1314.SD89_05000	GO Process	GO:0044403	Biological process involved in symbiotic interaction
AKZ50470.1	1314.SD89_05000	GO Process	GO:0044406	Adhesion of symbiont to host
AKZ50470.1	1314.SD89_05000	GO Process	GO:0044419	Biological process involved in interspecies interaction between organisms
AKZ50470.1	1314.SD89_05000	GO Process	GO:0044650	Adhesion of symbiont to host cell
AKZ50470.1	1314.SD89_05000	GO Process	GO:0051701	Biological process involved in interaction with host
AKZ50470.1	1314.SD89_05000	STRING clusters	CL:3217	Mostly uncharacterized, incl. Nucleic acid metabolic process, and Biological process involved in interspecies interaction between organisms
AKZ50470.1	1314.SD89_05000	STRING clusters	CL:3218	Mostly uncharacterized, incl. Biological process involved in interspecies interaction between organisms, and Hydrolase activity
AKZ50470.1	1314.SD89_05000	STRING clusters	CL:3219	Mixed, incl. Biological process involved in interspecies interaction between organisms, and Hydrolase activity
AKZ50470.1	1314.SD89_05000	STRING clusters	CL:3220	Mostly uncharacterized, incl. Biological process involved in interspecies interaction between organisms, and Transcription regulator complex
AKZ50470.1	1314.SD89_05000	STRING clusters	CL:3221	Mostly uncharacterized, incl. Biological process involved in interspecies interaction between organisms, and Phage tail tube protein
AKZ50470.1	1314.SD89_05000	STRING clusters	CL:3224	Mixed, incl. Host cell cytoplasm, and Phage terminase, small subunit
AKZ50470.1	1314.SD89_05000	STRING clusters	CL:3225	Mostly uncharacterized, incl. Phage tail tube protein, and Phage-related minor tail protein
AKZ50470.1	1314.SD89_05000	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AKZ50470.1	1314.SD89_05000	Pfam	PF07902	gp58-like protein
AKZ50470.1	1314.SD89_05000	InterPro	IPR012892	Gp58-like
AKZ50484.1	1314.SD89_05070	GO Process	GO:0006471	Protein ADP-ribosylation
AKZ50484.1	1314.SD89_05070	GO Process	GO:0006807	Nitrogen compound metabolic process
AKZ50484.1	1314.SD89_05070	GO Process	GO:0008152	Metabolic process
AKZ50484.1	1314.SD89_05070	GO Process	GO:0019538	Protein metabolic process
AKZ50484.1	1314.SD89_05070	GO Process	GO:0035821	Modulation of process of another organism
AKZ50484.1	1314.SD89_05070	GO Process	GO:0036211	Protein modification process
AKZ50484.1	1314.SD89_05070	GO Process	GO:0043170	Macromolecule metabolic process
AKZ50484.1	1314.SD89_05070	GO Process	GO:0043412	Macromolecule modification
AKZ50484.1	1314.SD89_05070	GO Process	GO:0044238	Primary metabolic process
AKZ50484.1	1314.SD89_05070	GO Process	GO:0044419	Biological process involved in interspecies interaction between organisms
AKZ50484.1	1314.SD89_05070	GO Process	GO:0071704	Organic substance metabolic process
AKZ50484.1	1314.SD89_05070	GO Process	GO:1901564	Organonitrogen compound metabolic process
AKZ50484.1	1314.SD89_05070	GO Function	GO:0003824	Catalytic activity
AKZ50484.1	1314.SD89_05070	GO Function	GO:0016740	Transferase activity
AKZ50484.1	1314.SD89_05070	GO Function	GO:0016757	Glycosyltransferase activity
AKZ50484.1	1314.SD89_05070	GO Function	GO:0016763	Pentosyltransferase activity
AKZ50484.1	1314.SD89_05070	GO Function	GO:0090729	Toxin activity
AKZ50484.1	1314.SD89_05070	GO Function	GO:0106274	NAD+-protein-arginine ADP-ribosyltransferase activity
AKZ50484.1	1314.SD89_05070	GO Function	GO:0140096	Catalytic activity, acting on a protein
AKZ50484.1	1314.SD89_05070	GO Function	GO:1990404	NAD+-protein ADP-ribosyltransferase activity
AKZ50484.1	1314.SD89_05070	GO Component	GO:0005576	Extracellular region
AKZ50484.1	1314.SD89_05070	GO Component	GO:0018995	Host cellular component
AKZ50484.1	1314.SD89_05070	GO Component	GO:0030430	Host cell cytoplasm
AKZ50484.1	1314.SD89_05070	GO Component	GO:0033643	Host cell part
AKZ50484.1	1314.SD89_05070	GO Component	GO:0033646	Host intracellular part
AKZ50484.1	1314.SD89_05070	GO Component	GO:0043656	Host intracellular region
AKZ50484.1	1314.SD89_05070	GO Component	GO:0043657	Host cell
AKZ50484.1	1314.SD89_05070	GO Component	GO:0110165	Cellular anatomical entity
AKZ50484.1	1314.SD89_05070	STRING clusters	CL:3217	Mostly uncharacterized, incl. Nucleic acid metabolic process, and Biological process involved in interspecies interaction between organisms
AKZ50484.1	1314.SD89_05070	STRING clusters	CL:3218	Mostly uncharacterized, incl. Biological process involved in interspecies interaction between organisms, and Hydrolase activity
AKZ50484.1	1314.SD89_05070	STRING clusters	CL:3219	Mixed, incl. Biological process involved in interspecies interaction between organisms, and Hydrolase activity
AKZ50484.1	1314.SD89_05070	STRING clusters	CL:3220	Mostly uncharacterized, incl. Biological process involved in interspecies interaction between organisms, and Transcription regulator complex
AKZ50484.1	1314.SD89_05070	STRING clusters	CL:3221	Mostly uncharacterized, incl. Biological process involved in interspecies interaction between organisms, and Phage tail tube protein
AKZ50484.1	1314.SD89_05070	STRING clusters	CL:3224	Mixed, incl. Host cell cytoplasm, and Phage terminase, small subunit
AKZ50484.1	1314.SD89_05070	STRING clusters	CL:3253	Mixed, incl. Phage terminase, small subunit, and Phage capsid family
AKZ50484.1	1314.SD89_05070	COMPARTMENTS	GOCC:0005576	Extracellular region
AKZ50484.1	1314.SD89_05070	COMPARTMENTS	GOCC:0018995	Host cellular component
AKZ50484.1	1314.SD89_05070	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AKZ50484.1	1314.SD89_05070	Pfam	PF04860	Phage portal protein
AKZ50484.1	1314.SD89_05070	InterPro	IPR006427	Phage portal protein, HK97
AKZ50484.1	1314.SD89_05070	InterPro	IPR006944	Bacteriophage/Gene transfer agent portal protein
AKZ50700.1	1314.SD89_06235	GO Process	GO:0000270	Peptidoglycan metabolic process
AKZ50700.1	1314.SD89_06235	GO Process	GO:0006022	Aminoglycan metabolic process
AKZ50700.1	1314.SD89_06235	GO Process	GO:0006026	Aminoglycan catabolic process
AKZ50700.1	1314.SD89_06235	GO Process	GO:0006027	Glycosaminoglycan catabolic process
AKZ50700.1	1314.SD89_06235	GO Process	GO:0006807	Nitrogen compound metabolic process
AKZ50700.1	1314.SD89_06235	GO Process	GO:0008152	Metabolic process
AKZ50700.1	1314.SD89_06235	GO Process	GO:0009056	Catabolic process
AKZ50700.1	1314.SD89_06235	GO Process	GO:0009057	Macromolecule catabolic process
AKZ50700.1	1314.SD89_06235	GO Process	GO:0009253	Peptidoglycan catabolic process
AKZ50700.1	1314.SD89_06235	GO Process	GO:0030203	Glycosaminoglycan metabolic process
AKZ50700.1	1314.SD89_06235	GO Process	GO:0043170	Macromolecule metabolic process
AKZ50700.1	1314.SD89_06235	GO Process	GO:0071704	Organic substance metabolic process
AKZ50700.1	1314.SD89_06235	GO Process	GO:1901135	Carbohydrate derivative metabolic process
AKZ50700.1	1314.SD89_06235	GO Process	GO:1901136	Carbohydrate derivative catabolic process
AKZ50700.1	1314.SD89_06235	GO Process	GO:1901564	Organonitrogen compound metabolic process
AKZ50700.1	1314.SD89_06235	GO Process	GO:1901565	Organonitrogen compound catabolic process
AKZ50700.1	1314.SD89_06235	GO Process	GO:1901575	Organic substance catabolic process
AKZ50700.1	1314.SD89_06235	GO Function	GO:0003824	Catalytic activity
AKZ50700.1	1314.SD89_06235	GO Function	GO:0008745	N-acetylmuramoyl-L-alanine amidase activity
AKZ50700.1	1314.SD89_06235	GO Function	GO:0016787	Hydrolase activity
AKZ50700.1	1314.SD89_06235	GO Function	GO:0016810	Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
AKZ50700.1	1314.SD89_06235	GO Function	GO:0016811	Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
AKZ50700.1	1314.SD89_06235	GO Function	GO:0061783	Peptidoglycan muralytic activity
AKZ50700.1	1314.SD89_06235	GO Component	GO:0110165	Cellular anatomical entity
AKZ50700.1	1314.SD89_06235	STRING clusters	CL:3217	Mostly uncharacterized, incl. Nucleic acid metabolic process, and Biological process involved in interspecies interaction between organisms
AKZ50700.1	1314.SD89_06235	STRING clusters	CL:3218	Mostly uncharacterized, incl. Biological process involved in interspecies interaction between organisms, and Hydrolase activity
AKZ50700.1	1314.SD89_06235	STRING clusters	CL:3219	Mixed, incl. Biological process involved in interspecies interaction between organisms, and Hydrolase activity
AKZ50700.1	1314.SD89_06235	STRING clusters	CL:3371	Mostly uncharacterized, incl. Cro/C1-type helix-turn-helix domain, and Endonuclease
AKZ50700.1	1314.SD89_06235	STRING clusters	CL:3372	Mostly uncharacterized, incl. Biological process involved in interspecies interaction between organisms, and HNH nuclease
AKZ50700.1	1314.SD89_06235	STRING clusters	CL:3375	Mostly uncharacterized, incl. Hyaluronidase, bacterial, and Gp58-like
AKZ50700.1	1314.SD89_06235	STRING clusters	CL:3376	Mostly uncharacterized, incl. Hyaluronidase, bacterial, and Gp58-like
AKZ50700.1	1314.SD89_06235	STRING clusters	CL:3377	Mixed, incl. Hyaluronidase, bacterial, and Aminoglycan catabolic process
AKZ50700.1	1314.SD89_06235	COMPARTMENTS	GOCC:0005576	Extracellular region
AKZ50700.1	1314.SD89_06235	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AKZ50700.1	1314.SD89_06235	Pfam	PF01832	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase
AKZ50700.1	1314.SD89_06235	InterPro	IPR002901	Mannosyl-glycoprotein endo-beta-N-acetylglucosamidase-like domain
AKZ50706.1	1314.SD89_06265	GO Process	GO:0007155	Cell adhesion
AKZ50706.1	1314.SD89_06265	GO Process	GO:0009987	Cellular process
AKZ50706.1	1314.SD89_06265	GO Process	GO:0016032	Viral process
AKZ50706.1	1314.SD89_06265	GO Process	GO:0019058	Viral life cycle
AKZ50706.1	1314.SD89_06265	GO Process	GO:0019062	Virion attachment to host cell
AKZ50706.1	1314.SD89_06265	GO Process	GO:0044403	Biological process involved in symbiotic interaction
AKZ50706.1	1314.SD89_06265	GO Process	GO:0044406	Adhesion of symbiont to host
AKZ50706.1	1314.SD89_06265	GO Process	GO:0044419	Biological process involved in interspecies interaction between organisms
AKZ50706.1	1314.SD89_06265	GO Process	GO:0044650	Adhesion of symbiont to host cell
AKZ50706.1	1314.SD89_06265	GO Process	GO:0051701	Biological process involved in interaction with host
AKZ50706.1	1314.SD89_06265	STRING clusters	CL:3217	Mostly uncharacterized, incl. Nucleic acid metabolic process, and Biological process involved in interspecies interaction between organisms
AKZ50706.1	1314.SD89_06265	STRING clusters	CL:3218	Mostly uncharacterized, incl. Biological process involved in interspecies interaction between organisms, and Hydrolase activity
AKZ50706.1	1314.SD89_06265	STRING clusters	CL:3219	Mixed, incl. Biological process involved in interspecies interaction between organisms, and Hydrolase activity
AKZ50706.1	1314.SD89_06265	STRING clusters	CL:3371	Mostly uncharacterized, incl. Cro/C1-type helix-turn-helix domain, and Endonuclease
AKZ50706.1	1314.SD89_06265	STRING clusters	CL:3372	Mostly uncharacterized, incl. Biological process involved in interspecies interaction between organisms, and HNH nuclease
AKZ50706.1	1314.SD89_06265	STRING clusters	CL:3375	Mostly uncharacterized, incl. Hyaluronidase, bacterial, and Gp58-like
AKZ50706.1	1314.SD89_06265	STRING clusters	CL:3376	Mostly uncharacterized, incl. Hyaluronidase, bacterial, and Gp58-like
AKZ50706.1	1314.SD89_06265	STRING clusters	CL:3389	Mixed, incl. Gp58-like, and Protein of unknown function DUF1617
AKZ50706.1	1314.SD89_06265	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AKZ50706.1	1314.SD89_06265	Pfam	PF07902	gp58-like protein
AKZ50706.1	1314.SD89_06265	InterPro	IPR012892	Gp58-like
AKZ50713.1	1314.SD89_06300	GO Component	GO:0110165	Cellular anatomical entity
AKZ50713.1	1314.SD89_06300	STRING clusters	CL:3217	Mostly uncharacterized, incl. Nucleic acid metabolic process, and Biological process involved in interspecies interaction between organisms
