#node	identifier	category	term ID	term description
ANA29994.1	59204.UQ49_13665	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
ANA29994.1	59204.UQ49_13665	UniProt Keywords	KW-0343	GTPase activation
ANA29994.1	59204.UQ49_13665	UniProt Keywords	KW-0344	Guanine-nucleotide releasing factor
ANA29994.1	59204.UQ49_13665	UniProt Keywords	KW-0843	Virulence
ANA29994.1	59204.UQ49_13665	UniProt Keywords	KW-0964	Secreted
ANA29994.1	59204.UQ49_13665	Pfam	PF05364	Salmonella type III secretion SopE effector N-terminus
ANA29994.1	59204.UQ49_13665	Pfam	PF07487	SopE GEF domain
ANA29994.1	59204.UQ49_13665	InterPro	IPR005414	Guanine nucleotide exchange factor SopE
ANA29994.1	59204.UQ49_13665	InterPro	IPR016018	Guanine nucleotide exchange factor SopE, N-terminal domain
ANA29994.1	59204.UQ49_13665	InterPro	IPR016019	Guanine nucleotide exchange factor SopE, GEF domain
ANA29994.1	59204.UQ49_13665	InterPro	IPR035949	SopE-like, GEF domain superfamily
ANA30813.1	59204.UQ49_18230	STRING clusters	CL:5282	Mixed, incl. Secretion, and Salmonella infection
ANA30813.1	59204.UQ49_18230	STRING clusters	CL:5283	Mixed, incl. Secretion, and Salmonella infection
ANA30813.1	59204.UQ49_18230	STRING clusters	CL:5284	Mixed, incl. Salmonella infection, and Protein secretion by the type III secretion system
ANA30817.1	59204.UQ49_18250	GO Process	GO:0006810	Transport
ANA30817.1	59204.UQ49_18250	GO Process	GO:0008104	Protein localization
ANA30817.1	59204.UQ49_18250	GO Process	GO:0009987	Cellular process
ANA30817.1	59204.UQ49_18250	GO Process	GO:0015031	Protein transport
ANA30817.1	59204.UQ49_18250	GO Process	GO:0033036	Macromolecule localization
ANA30817.1	59204.UQ49_18250	GO Process	GO:0045184	Establishment of protein localization
ANA30817.1	59204.UQ49_18250	GO Process	GO:0051179	Localization
ANA30817.1	59204.UQ49_18250	GO Process	GO:0051234	Establishment of localization
ANA30817.1	59204.UQ49_18250	GO Process	GO:0051641	Cellular localization
ANA30817.1	59204.UQ49_18250	GO Process	GO:0070727	Cellular macromolecule localization
ANA30817.1	59204.UQ49_18250	GO Process	GO:0071702	Organic substance transport
ANA30817.1	59204.UQ49_18250	GO Process	GO:0071705	Nitrogen compound transport
ANA30817.1	59204.UQ49_18250	STRING clusters	CL:5282	Mixed, incl. Secretion, and Salmonella infection
ANA30817.1	59204.UQ49_18250	STRING clusters	CL:5283	Mixed, incl. Secretion, and Salmonella infection
ANA30817.1	59204.UQ49_18250	STRING clusters	CL:5284	Mixed, incl. Salmonella infection, and Protein secretion by the type III secretion system
ANA30817.1	59204.UQ49_18250	STRING clusters	CL:5286	Mixed, incl. Bacterial invasion of epithelial cells, and Protein secretion by the type III secretion system
ANA30817.1	59204.UQ49_18250	STRING clusters	CL:5289	Mixed, incl. Bacterial invasion of epithelial cells, and Type III protein secretion system complex
ANA30817.1	59204.UQ49_18250	STRING clusters	CL:5290	Type III protein secretion system complex, and Secretion by cell
ANA30817.1	59204.UQ49_18250	STRING clusters	CL:5310	Type III protein secretion system complex, and Inflammasomes
ANA30817.1	59204.UQ49_18250	KEGG	map05132	Salmonella infection
ANA30817.1	59204.UQ49_18250	Reactome	MAP-168249	Innate Immune System
ANA30817.1	59204.UQ49_18250	Reactome	MAP-168256	Immune System
ANA30817.1	59204.UQ49_18250	Reactome	MAP-168643	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways
ANA30817.1	59204.UQ49_18250	Reactome	MAP-622312	Inflammasomes
ANA30817.1	59204.UQ49_18250	Reactome	MAP-844623	The IPAF inflammasome
ANA30823.1	59204.UQ49_18280	GO Process	GO:0006470	Protein dephosphorylation
ANA30823.1	59204.UQ49_18280	GO Process	GO:0006793	Phosphorus metabolic process
ANA30823.1	59204.UQ49_18280	GO Process	GO:0006796	Phosphate-containing compound metabolic process
ANA30823.1	59204.UQ49_18280	GO Process	GO:0006807	Nitrogen compound metabolic process
ANA30823.1	59204.UQ49_18280	GO Process	GO:0008152	Metabolic process
ANA30823.1	59204.UQ49_18280	GO Process	GO:0009987	Cellular process
ANA30823.1	59204.UQ49_18280	GO Process	GO:0016311	Dephosphorylation
ANA30823.1	59204.UQ49_18280	GO Process	GO:0019538	Protein metabolic process
ANA30823.1	59204.UQ49_18280	GO Process	GO:0036211	Protein modification process
ANA30823.1	59204.UQ49_18280	GO Process	GO:0043170	Macromolecule metabolic process
ANA30823.1	59204.UQ49_18280	GO Process	GO:0043412	Macromolecule modification
ANA30823.1	59204.UQ49_18280	GO Process	GO:0044237	Cellular metabolic process
ANA30823.1	59204.UQ49_18280	GO Process	GO:0044238	Primary metabolic process
ANA30823.1	59204.UQ49_18280	GO Process	GO:0050790	Regulation of catalytic activity
ANA30823.1	59204.UQ49_18280	GO Process	GO:0065007	Biological regulation
ANA30823.1	59204.UQ49_18280	GO Process	GO:0065009	Regulation of molecular function
ANA30823.1	59204.UQ49_18280	GO Process	GO:0071704	Organic substance metabolic process
ANA30823.1	59204.UQ49_18280	GO Process	GO:1901564	Organonitrogen compound metabolic process
ANA30823.1	59204.UQ49_18280	GO Function	GO:0003824	Catalytic activity
ANA30823.1	59204.UQ49_18280	GO Function	GO:0004721	Phosphoprotein phosphatase activity
ANA30823.1	59204.UQ49_18280	GO Function	GO:0004725	Protein tyrosine phosphatase activity
ANA30823.1	59204.UQ49_18280	GO Function	GO:0005096	GTPase activator activity
ANA30823.1	59204.UQ49_18280	GO Function	GO:0008047	Enzyme activator activity
ANA30823.1	59204.UQ49_18280	GO Function	GO:0016787	Hydrolase activity
ANA30823.1	59204.UQ49_18280	GO Function	GO:0016788	Hydrolase activity, acting on ester bonds
ANA30823.1	59204.UQ49_18280	GO Function	GO:0016791	Phosphatase activity
ANA30823.1	59204.UQ49_18280	GO Function	GO:0030234	Enzyme regulator activity
ANA30823.1	59204.UQ49_18280	GO Function	GO:0030695	GTPase regulator activity
ANA30823.1	59204.UQ49_18280	GO Function	GO:0042578	Phosphoric ester hydrolase activity
ANA30823.1	59204.UQ49_18280	GO Function	GO:0060589	Nucleoside-triphosphatase regulator activity
ANA30823.1	59204.UQ49_18280	GO Function	GO:0098772	Molecular function regulator activity
ANA30823.1	59204.UQ49_18280	GO Function	GO:0140096	Catalytic activity, acting on a protein
ANA30823.1	59204.UQ49_18280	GO Component	GO:0005576	Extracellular region
ANA30823.1	59204.UQ49_18280	GO Component	GO:0005615	Extracellular space
ANA30823.1	59204.UQ49_18280	GO Component	GO:0018995	Host cellular component
ANA30823.1	59204.UQ49_18280	GO Component	GO:0030430	Host cell cytoplasm
ANA30823.1	59204.UQ49_18280	GO Component	GO:0033643	Host cell part
ANA30823.1	59204.UQ49_18280	GO Component	GO:0033646	Host intracellular part
ANA30823.1	59204.UQ49_18280	GO Component	GO:0043656	Host intracellular region
ANA30823.1	59204.UQ49_18280	GO Component	GO:0043657	Host cell
ANA30823.1	59204.UQ49_18280	GO Component	GO:0110165	Cellular anatomical entity
ANA30823.1	59204.UQ49_18280	STRING clusters	CL:5282	Mixed, incl. Secretion, and Salmonella infection
ANA30823.1	59204.UQ49_18280	STRING clusters	CL:5283	Mixed, incl. Secretion, and Salmonella infection
ANA30823.1	59204.UQ49_18280	STRING clusters	CL:5284	Mixed, incl. Salmonella infection, and Protein secretion by the type III secretion system
ANA30823.1	59204.UQ49_18280	STRING clusters	CL:5286	Mixed, incl. Bacterial invasion of epithelial cells, and Protein secretion by the type III secretion system
ANA30823.1	59204.UQ49_18280	KEGG	map05100	Bacterial invasion of epithelial cells
ANA30823.1	59204.UQ49_18280	KEGG	map05132	Salmonella infection
ANA30823.1	59204.UQ49_18280	COMPARTMENTS	GOCC:0018995	Host cellular component
ANA30823.1	59204.UQ49_18280	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
ANA30823.1	59204.UQ49_18280	UniProt Keywords	KW-0175	Coiled coil
ANA30823.1	59204.UQ49_18280	Pfam	PF03545	Yersinia virulence determinant (YopE)
ANA30823.1	59204.UQ49_18280	Pfam	PF09119	SicP binding
ANA30823.1	59204.UQ49_18280	InterPro	IPR000242	Tyrosine-specific protein phosphatase, PTPase domain
ANA30823.1	59204.UQ49_18280	InterPro	IPR000387	Tyrosine-specific protein phosphatases domain
ANA30823.1	59204.UQ49_18280	InterPro	IPR003546	Type III secreted modular tyrosine phosphatase, SptP/YopH
ANA30823.1	59204.UQ49_18280	InterPro	IPR003595	Protein-tyrosine phosphatase, catalytic
ANA30823.1	59204.UQ49_18280	InterPro	IPR011070	Globular protein, non-globular alpha/beta subunit
ANA30823.1	59204.UQ49_18280	InterPro	IPR014773	Virulence factor YopE, GAP domain
ANA30823.1	59204.UQ49_18280	InterPro	IPR015203	Secreted effector protein SptP, N-terminal domain
ANA30823.1	59204.UQ49_18280	InterPro	IPR016130	Protein-tyrosine phosphatase, active site
ANA30823.1	59204.UQ49_18280	InterPro	IPR029021	Protein-tyrosine phosphatase-like
ANA30823.1	59204.UQ49_18280	InterPro	IPR037168	Virulence factor YopE, GAP domain superfamily
ANA30823.1	59204.UQ49_18280	InterPro	IPR044899	Secreted effector protein SptP, N-terminal domain superfamily
ANA30823.1	59204.UQ49_18280	SMART	SM00194	Protein tyrosine phosphatase, catalytic domain
ANA30826.1	59204.UQ49_18300	GO Function	GO:0003779	Actin binding
ANA30826.1	59204.UQ49_18300	GO Function	GO:0005488	Binding
ANA30826.1	59204.UQ49_18300	GO Function	GO:0005515	Protein binding
ANA30826.1	59204.UQ49_18300	GO Function	GO:0008092	Cytoskeletal protein binding
ANA30826.1	59204.UQ49_18300	GO Component	GO:0005576	Extracellular region
ANA30826.1	59204.UQ49_18300	GO Component	GO:0110165	Cellular anatomical entity
ANA30826.1	59204.UQ49_18300	STRING clusters	CL:5282	Mixed, incl. Secretion, and Salmonella infection
ANA30826.1	59204.UQ49_18300	STRING clusters	CL:5283	Mixed, incl. Secretion, and Salmonella infection
ANA30826.1	59204.UQ49_18300	STRING clusters	CL:5284	Mixed, incl. Salmonella infection, and Protein secretion by the type III secretion system
ANA30826.1	59204.UQ49_18300	STRING clusters	CL:5286	Mixed, incl. Bacterial invasion of epithelial cells, and Protein secretion by the type III secretion system
ANA30826.1	59204.UQ49_18300	STRING clusters	CL:5289	Mixed, incl. Bacterial invasion of epithelial cells, and Type III protein secretion system complex
ANA30826.1	59204.UQ49_18300	KEGG	map05100	Bacterial invasion of epithelial cells
ANA30826.1	59204.UQ49_18300	KEGG	map05132	Salmonella infection
ANA30826.1	59204.UQ49_18300	Pfam	PF09052	SipA N-terminal domain
ANA30826.1	59204.UQ49_18300	InterPro	IPR015138	Salmonella invasion protein A, N-terminal
ANA30826.1	59204.UQ49_18300	InterPro	IPR023224	Salmonella invasion protein A, C-terminal actin-binding domain superfamily
ANA30826.1	59204.UQ49_18300	InterPro	IPR023225	Salmonella invasion protein A, chaperone-binding
ANA30827.1	59204.UQ49_18305	GO Component	GO:0005576	Extracellular region
ANA30827.1	59204.UQ49_18305	GO Component	GO:0110165	Cellular anatomical entity
ANA30827.1	59204.UQ49_18305	STRING clusters	CL:5282	Mixed, incl. Secretion, and Salmonella infection
ANA30827.1	59204.UQ49_18305	STRING clusters	CL:5283	Mixed, incl. Secretion, and Salmonella infection
ANA30827.1	59204.UQ49_18305	STRING clusters	CL:5284	Mixed, incl. Salmonella infection, and Protein secretion by the type III secretion system
ANA30827.1	59204.UQ49_18305	STRING clusters	CL:5286	Mixed, incl. Bacterial invasion of epithelial cells, and Protein secretion by the type III secretion system
ANA30827.1	59204.UQ49_18305	STRING clusters	CL:5289	Mixed, incl. Bacterial invasion of epithelial cells, and Type III protein secretion system complex
ANA30827.1	59204.UQ49_18305	STRING clusters	CL:5321	Bacterial invasion of epithelial cells
ANA30827.1	59204.UQ49_18305	KEGG	map05100	Bacterial invasion of epithelial cells
ANA30827.1	59204.UQ49_18305	COMPARTMENTS	GOCC:0005576	Extracellular region
ANA30827.1	59204.UQ49_18305	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
ANA30827.1	59204.UQ49_18305	UniProt Keywords	KW-0175	Coiled coil
ANA30827.1	59204.UQ49_18305	InterPro	IPR009483	Type III secretion systems tip complex components
ANA30827.1	59204.UQ49_18305	InterPro	IPR036708	BipD-like superfamily
ANA30828.1	59204.UQ49_18310	GO Function	GO:0003779	Actin binding
ANA30828.1	59204.UQ49_18310	GO Function	GO:0005488	Binding
ANA30828.1	59204.UQ49_18310	GO Function	GO:0005515	Protein binding
ANA30828.1	59204.UQ49_18310	GO Function	GO:0008092	Cytoskeletal protein binding
ANA30828.1	59204.UQ49_18310	GO Component	GO:0005576	Extracellular region
ANA30828.1	59204.UQ49_18310	GO Component	GO:0110165	Cellular anatomical entity
ANA30828.1	59204.UQ49_18310	STRING clusters	CL:5282	Mixed, incl. Secretion, and Salmonella infection
ANA30828.1	59204.UQ49_18310	STRING clusters	CL:5283	Mixed, incl. Secretion, and Salmonella infection
ANA30828.1	59204.UQ49_18310	STRING clusters	CL:5284	Mixed, incl. Salmonella infection, and Protein secretion by the type III secretion system
ANA30828.1	59204.UQ49_18310	STRING clusters	CL:5286	Mixed, incl. Bacterial invasion of epithelial cells, and Protein secretion by the type III secretion system
ANA30828.1	59204.UQ49_18310	STRING clusters	CL:5289	Mixed, incl. Bacterial invasion of epithelial cells, and Type III protein secretion system complex
ANA30828.1	59204.UQ49_18310	STRING clusters	CL:5321	Bacterial invasion of epithelial cells
ANA30828.1	59204.UQ49_18310	KEGG	map05100	Bacterial invasion of epithelial cells
ANA30828.1	59204.UQ49_18310	KEGG	map05132	Salmonella infection
ANA30828.1	59204.UQ49_18310	COMPARTMENTS	GOCC:0005576	Extracellular region
ANA30828.1	59204.UQ49_18310	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
ANA30828.1	59204.UQ49_18310	Pfam	PF09599	Salmonella-Shigella invasin protein C (IpaC_SipC)
ANA30828.1	59204.UQ49_18310	InterPro	IPR005427	Salmonella/Shigella invasin protein C
ANA30838.1	59204.UQ49_18360	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0006163	Purine nucleotide metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0006725	Cellular aromatic compound metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0006753	Nucleoside phosphate metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0006793	Phosphorus metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0006796	Phosphate-containing compound metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0006807	Nitrogen compound metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0006810	Transport
ANA30838.1	59204.UQ49_18360	GO Process	GO:0006811	Ion transport
ANA30838.1	59204.UQ49_18360	GO Process	GO:0006812	Cation transport
ANA30838.1	59204.UQ49_18360	GO Process	GO:0008104	Protein localization
ANA30838.1	59204.UQ49_18360	GO Process	GO:0008152	Metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0009058	Biosynthetic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0009117	Nucleotide metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0009141	Nucleoside triphosphate metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0009144	Purine nucleoside triphosphate metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0009150	Purine ribonucleotide metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0009199	Ribonucleoside triphosphate metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0009205	Purine ribonucleoside triphosphate metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0009259	Ribonucleotide metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0009306	Protein secretion
ANA30838.1	59204.UQ49_18360	GO Process	GO:0009987	Cellular process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0015031	Protein transport
ANA30838.1	59204.UQ49_18360	GO Process	GO:0019637	Organophosphate metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0019693	Ribose phosphate metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0030254	Protein secretion by the type III secretion system
ANA30838.1	59204.UQ49_18360	GO Process	GO:0032940	Secretion by cell
ANA30838.1	59204.UQ49_18360	GO Process	GO:0033036	Macromolecule localization
ANA30838.1	59204.UQ49_18360	GO Process	GO:0034220	Ion transmembrane transport
ANA30838.1	59204.UQ49_18360	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0035592	Establishment of protein localization to extracellular region
ANA30838.1	59204.UQ49_18360	GO Process	GO:0044237	Cellular metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0044238	Primary metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0044281	Small molecule metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0045184	Establishment of protein localization
ANA30838.1	59204.UQ49_18360	GO Process	GO:0046034	ATP metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0046483	Heterocycle metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0046903	Secretion
ANA30838.1	59204.UQ49_18360	GO Process	GO:0051179	Localization
ANA30838.1	59204.UQ49_18360	GO Process	GO:0051234	Establishment of localization
ANA30838.1	59204.UQ49_18360	GO Process	GO:0051641	Cellular localization
ANA30838.1	59204.UQ49_18360	GO Process	GO:0055085	Transmembrane transport
ANA30838.1	59204.UQ49_18360	GO Process	GO:0055086	Nucleobase-containing small molecule metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0070727	Cellular macromolecule localization
ANA30838.1	59204.UQ49_18360	GO Process	GO:0071692	Protein localization to extracellular region
ANA30838.1	59204.UQ49_18360	GO Process	GO:0071702	Organic substance transport
ANA30838.1	59204.UQ49_18360	GO Process	GO:0071704	Organic substance metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0071705	Nitrogen compound transport
ANA30838.1	59204.UQ49_18360	GO Process	GO:0071806	Protein transmembrane transport
ANA30838.1	59204.UQ49_18360	GO Process	GO:0072521	Purine-containing compound metabolic process
ANA30838.1	59204.UQ49_18360	GO Process	GO:0098655	Cation transmembrane transport
ANA30838.1	59204.UQ49_18360	GO Process	GO:0098660	Inorganic ion transmembrane transport
ANA30838.1	59204.UQ49_18360	GO Process	GO:0098662	Inorganic cation transmembrane transport
ANA30838.1	59204.UQ49_18360	GO Process	GO:0140352	Export from cell
ANA30838.1	59204.UQ49_18360	GO Process	GO:1901135	Carbohydrate derivative metabolic process
