#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABD29437.1	essC	93061.SAOUHSC_00264	93061.SAOUHSC_00262	0.675	0	0	0	0	0	0	0	0.675
ABD29437.1	ABD29443.1	93061.SAOUHSC_00264	93061.SAOUHSC_00270	0.408	0	0	0	0	0	0	0	0.408
ABD29437.1	rot	93061.SAOUHSC_00264	93061.SAOUHSC_01879	0	0	0	0	0	0	0	0.450	0.450
ABD29437.1	essG	93061.SAOUHSC_00264	93061.SAOUHSC_00269	0.706	0	0	0	0	0	0	0	0.706
ABD29437.1	essD	93061.SAOUHSC_00264	93061.SAOUHSC_00268	0.721	0	0	0	0	0	0	0	0.721
ABD29437.1	ABD29440.1	93061.SAOUHSC_00264	93061.SAOUHSC_00267	0.732	0	0	0	0	0	0	0	0.732
ABD29437.1	essE	93061.SAOUHSC_00264	93061.SAOUHSC_00266	0.732	0	0	0	0	0	0	0	0.732
ABD29437.1	esxB	93061.SAOUHSC_00264	93061.SAOUHSC_00265	0.732	0	0	0	0	0	0	0.292	0.802
ABD29440.1	esxA	93061.SAOUHSC_00267	93061.SAOUHSC_00257	0.414	0	0	0	0	0	0	0	0.414
ABD29440.1	esaA	93061.SAOUHSC_00267	93061.SAOUHSC_00258	0.567	0	0	0	0	0	0	0	0.567
ABD29440.1	ABD29433.1	93061.SAOUHSC_00267	93061.SAOUHSC_00259	0.567	0	0	0	0	0	0	0	0.567
ABD29440.1	ABD29434.1	93061.SAOUHSC_00267	93061.SAOUHSC_00260	0.567	0	0	0	0	0	0	0	0.567
ABD29440.1	essB	93061.SAOUHSC_00267	93061.SAOUHSC_00261	0.586	0	0	0	0	0	0	0	0.586
ABD29440.1	essC	93061.SAOUHSC_00267	93061.SAOUHSC_00262	0.640	0	0	0	0	0	0	0	0.640
ABD29440.1	ABD29437.1	93061.SAOUHSC_00267	93061.SAOUHSC_00264	0.732	0	0	0	0	0	0	0	0.732
ABD29440.1	esxB	93061.SAOUHSC_00267	93061.SAOUHSC_00265	0.773	0	0	0	0	0	0	0	0.773
ABD29440.1	essE	93061.SAOUHSC_00267	93061.SAOUHSC_00266	0.773	0	0	0	0	0	0	0	0.773
ABD29440.1	ABD29443.1	93061.SAOUHSC_00267	93061.SAOUHSC_00270	0.427	0	0	0	0	0	0	0	0.427
ABD29440.1	essG	93061.SAOUHSC_00267	93061.SAOUHSC_00269	0.746	0	0	0	0	0	0	0	0.746
ABD29440.1	essD	93061.SAOUHSC_00267	93061.SAOUHSC_00268	0.762	0	0	0	0	0	0	0	0.762
ABD29443.1	esxA	93061.SAOUHSC_00270	93061.SAOUHSC_00257	0.262	0	0	0	0	0	0	0.274	0.441
ABD29443.1	esaA	93061.SAOUHSC_00270	93061.SAOUHSC_00258	0.360	0	0	0	0	0	0	0.232	0.488
ABD29443.1	essB	93061.SAOUHSC_00270	93061.SAOUHSC_00261	0.378	0	0	0	0	0	0	0.240	0.507
ABD29443.1	essC	93061.SAOUHSC_00270	93061.SAOUHSC_00262	0.414	0	0	0	0	0	0	0.317	0.582
ABD29443.1	ABD29437.1	93061.SAOUHSC_00270	93061.SAOUHSC_00264	0.408	0	0	0	0	0	0	0	0.408
ABD29443.1	esxB	93061.SAOUHSC_00270	93061.SAOUHSC_00265	0.427	0	0	0	0	0	0	0.224	0.536
ABD29443.1	essE	93061.SAOUHSC_00270	93061.SAOUHSC_00266	0.427	0	0	0	0	0	0	0.360	0.617
ABD29443.1	ABD29440.1	93061.SAOUHSC_00270	93061.SAOUHSC_00267	0.427	0	0	0	0	0	0	0	0.427
ABD29443.1	essD	93061.SAOUHSC_00270	93061.SAOUHSC_00268	0.432	0	0	0	0	0	0	0.300	0.585
ABD29443.1	essG	93061.SAOUHSC_00270	93061.SAOUHSC_00269	0.440	0	0	0	0	0	0	0.450	0.679
ABD29551.1	ssl3	93061.SAOUHSC_00387	93061.SAOUHSC_00386	0.504	0	0	0	0	0	0	0	0.504
ABD29551.1	ssl4	93061.SAOUHSC_00387	93061.SAOUHSC_00389	0.515	0	0	0	0	0	0	0	0.515
ABD30225.1	flr	93061.SAOUHSC_01111	93061.SAOUHSC_01112	0.773	0	0	0	0	0	0	0	0.773
ABD30228.1	ssl7	93061.SAOUHSC_01114	93061.SAOUHSC_00392	0	0	0	0	0	0	0	0.406	0.406
ABD30228.1	eno	93061.SAOUHSC_01114	93061.SAOUHSC_00799	0	0	0	0	0.063	0	0	0.680	0.687
ABD30228.1	clfA	93061.SAOUHSC_01114	93061.SAOUHSC_00812	0	0	0	0	0.102	0	0	0.724	0.741
ABD30228.1	sasG	93061.SAOUHSC_01114	93061.SAOUHSC_02798	0	0	0	0	0	0	0	0.434	0.434
ABD30228.1	icaA	93061.SAOUHSC_01114	93061.SAOUHSC_03002	0	0	0	0	0	0	0	0.469	0.469
ABD30228.1	chp	93061.SAOUHSC_01114	93061.SAOUHSC_02169	0	0	0	0	0	0	0	0.509	0.509
ABD30228.1	hly	93061.SAOUHSC_01114	93061.SAOUHSC_01121	0	0	0	0	0	0	0	0.529	0.529
ABD30228.1	sbi	93061.SAOUHSC_01114	93061.SAOUHSC_02706	0	0	0	0	0	0	0	0.571	0.571
ABD30228.1	scn	93061.SAOUHSC_01114	93061.SAOUHSC_02167	0	0	0	0	0	0	0	0.610	0.610
ABD30228.1	fnbA	93061.SAOUHSC_01114	93061.SAOUHSC_02803	0	0	0	0	0	0	0	0.611	0.611
ABD30228.1	clfB	93061.SAOUHSC_01114	93061.SAOUHSC_02963	0	0	0	0	0.066	0	0	0.700	0.707
ABD31177.1	sspP	93061.SAOUHSC_02129	93061.SAOUHSC_02127	0.700	0	0	0	0	0	0	0.154	0.736
ABD31189.1	aldH1	93061.SAOUHSC_02141	93061.SAOUHSC_02142	0.560	0	0	0	0	0	0	0	0.560
ABD31301.1	hld	93061.SAOUHSC_02262	93061.SAOUHSC_02260	0.466	0	0	0	0	0	0	0	0.466
ABD31301.1	agrB	93061.SAOUHSC_02262	93061.SAOUHSC_02261	0.779	0	0	0	0	0	0	0	0.779
ABD31548.1	sarV	93061.SAOUHSC_02533	93061.SAOUHSC_02532	0.535	0	0	0	0	0	0	0	0.535
ABD31713.1	sbi	93061.SAOUHSC_02705	93061.SAOUHSC_02706	0.547	0	0	0	0	0	0	0	0.547
agrB	sarA	93061.SAOUHSC_02261	93061.SAOUHSC_00620	0	0	0	0	0.067	0	0	0.545	0.558
agrB	saeS	93061.SAOUHSC_02261	93061.SAOUHSC_00714	0.048	0	0	0	0.091	0	0.183	0.406	0.524
agrB	saeR	93061.SAOUHSC_02261	93061.SAOUHSC_00715	0	0	0	0	0	0	0	0.445	0.445
agrB	clfA	93061.SAOUHSC_02261	93061.SAOUHSC_00812	0	0	0.363	0	0.046	0	0	0.328	0.555
agrB	hly	93061.SAOUHSC_02261	93061.SAOUHSC_01121	0	0	0	0	0.117	0	0	0.560	0.594
agrB	mprF	93061.SAOUHSC_02261	93061.SAOUHSC_01359	0	0	0.234	0	0	0	0	0.485	0.588
agrB	hlb	93061.SAOUHSC_02261	93061.SAOUHSC_02240	0	0	0	0	0.070	0	0	0.389	0.407
agrB	hld	93061.SAOUHSC_02261	93061.SAOUHSC_02260	0.466	0	0	0	0.194	0	0	0.509	0.770
agrB	sarR	93061.SAOUHSC_02261	93061.SAOUHSC_02566	0	0	0	0	0.063	0	0	0.391	0.405
agrB	clfB	93061.SAOUHSC_02261	93061.SAOUHSC_02963	0	0	0.423	0	0	0	0	0.292	0.574
agrB	ABD31301.1	93061.SAOUHSC_02261	93061.SAOUHSC_02262	0.779	0	0	0	0	0	0	0	0.779
aldH1	ABD31189.1	93061.SAOUHSC_02142	93061.SAOUHSC_02141	0.560	0	0	0	0	0	0	0	0.560
aldH1	crtP	93061.SAOUHSC_02142	93061.SAOUHSC_02881	0	0	0	0	0.059	0	0.556	0.193	0.634
arlR	walK	93061.SAOUHSC_01420	93061.SAOUHSC_00021	0	0.085	0.584	0	0.107	0.303	0.163	0.270	0.821
arlR	sarA	93061.SAOUHSC_01420	93061.SAOUHSC_00620	0	0	0	0	0.065	0	0	0.413	0.427
arlR	graS	93061.SAOUHSC_01420	93061.SAOUHSC_00666	0	0.005	0.690	0	0.185	0.460	0.145	0.260	0.897
arlR	mgrA	93061.SAOUHSC_01420	93061.SAOUHSC_00694	0	0	0	0	0	0	0	0.625	0.625
arlR	saeS	93061.SAOUHSC_01420	93061.SAOUHSC_00714	0	0.107	0.767	0	0.199	0.460	0.103	0.316	0.932
arlR	arlS	93061.SAOUHSC_01420	93061.SAOUHSC_01419	0.856	0.023	0.771	0	0.810	0.303	0.886	0.930	0.999
arlR	sasG	93061.SAOUHSC_01420	93061.SAOUHSC_02798	0	0	0.307	0	0	0	0	0.198	0.420
arlR	hssS	93061.SAOUHSC_01420	93061.SAOUHSC_02644	0.149	0.003	0.730	0	0.185	0.460	0.163	0.049	0.900
arlS	walR	93061.SAOUHSC_01419	93061.SAOUHSC_00020	0	0.023	0.740	0	0.107	0.303	0.163	0.322	0.891
arlS	graR	93061.SAOUHSC_01419	93061.SAOUHSC_00665	0	0.007	0.497	0	0.107	0.303	0.163	0.149	0.736
arlS	graS	93061.SAOUHSC_01419	93061.SAOUHSC_00666	0	0	0.252	0.607	0	0.126	0.123	0.150	0.447
arlS	mgrA	93061.SAOUHSC_01419	93061.SAOUHSC_00694	0	0	0	0	0.045	0	0	0.551	0.553
arlS	saeS	93061.SAOUHSC_01419	93061.SAOUHSC_00714	0	0	0.312	0.627	0.095	0.126	0.123	0.148	0.519
arlS	saeR	93061.SAOUHSC_01419	93061.SAOUHSC_00715	0	0.001	0.741	0	0.131	0.303	0.096	0.350	0.891
arlS	hssS	93061.SAOUHSC_01419	93061.SAOUHSC_02644	0	0	0.315	0.608	0	0.126	0.399	0.080	0.625
arlS	hssR	93061.SAOUHSC_01419	93061.SAOUHSC_02643	0.149	0.009	0.728	0	0.107	0.303	0.613	0.402	0.958
arlS	arlR	93061.SAOUHSC_01419	93061.SAOUHSC_01420	0.856	0.023	0.771	0	0.810	0.303	0.886	0.930	0.999
chp	ssl1	93061.SAOUHSC_02169	93061.SAOUHSC_00383	0	0	0	0	0	0	0	0.400	0.400
chp	ssl3	93061.SAOUHSC_02169	93061.SAOUHSC_00386	0	0	0	0	0	0	0	0.492	0.491
chp	ssl7	93061.SAOUHSC_02169	93061.SAOUHSC_00392	0	0	0	0	0	0	0	0.542	0.542
chp	ssl10	93061.SAOUHSC_02169	93061.SAOUHSC_00395	0	0	0	0	0	0	0	0.478	0.478
chp	clfA	93061.SAOUHSC_02169	93061.SAOUHSC_00812	0	0	0	0	0	0	0	0.518	0.518
chp	isdB	93061.SAOUHSC_02169	93061.SAOUHSC_01079	0	0	0	0	0	0	0	0.432	0.432
chp	isdA	93061.SAOUHSC_02169	93061.SAOUHSC_01081	0	0	0	0	0	0	0	0.449	0.449
chp	flr	93061.SAOUHSC_02169	93061.SAOUHSC_01112	0	0	0	0	0	0	0	0.613	0.613
chp	ABD30228.1	93061.SAOUHSC_02169	93061.SAOUHSC_01114	0	0	0	0	0	0	0	0.509	0.509
chp	hly	93061.SAOUHSC_02169	93061.SAOUHSC_01121	0	0	0	0	0	0	0	0.545	0.545
chp	scn	93061.SAOUHSC_02169	93061.SAOUHSC_02167	0	0	0	0	0	0	0	0.748	0.748
chp	hlgC	93061.SAOUHSC_02169	93061.SAOUHSC_02709	0	0	0	0	0	0	0	0.400	0.400
chp	hlgB	93061.SAOUHSC_02169	93061.SAOUHSC_02710	0	0	0	0	0	0	0	0.433	0.433
chp	clfB	93061.SAOUHSC_02169	93061.SAOUHSC_02963	0	0	0	0	0	0	0	0.458	0.457
chp	fnbA	93061.SAOUHSC_02169	93061.SAOUHSC_02803	0	0	0	0	0	0	0	0.470	0.470
chp	sbi	93061.SAOUHSC_02169	93061.SAOUHSC_02706	0	0	0	0	0	0	0	0.541	0.541
chp	hlb	93061.SAOUHSC_02169	93061.SAOUHSC_02240	0	0	0	0	0	0	0	0.611	0.611
clfA	spa	93061.SAOUHSC_00812	93061.SAOUHSC_00069	0.071	0	0	0	0.046	0	0	0.495	0.513
clfA	sarA	93061.SAOUHSC_00812	93061.SAOUHSC_00620	0	0	0	0	0.102	0	0	0.413	0.450
clfA	eno	93061.SAOUHSC_00812	93061.SAOUHSC_00799	0	0	0	0	0.066	0	0	0.744	0.751
clfA	splA	93061.SAOUHSC_00812	93061.SAOUHSC_01942	0	0	0	0	0.046	0	0	0.400	0.403
clfA	hlgB	93061.SAOUHSC_00812	93061.SAOUHSC_02710	0	0	0	0	0.050	0	0	0.405	0.410
clfA	sspB	93061.SAOUHSC_00812	93061.SAOUHSC_00987	0	0	0	0	0.050	0	0	0.433	0.438
clfA	ssaA2	93061.SAOUHSC_00812	93061.SAOUHSC_02571	0	0	0.393	0	0	0	0	0.149	0.461
clfA	ssaA	93061.SAOUHSC_00812	93061.SAOUHSC_02883	0	0	0.400	0	0	0	0	0.193	0.495
clfA	scn	93061.SAOUHSC_00812	93061.SAOUHSC_02167	0	0	0	0	0	0	0	0.510	0.510
clfA	sbi	93061.SAOUHSC_00812	93061.SAOUHSC_02706	0	0	0	0	0.047	0	0	0.510	0.513
clfA	chp	93061.SAOUHSC_00812	93061.SAOUHSC_02169	0	0	0	0	0	0	0	0.518	0.518
clfA	agrB	93061.SAOUHSC_00812	93061.SAOUHSC_02261	0	0	0.363	0	0.046	0	0	0.328	0.555
clfA	icaD	93061.SAOUHSC_00812	93061.SAOUHSC_03003	0	0	0	0	0	0	0	0.566	0.566
clfA	sspA	93061.SAOUHSC_00812	93061.SAOUHSC_00988	0	0	0.151	0	0.046	0	0	0.509	0.567
clfA	isdA	93061.SAOUHSC_00812	93061.SAOUHSC_01081	0	0	0	0	0	0	0	0.572	0.572
clfA	icaA	93061.SAOUHSC_00812	93061.SAOUHSC_03002	0	0	0	0	0	0	0	0.613	0.613
clfA	hlb	93061.SAOUHSC_00812	93061.SAOUHSC_02240	0	0	0	0	0.049	0	0	0.673	0.675
clfA	clfB	93061.SAOUHSC_00812	93061.SAOUHSC_02963	0	0	0.177	0.813	0.282	0	0	0.585	0.733
clfA	ABD30228.1	93061.SAOUHSC_00812	93061.SAOUHSC_01114	0	0	0	0	0.102	0	0	0.724	0.741
clfA	isdB	93061.SAOUHSC_00812	93061.SAOUHSC_01079	0	0	0	0	0	0	0	0.751	0.751
clfA	hly	93061.SAOUHSC_00812	93061.SAOUHSC_01121	0	0	0	0	0.050	0	0	0.751	0.753
clfA	sasG	93061.SAOUHSC_00812	93061.SAOUHSC_02798	0	0	0.474	0	0.075	0	0	0.580	0.777
clfA	fnbA	93061.SAOUHSC_00812	93061.SAOUHSC_02803	0	0	0.104	0.607	0	0	0.095	0.888	0.901
clfB	spa	93061.SAOUHSC_02963	93061.SAOUHSC_00069	0.071	0	0	0	0.045	0	0	0.511	0.529
clfB	eno	93061.SAOUHSC_02963	93061.SAOUHSC_00799	0	0	0	0	0.066	0	0	0.588	0.598
clfB	clfA	93061.SAOUHSC_02963	93061.SAOUHSC_00812	0	0	0.177	0.813	0.282	0	0	0.585	0.733
clfB	sspB	93061.SAOUHSC_02963	93061.SAOUHSC_00987	0	0	0	0	0.045	0	0	0.413	0.415
clfB	sspA	93061.SAOUHSC_02963	93061.SAOUHSC_00988	0	0	0	0	0	0	0	0.504	0.504
clfB	isdB	93061.SAOUHSC_02963	93061.SAOUHSC_01079	0	0	0	0	0.057	0	0	0.529	0.536
clfB	isdA	93061.SAOUHSC_02963	93061.SAOUHSC_01081	0	0	0	0	0	0	0	0.610	0.610
clfB	ABD30228.1	93061.SAOUHSC_02963	93061.SAOUHSC_01114	0	0	0	0	0.066	0	0	0.700	0.707
clfB	hly	93061.SAOUHSC_02963	93061.SAOUHSC_01121	0	0	0	0	0	0	0	0.613	0.613
clfB	splA	93061.SAOUHSC_02963	93061.SAOUHSC_01942	0	0	0	0	0.057	0	0	0.405	0.414
clfB	scn	93061.SAOUHSC_02963	93061.SAOUHSC_02167	0	0	0	0	0	0	0	0.469	0.469
clfB	chp	93061.SAOUHSC_02963	93061.SAOUHSC_02169	0	0	0	0	0	0	0	0.458	0.457
clfB	hlb	93061.SAOUHSC_02963	93061.SAOUHSC_02240	0	0	0	0	0.050	0	0	0.433	0.438
clfB	agrB	93061.SAOUHSC_02963	93061.SAOUHSC_02261	0	0	0.423	0	0	0	0	0.292	0.574
clfB	sbi	93061.SAOUHSC_02963	93061.SAOUHSC_02706	0	0	0	0	0.115	0	0	0.443	0.485
clfB	sasG	93061.SAOUHSC_02963	93061.SAOUHSC_02798	0	0	0.219	0.605	0.075	0	0	0.267	0.424
clfB	fnbA	93061.SAOUHSC_02963	93061.SAOUHSC_02803	0	0	0.100	0.605	0	0	0.095	0.550	0.601
clfB	sraP	93061.SAOUHSC_02963	93061.SAOUHSC_02990	0	0	0.255	0.608	0	0	0.095	0.187	0.404
clfB	icaD	93061.SAOUHSC_02963	93061.SAOUHSC_03003	0	0	0	0	0	0	0	0.546	0.546
clfB	icaA	93061.SAOUHSC_02963	93061.SAOUHSC_03002	0	0	0	0	0	0	0	0.613	0.613
crtM	sarA	93061.SAOUHSC_02879	93061.SAOUHSC_00620	0	0	0	0	0.065	0	0	0.423	0.437
crtM	hlgC	93061.SAOUHSC_02879	93061.SAOUHSC_02709	0	0	0	0	0.723	0	0	0	0.723
crtM	crtN	93061.SAOUHSC_02879	93061.SAOUHSC_02877	0.851	0	0.765	0	0.915	0	0.940	0.658	0.999
crtM	ssaA	93061.SAOUHSC_02879	93061.SAOUHSC_02883	0.401	0	0	0	0	0	0	0	0.401
crtM	crtO	93061.SAOUHSC_02879	93061.SAOUHSC_02882	0.804	0	0.324	0	0	0	0	0.613	0.944
crtM	crtP	93061.SAOUHSC_02879	93061.SAOUHSC_02881	0.690	0	0.762	0	0.448	0	0.278	0.658	0.988
crtN	crtO	93061.SAOUHSC_02877	93061.SAOUHSC_02882	0.800	0	0.421	0	0	0	0	0.613	0.951
crtN	crtP	93061.SAOUHSC_02877	93061.SAOUHSC_02881	0.800	0	0.289	0.661	0	0	0.940	0.235	0.992
crtN	crtM	93061.SAOUHSC_02877	93061.SAOUHSC_02879	0.851	0	0.765	0	0.915	0	0.940	0.658	0.999
crtO	crtN	93061.SAOUHSC_02882	93061.SAOUHSC_02877	0.800	0	0.421	0	0	0	0	0.613	0.951
crtO	crtM	93061.SAOUHSC_02882	93061.SAOUHSC_02879	0.804	0	0.324	0	0	0	0	0.613	0.944
crtO	crtP	93061.SAOUHSC_02882	93061.SAOUHSC_02881	0.856	0	0.496	0	0	0	0	0.613	0.969
crtO	icaA	93061.SAOUHSC_02882	93061.SAOUHSC_03002	0.094	0	0	0	0	0	0.399	0	0.432
crtO	ssaA	93061.SAOUHSC_02882	93061.SAOUHSC_02883	0.459	0	0	0	0	0	0	0	0.459
crtP	aldH1	93061.SAOUHSC_02881	93061.SAOUHSC_02142	0	0	0	0	0.059	0	0.556	0.193	0.634
crtP	crtN	93061.SAOUHSC_02881	93061.SAOUHSC_02877	0.800	0	0.289	0.661	0	0	0.940	0.235	0.992
crtP	crtM	93061.SAOUHSC_02881	93061.SAOUHSC_02879	0.690	0	0.762	0	0.448	0	0.278	0.658	0.988
crtP	ssaA	93061.SAOUHSC_02881	93061.SAOUHSC_02883	0.459	0	0	0	0	0	0	0	0.459
crtP	crtO	93061.SAOUHSC_02881	93061.SAOUHSC_02882	0.856	0	0.496	0	0	0	0	0.613	0.969
cvfB	rny	93061.SAOUHSC_01391	93061.SAOUHSC_01263	0	0	0	0	0	0	0	0.509	0.509
cvfB	cvfC	93061.SAOUHSC_01391	93061.SAOUHSC_01437	0	0	0	0	0	0	0	0.613	0.613
cvfC	rny	93061.SAOUHSC_01437	93061.SAOUHSC_01263	0	0	0	0	0.050	0	0	0.478	0.482
cvfC	cvfB	93061.SAOUHSC_01437	93061.SAOUHSC_01391	0	0	0	0	0	0	0	0.613	0.613
cvfC	traP	93061.SAOUHSC_01437	93061.SAOUHSC_01964	0	0	0.418	0	0	0	0	0	0.418
eno	hly	93061.SAOUHSC_00799	93061.SAOUHSC_01121	0	0	0	0	0.058	0	0	0.443	0.452
eno	sasG	93061.SAOUHSC_00799	93061.SAOUHSC_02798	0	0	0.157	0	0	0	0	0.378	0.453
eno	icaD	93061.SAOUHSC_00799	93061.SAOUHSC_03003	0	0	0	0	0	0	0	0.529	0.529
eno	clfB	93061.SAOUHSC_00799	93061.SAOUHSC_02963	0	0	0	0	0.066	0	0	0.588	0.598
eno	fnbA	93061.SAOUHSC_00799	93061.SAOUHSC_02803	0	0	0	0	0	0	0.095	0.613	0.635
eno	ABD30228.1	93061.SAOUHSC_00799	93061.SAOUHSC_01114	0	0	0	0	0.063	0	0	0.680	0.687
eno	rny	93061.SAOUHSC_00799	93061.SAOUHSC_01263	0	0	0	0	0	0.594	0	0.264	0.688
eno	clfA	93061.SAOUHSC_00799	93061.SAOUHSC_00812	0	0	0	0	0.066	0	0	0.744	0.751
eno	icaA	93061.SAOUHSC_00799	93061.SAOUHSC_03002	0.070	0	0	0	0	0.125	0	0.773	0.799
esaA	esxA	93061.SAOUHSC_00258	93061.SAOUHSC_00257	0.639	0	0.726	0	0	0	0	0.782	0.976
esaA	ABD29443.1	93061.SAOUHSC_00258	93061.SAOUHSC_00270	0.360	0	0	0	0	0	0	0.232	0.488
esaA	ABD29440.1	93061.SAOUHSC_00258	93061.SAOUHSC_00267	0.567	0	0	0	0	0	0	0	0.567
esaA	ABD29437.1	93061.SAOUHSC_00258	93061.SAOUHSC_00264	0.597	0	0	0	0	0	0	0	0.597
esaA	essG	93061.SAOUHSC_00258	93061.SAOUHSC_00269	0.548	0	0	0	0	0	0	0.473	0.751
esaA	essE	93061.SAOUHSC_00258	93061.SAOUHSC_00266	0.567	0	0	0	0	0	0	0.509	0.778
esaA	esxB	93061.SAOUHSC_00258	93061.SAOUHSC_00265	0.567	0	0	0	0	0	0	0.610	0.824
esaA	ABD29434.1	93061.SAOUHSC_00258	93061.SAOUHSC_00260	0.856	0	0	0	0.110	0	0	0.122	0.878
esaA	ABD29433.1	93061.SAOUHSC_00258	93061.SAOUHSC_00259	0.856	0	0	0	0	0	0	0.377	0.906
esaA	essD	93061.SAOUHSC_00258	93061.SAOUHSC_00268	0.559	0	0.429	0	0.061	0	0	0.726	0.926
esaA	essC	93061.SAOUHSC_00258	93061.SAOUHSC_00262	0.815	0	0.646	0	0.060	0	0	0.923	0.994
esaA	essB	93061.SAOUHSC_00258	93061.SAOUHSC_00261	0.844	0	0.743	0	0.145	0	0	0.937	0.997
essB	esxA	93061.SAOUHSC_00261	93061.SAOUHSC_00257	0.623	0	0.774	0	0.087	0	0	0.797	0.982
essB	esaA	93061.SAOUHSC_00261	93061.SAOUHSC_00258	0.844	0	0.743	0	0.145	0	0	0.937	0.997
essB	ABD29433.1	93061.SAOUHSC_00261	93061.SAOUHSC_00259	0.844	0	0	0	0	0	0	0.372	0.898
essB	ABD29434.1	93061.SAOUHSC_00261	93061.SAOUHSC_00260	0.844	0	0	0	0.402	0	0	0.205	0.919
essB	ABD29443.1	93061.SAOUHSC_00261	93061.SAOUHSC_00270	0.378	0	0	0	0	0	0	0.240	0.507
essB	ABD29440.1	93061.SAOUHSC_00261	93061.SAOUHSC_00267	0.586	0	0	0	0	0	0	0	0.586
essB	ABD29437.1	93061.SAOUHSC_00261	93061.SAOUHSC_00264	0.617	0	0	0	0	0	0	0	0.617
essB	essG	93061.SAOUHSC_00261	93061.SAOUHSC_00269	0.566	0	0	0	0.057	0	0	0.455	0.757
essB	esxB	93061.SAOUHSC_00261	93061.SAOUHSC_00265	0.586	0	0	0	0	0	0	0.613	0.833
essB	essE	93061.SAOUHSC_00261	93061.SAOUHSC_00266	0.586	0	0	0	0	0	0	0.684	0.863
