#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
VC_0400	epsL	243277.VC_0400	243277.VC_2725	0.097	0	0.305	0	0.334	0.819	0	0.166	0.925
VC_0406	VC_0400	243277.VC_0406	243277.VC_0400	0.762	0	0.329	0	0.069	0	0	0.073	0.844
VC_0406	tcpA	243277.VC_0406	243277.VC_0828	0.067	0	0	0	0.462	0	0	0.068	0.491
VC_0406	epsH	243277.VC_0406	243277.VC_2729	0.095	0	0	0	0.462	0	0	0.145	0.547
VC_0406	epsI	243277.VC_0406	243277.VC_2728	0.095	0	0	0	0.462	0	0	0.147	0.548
VC_0406	VC_1917	243277.VC_0406	243277.VC_1917	0.093	0	0	0	0.490	0	0	0.130	0.562
VC_0406	VC_2423	243277.VC_0406	243277.VC_2423	0.095	0	0.496	0	0	0	0	0.129	0.568
VC_0406	epsG	243277.VC_0406	243277.VC_2730	0.095	0	0.405	0	0.462	0	0	0.147	0.719
VC_0406	VC_2633	243277.VC_0406	243277.VC_2633	0.079	0	0	0	0	0.700	0	0.147	0.743
VC_0406	VC_2632	243277.VC_0406	243277.VC_2632	0.093	0	0	0	0	0.700	0	0.147	0.747
VC_0406	VC_0411	243277.VC_0406	243277.VC_0411	0.542	0	0.213	0	0.462	0	0	0.068	0.795
VC_0411	VC_0097	243277.VC_0411	243277.VC_0097	0	0	0.478	0	0	0	0	0	0.478
VC_0411	VC_0400	243277.VC_0411	243277.VC_0400	0.522	0	0.769	0	0	0	0	0.069	0.888
VC_0411	VC_0406	243277.VC_0411	243277.VC_0406	0.542	0	0.213	0	0.462	0	0	0.068	0.795
VC_0411	VC_1917	243277.VC_0411	243277.VC_1917	0.051	0	0	0	0.405	0	0	0.073	0.430
VC_0411	VC_0858	243277.VC_0411	243277.VC_0858	0.156	0	0	0	0	0	0.332	0.072	0.431
VC_0411	epsN	243277.VC_0411	243277.VC_2723	0.074	0	0.443	0	0	0	0	0.069	0.477
VC_0411	VC_2199	243277.VC_0411	243277.VC_2199	0	0	0	0	0	0.478	0	0	0.478
VC_0411	VC_2423	243277.VC_0411	243277.VC_2423	0.073	0	0	0	0	0.222	0.332	0.071	0.492
VC_0411	epsF	243277.VC_0411	243277.VC_2731	0.093	0	0	0	0.462	0	0	0.068	0.505
VC_0411	pilC	243277.VC_0411	243277.VC_2425	0.093	0	0	0	0.462	0	0	0.068	0.505
VC_0411	tcpE	243277.VC_0411	243277.VC_0836	0.093	0	0	0	0.462	0	0	0.068	0.505
VC_0411	epsJ	243277.VC_0411	243277.VC_2727	0.070	0	0.243	0	0.092	0.756	0.309	0.070	0.876
VC_0857	epsH	243277.VC_0857	243277.VC_2729	0.074	0	0.181	0	0	0	0.332	0.073	0.467
VC_0857	epsJ	243277.VC_0857	243277.VC_2727	0.096	0	0	0	0	0	0.461	0.073	0.508
VC_0857	epsG	243277.VC_0857	243277.VC_2730	0.133	0	0	0	0	0	0.602	0.073	0.652
VC_0857	VC_2423	243277.VC_0857	243277.VC_2423	0.152	0	0.141	0.657	0	0	0.602	0.223	0.744
VC_0857	VC_2632	243277.VC_0857	243277.VC_2632	0.156	0	0.747	0	0	0	0	0.186	0.811
VC_0857	VC_2633	243277.VC_0857	243277.VC_2633	0.097	0	0.769	0	0.100	0	0	0.187	0.826
VC_0857	VC_0858	243277.VC_0857	243277.VC_0858	0.610	0	0.571	0	0.614	0	0	0.491	0.962
VC_0858	VC_0411	243277.VC_0858	243277.VC_0411	0.156	0	0	0	0	0	0.332	0.072	0.431
VC_0858	VC_0857	243277.VC_0858	243277.VC_0857	0.610	0	0.571	0	0.614	0	0	0.491	0.962
VC_0858	fliD	243277.VC_0858	243277.VC_2140	0	0	0.429	0	0	0	0	0.067	0.444
VC_0858	epsG	243277.VC_0858	243277.VC_2730	0.156	0	0	0	0	0	0.332	0.113	0.456
VC_0858	VC_2633	243277.VC_0858	243277.VC_2633	0.097	0	0.508	0	0.071	0	0	0.163	0.608
VC_0858	VC_2632	243277.VC_0858	243277.VC_2632	0.156	0	0.487	0	0.071	0	0	0.298	0.679
VC_0858	epsH	243277.VC_0858	243277.VC_2729	0.074	0	0.178	0	0	0	0.602	0.240	0.739
VC_0892	VC_0097	243277.VC_0892	243277.VC_0097	0.097	0	0.217	0	0.742	0	0	0.164	0.827
VC_0892	VC_2224	243277.VC_0892	243277.VC_2224	0	0	0.150	0	0.338	0	0	0	0.413
VC_0892	VC_2370	243277.VC_0892	243277.VC_2370	0.062	0	0	0	0.383	0	0	0.069	0.414
VC_0892	VC_2129	243277.VC_0892	243277.VC_2129	0.156	0	0	0	0.422	0	0	0.346	0.653
VC_0892	VC_2064	243277.VC_0892	243277.VC_2064	0.156	0	0	0	0.613	0	0	0.133	0.692
VC_0892	flgI	243277.VC_0892	243277.VC_2193	0.156	0	0.203	0	0.612	0	0	0.222	0.769
VC_0892	VC_2196	243277.VC_0892	243277.VC_2196	0.116	0	0.620	0	0.417	0	0	0.194	0.821
VC_0892	VC_2127	243277.VC_0892	243277.VC_2127	0.097	0	0.194	0	0.742	0	0	0.164	0.822
VC_0892	VC_2190	243277.VC_0892	243277.VC_2190	0.156	0	0	0	0.725	0	0	0.346	0.834
VC_0892	flgJ	243277.VC_0892	243277.VC_2192	0.233	0	0	0	0.778	0	0	0.375	0.884
VC_0892	fliD	243277.VC_0892	243277.VC_2140	0.156	0	0.235	0	0.789	0	0	0.290	0.890
VC_0892	fliE	243277.VC_0892	243277.VC_2134	0.156	0	0.170	0	0.777	0	0	0.400	0.893
VC_0892	VC_2198	243277.VC_0892	243277.VC_2198	0.156	0	0.352	0	0.810	0	0	0.190	0.904
VC_0892	VC_2131	243277.VC_0892	243277.VC_2131	0.156	0	0	0	0.895	0	0	0.433	0.945
VC_0892	VC_2130	243277.VC_0892	243277.VC_2130	0.156	0	0.687	0	0.744	0	0	0.302	0.946
VC_0892	VC_2197	243277.VC_0892	243277.VC_2197	0.156	0	0.655	0	0.832	0	0	0.194	0.955
VC_0892	flgH	243277.VC_0892	243277.VC_2194	0.156	0	0.231	0	0.928	0	0	0.285	0.962
VC_0892	VC_2195	243277.VC_0892	243277.VC_2195	0.156	0	0.644	0	0.816	0	0	0.418	0.963
VC_0892	VC_2200	243277.VC_0892	243277.VC_2200	0.156	0	0.227	0	0.927	0	0	0.348	0.964
VC_0892	VC_2126	243277.VC_0892	243277.VC_2126	0.156	0	0.643	0	0.803	0.204	0	0.449	0.969
VC_0892	fliS	243277.VC_0892	243277.VC_2138	0.156	0	0.511	0	0.912	0	0	0.346	0.973
VC_0892	VC_2133	243277.VC_0892	243277.VC_2133	0.156	0	0.588	0	0.928	0	0	0.185	0.976
VC_0892	VC_2125	243277.VC_0892	243277.VC_2125	0.156	0	0.751	0	0.835	0	0	0.457	0.978
VC_0892	VC_2199	243277.VC_0892	243277.VC_2199	0.156	0	0.732	0	0.928	0	0	0.272	0.986
VC_0892	fliG	243277.VC_0892	243277.VC_2132	0.156	0	0.753	0	0.928	0	0.314	0.429	0.993
VC_0900	flgJ	243277.VC_0900	243277.VC_2192	0	0	0	0	0.315	0.200	0	0	0.428
VC_0900	VC_2200	243277.VC_0900	243277.VC_2200	0	0	0	0	0.345	0.165	0	0.047	0.433
VC_0900	VC_1367	243277.VC_0900	243277.VC_1367	0.050	0	0.306	0.605	0	0	0.230	0.067	0.463
VC_0900	VC_1599	243277.VC_0900	243277.VC_1599	0.049	0	0.318	0.621	0	0	0.230	0.067	0.472
VC_0900	VC_1372	243277.VC_0900	243277.VC_1372	0.049	0	0.327	0.609	0	0	0.230	0.067	0.479
VC_0900	VC_1353	243277.VC_0900	243277.VC_1353	0	0	0.297	0.606	0.050	0.133	0.204	0.045	0.479
VC_0900	VC_1216	243277.VC_0900	243277.VC_1216	0	0	0.326	0.610	0	0	0.283	0	0.496
VC_0900	VC_2195	243277.VC_0900	243277.VC_2195	0	0	0	0	0.185	0.413	0	0	0.501
VC_0900	VC_2370	243277.VC_0900	243277.VC_2370	0.087	0	0.328	0.608	0.071	0.182	0.437	0.153	0.726
VC_1029	flgJ	243277.VC_1029	243277.VC_2192	0	0	0	0	0.315	0.182	0	0	0.415
VC_1029	VC_1353	243277.VC_1029	243277.VC_1353	0	0	0.284	0.621	0.050	0.133	0.138	0	0.424
VC_1029	VC_2200	243277.VC_1029	243277.VC_2200	0	0	0	0	0.345	0.165	0	0.047	0.433
VC_1029	VC_1599	243277.VC_1029	243277.VC_1599	0.049	0	0.325	0.612	0	0	0.230	0.067	0.477
VC_1029	VC_1372	243277.VC_1029	243277.VC_1372	0.049	0	0.326	0.610	0	0	0.230	0.067	0.478
VC_1029	VC_1216	243277.VC_1029	243277.VC_1216	0	0	0.325	0.612	0	0	0.283	0	0.495
VC_1029	VC_2195	243277.VC_1029	243277.VC_2195	0	0	0	0	0.185	0.413	0	0	0.501
VC_1029	VC_2370	243277.VC_1029	243277.VC_2370	0.087	0	0.285	0.666	0.071	0.182	0.437	0.071	0.680
VC_1029	VC_1367	243277.VC_1029	243277.VC_1367	0.050	0	0.749	0	0	0	0.230	0.067	0.805
VC_1104	flgJ	243277.VC_1104	243277.VC_2192	0	0	0	0	0.315	0.200	0	0	0.428
VC_1104	VC_2200	243277.VC_1104	243277.VC_2200	0	0	0	0	0.345	0.165	0	0.047	0.433
VC_1104	VC_1372	243277.VC_1104	243277.VC_1372	0.049	0	0.315	0.625	0	0	0.230	0.067	0.470
VC_1104	VC_1599	243277.VC_1104	243277.VC_1599	0.049	0	0.318	0.622	0	0	0.230	0.067	0.471
VC_1104	VC_1353	243277.VC_1104	243277.VC_1353	0	0	0.288	0.612	0.050	0.133	0.204	0.045	0.473
VC_1104	VC_1216	243277.VC_1104	243277.VC_1216	0	0	0.320	0.619	0	0	0.283	0	0.491
VC_1104	VC_2195	243277.VC_1104	243277.VC_2195	0	0	0	0	0.185	0.413	0	0	0.501
VC_1104	VC_2370	243277.VC_1104	243277.VC_2370	0.087	0	0.328	0.608	0.071	0.182	0.437	0.071	0.699
VC_1104	VC_1367	243277.VC_1104	243277.VC_1367	0.050	0	0.754	0	0	0	0.230	0.067	0.809
VC_1185	VC_1353	243277.VC_1185	243277.VC_1353	0	0	0.262	0.614	0.050	0.133	0.138	0	0.406
VC_1185	flgJ	243277.VC_1185	243277.VC_2192	0	0	0	0	0.315	0.182	0	0	0.415
VC_1185	VC_2200	243277.VC_1185	243277.VC_2200	0	0	0	0	0.345	0.165	0	0.047	0.433
VC_1185	VC_1599	243277.VC_1185	243277.VC_1599	0.049	0	0.316	0.624	0	0	0.230	0.067	0.470
VC_1185	VC_1372	243277.VC_1185	243277.VC_1372	0.049	0	0.323	0.615	0	0	0.230	0.067	0.475
VC_1185	VC_1216	243277.VC_1185	243277.VC_1216	0	0	0.324	0.613	0	0	0.283	0	0.495
VC_1185	VC_2195	243277.VC_1185	243277.VC_2195	0	0	0	0	0.185	0.413	0	0	0.501
VC_1185	VC_2370	243277.VC_1185	243277.VC_2370	0.087	0	0.324	0.613	0.071	0.182	0.437	0.071	0.697
VC_1185	VC_1367	243277.VC_1185	243277.VC_1367	0.050	0	0.744	0	0	0	0.230	0.067	0.801
VC_1216	VC_0900	243277.VC_1216	243277.VC_0900	0	0	0.326	0.610	0	0	0.283	0	0.496
VC_1216	VC_1029	243277.VC_1216	243277.VC_1029	0	0	0.325	0.612	0	0	0.283	0	0.495
VC_1216	VC_1104	243277.VC_1216	243277.VC_1104	0	0	0.320	0.619	0	0	0.283	0	0.491
VC_1216	VC_1185	243277.VC_1216	243277.VC_1185	0	0	0.324	0.613	0	0	0.283	0	0.495
VC_1216	flgI	243277.VC_1216	243277.VC_2193	0	0	0	0	0.415	0	0	0	0.414
VC_1216	flgJ	243277.VC_1216	243277.VC_2192	0.073	0	0	0	0.315	0.160	0	0	0.420
VC_1216	VC_2195	243277.VC_1216	243277.VC_2195	0.056	0	0	0	0.101	0.413	0	0	0.458
VC_1216	VC_2200	243277.VC_1216	243277.VC_2200	0.094	0	0	0	0.345	0.165	0	0.047	0.464
VC_1216	VC_A0049	243277.VC_1216	243277.VC_A0049	0	0	0.311	0.631	0	0	0.283	0	0.485
VC_1216	VC_2224	243277.VC_1216	243277.VC_2224	0	0	0.319	0.618	0	0	0.283	0	0.491
VC_1216	VC_A0074	243277.VC_1216	243277.VC_A0074	0	0	0.323	0.615	0	0	0.283	0	0.493
VC_1216	VC_1599	243277.VC_1216	243277.VC_1599	0	0	0.324	0.613	0	0	0.283	0	0.495
VC_1216	VC_2697	243277.VC_1216	243277.VC_2697	0	0	0.319	0.620	0	0	0.283	0.067	0.505
VC_1216	VC_1372	243277.VC_1216	243277.VC_1372	0	0	0.319	0.620	0	0	0.283	0.077	0.510
VC_1216	VC_1376	243277.VC_1216	243277.VC_1376	0	0	0.321	0.618	0	0	0.465	0	0.621
VC_1216	VC_1353	243277.VC_1216	243277.VC_1353	0.061	0	0.277	0.615	0	0	0.512	0	0.639
VC_1216	VC_1367	243277.VC_1216	243277.VC_1367	0.073	0	0.317	0.610	0	0	0.465	0.067	0.641
VC_1216	VC_2285	243277.VC_1216	243277.VC_2285	0	0	0.323	0.614	0	0	0.512	0	0.655
VC_1216	VC_2126	243277.VC_1216	243277.VC_2126	0	0	0	0	0.250	0.693	0	0.047	0.761
VC_1216	VC_2370	243277.VC_1216	243277.VC_2370	0.214	0	0.315	0.626	0.072	0.182	0.757	0.071	0.886
VC_1321	mrcA	243277.VC_1321	243277.VC_2635	0.096	0	0	0	0	0.236	0.500	0.139	0.662
VC_1353	VC_0900	243277.VC_1353	243277.VC_0900	0	0	0.297	0.606	0.050	0.133	0.204	0.045	0.479
VC_1353	VC_1029	243277.VC_1353	243277.VC_1029	0	0	0.284	0.621	0.050	0.133	0.138	0	0.424
VC_1353	VC_1104	243277.VC_1353	243277.VC_1104	0	0	0.288	0.612	0.050	0.133	0.204	0.045	0.473
VC_1353	VC_1185	243277.VC_1353	243277.VC_1185	0	0	0.262	0.614	0.050	0.133	0.138	0	0.406
VC_1353	VC_1216	243277.VC_1353	243277.VC_1216	0.061	0	0.277	0.615	0	0	0.512	0	0.639
VC_1353	flgJ	243277.VC_1353	243277.VC_2192	0	0	0	0	0.315	0.160	0	0	0.400
VC_1353	VC_2224	243277.VC_1353	243277.VC_2224	0	0	0.191	0.614	0.050	0.133	0.204	0.045	0.401
VC_1353	VC_2697	243277.VC_1353	243277.VC_2697	0	0	0.264	0.634	0.050	0.133	0.138	0	0.407
VC_1353	VC_2125	243277.VC_1353	243277.VC_2125	0	0	0	0	0.185	0	0.286	0.068	0.410
VC_1353	VC_A0049	243277.VC_1353	243277.VC_A0049	0	0	0.274	0.631	0.050	0.133	0.138	0	0.416
VC_1353	VC_A0074	243277.VC_1353	243277.VC_A0074	0	0	0.287	0.607	0.050	0.133	0.138	0	0.426
VC_1353	VC_2200	243277.VC_1353	243277.VC_2200	0	0	0	0	0.333	0.165	0	0.068	0.435
VC_1353	VC_2195	243277.VC_1353	243277.VC_2195	0	0	0	0	0.099	0.413	0	0	0.448
VC_1353	VC_1599	243277.VC_1353	243277.VC_1599	0	0	0.286	0.621	0	0	0.299	0.065	0.491
VC_1353	VC_2285	243277.VC_1353	243277.VC_2285	0	0	0.291	0.611	0	0	0.424	0	0.574
VC_1353	VC_1376	243277.VC_1353	243277.VC_1376	0	0	0.291	0.609	0.050	0.133	0.379	0.057	0.595
VC_1353	VC_1367	243277.VC_1353	243277.VC_1367	0.071	0	0.538	0	0	0	0.379	0.068	0.718
VC_1353	VC_2370	243277.VC_1353	243277.VC_2370	0.203	0	0.284	0.608	0.071	0.288	0.754	0.152	0.902
VC_1367	VC_0900	243277.VC_1367	243277.VC_0900	0.050	0	0.306	0.605	0	0	0.230	0.067	0.463
VC_1367	VC_1029	243277.VC_1367	243277.VC_1029	0.050	0	0.749	0	0	0	0.230	0.067	0.805
VC_1367	VC_1104	243277.VC_1367	243277.VC_1104	0.050	0	0.754	0	0	0	0.230	0.067	0.809
VC_1367	VC_1185	243277.VC_1367	243277.VC_1185	0.050	0	0.744	0	0	0	0.230	0.067	0.801
VC_1367	VC_1216	243277.VC_1367	243277.VC_1216	0.073	0	0.317	0.610	0	0	0.465	0.067	0.641
VC_1367	VC_1353	243277.VC_1367	243277.VC_1353	0.071	0	0.538	0	0	0	0.379	0.068	0.718
VC_1367	VC_2133	243277.VC_1367	243277.VC_2133	0.148	0	0	0	0.335	0	0	0.081	0.433
VC_1367	VC_2224	243277.VC_1367	243277.VC_2224	0.050	0	0.273	0.605	0	0	0.230	0.067	0.437
VC_1367	VC_2126	243277.VC_1367	243277.VC_2126	0.129	0	0	0	0.250	0.188	0	0.069	0.440
VC_1367	VC_2125	243277.VC_1367	243277.VC_2125	0.097	0	0	0	0.337	0	0	0.143	0.442
VC_1367	VC_2131	243277.VC_1367	243277.VC_2131	0.198	0	0	0	0.338	0	0	0	0.446
VC_1367	VC_2199	243277.VC_1367	243277.VC_2199	0.205	0	0	0	0.314	0	0	0.071	0.449
VC_1367	fliG	243277.VC_1367	243277.VC_2132	0.097	0	0	0	0.335	0	0	0.180	0.464
VC_1367	flgJ	243277.VC_1367	243277.VC_2192	0.118	0	0	0	0.315	0.160	0	0.070	0.464
VC_1367	VC_2130	243277.VC_1367	243277.VC_2130	0.221	0	0	0	0.455	0	0	0.072	0.571
VC_1367	rtxA	243277.VC_1367	243277.VC_1451	0.229	0	0	0	0.310	0	0	0.364	0.632
VC_1367	VC_2200	243277.VC_1367	243277.VC_2200	0.214	0	0	0	0.333	0.325	0	0.104	0.640
VC_1367	VC_2195	243277.VC_1367	243277.VC_2195	0.068	0	0	0	0.100	0.693	0	0	0.719
VC_1367	VC_1599	243277.VC_1367	243277.VC_1599	0.050	0	0.737	0	0	0	0.045	0.067	0.747
VC_1367	VC_1372	243277.VC_1367	243277.VC_1372	0.050	0	0.737	0	0	0	0.045	0.067	0.747
VC_1367	VC_2697	243277.VC_1367	243277.VC_2697	0.050	0	0.740	0	0	0	0.230	0.067	0.798
VC_1367	VC_A0074	243277.VC_1367	243277.VC_A0074	0.050	0	0.757	0	0	0	0.230	0.067	0.811
VC_1367	VC_A0049	243277.VC_1367	243277.VC_A0049	0.050	0	0.759	0	0	0	0.230	0.067	0.813
VC_1367	VC_1376	243277.VC_1367	243277.VC_1376	0.080	0	0.753	0	0	0	0.341	0.071	0.842
VC_1367	VC_2285	243277.VC_1367	243277.VC_2285	0.097	0	0.746	0	0	0	0.379	0.068	0.849
VC_1367	VC_2370	243277.VC_1367	243277.VC_2370	0.174	0	0.760	0	0.071	0.182	0.755	0.362	0.970
VC_1372	VC_0900	243277.VC_1372	243277.VC_0900	0.049	0	0.327	0.609	0	0	0.230	0.067	0.479
VC_1372	VC_1029	243277.VC_1372	243277.VC_1029	0.049	0	0.326	0.610	0	0	0.230	0.067	0.478
VC_1372	VC_1104	243277.VC_1372	243277.VC_1104	0.049	0	0.315	0.625	0	0	0.230	0.067	0.470
VC_1372	VC_1185	243277.VC_1372	243277.VC_1185	0.049	0	0.323	0.615	0	0	0.230	0.067	0.475
VC_1372	VC_1216	243277.VC_1372	243277.VC_1216	0	0	0.319	0.620	0	0	0.283	0.077	0.510
VC_1372	VC_1367	243277.VC_1372	243277.VC_1367	0.050	0	0.737	0	0	0	0.045	0.067	0.747
VC_1372	flgJ	243277.VC_1372	243277.VC_2192	0	0	0	0	0.315	0.160	0	0	0.400
VC_1372	VC_2200	243277.VC_1372	243277.VC_2200	0	0	0	0	0.333	0.165	0	0.047	0.422
VC_1372	VC_2195	243277.VC_1372	243277.VC_2195	0	0	0	0	0.099	0.413	0	0	0.448
VC_1372	VC_1376	243277.VC_1372	243277.VC_1376	0.049	0	0.318	0.622	0	0	0.230	0.067	0.471
VC_1372	VC_A0049	243277.VC_1372	243277.VC_A0049	0.049	0	0.323	0.615	0	0	0.230	0.067	0.475
VC_1372	VC_A0074	243277.VC_1372	243277.VC_A0074	0.049	0	0.327	0.609	0	0	0.230	0.067	0.479
VC_1372	VC_2697	243277.VC_1372	243277.VC_2697	0.049	0	0.318	0.622	0	0	0.230	0.096	0.488
VC_1372	VC_2224	243277.VC_1372	243277.VC_2224	0.049	0	0.314	0.626	0	0	0.230	0.167	0.525
VC_1372	VC_2370	243277.VC_1372	243277.VC_2370	0.087	0	0.326	0.611	0.071	0.182	0.437	0.071	0.698
VC_1376	VC_1216	243277.VC_1376	243277.VC_1216	0	0	0.321	0.618	0	0	0.465	0	0.621
VC_1376	VC_1353	243277.VC_1376	243277.VC_1353	0	0	0.291	0.609	0.050	0.133	0.379	0.057	0.595
VC_1376	VC_1367	243277.VC_1376	243277.VC_1367	0.080	0	0.753	0	0	0	0.341	0.071	0.842
VC_1376	VC_1372	243277.VC_1376	243277.VC_1372	0.049	0	0.318	0.622	0	0	0.230	0.067	0.471
VC_1376	flgJ	243277.VC_1376	243277.VC_2192	0	0	0	0	0.315	0.182	0	0	0.415
VC_1376	VC_2200	243277.VC_1376	243277.VC_2200	0	0	0	0	0.345	0.165	0	0.047	0.433
VC_1376	VC_1599	243277.VC_1376	243277.VC_1599	0.049	0	0.325	0.612	0	0	0.230	0.067	0.477
VC_1376	VC_2195	243277.VC_1376	243277.VC_2195	0	0	0	0	0.185	0.413	0	0	0.501
VC_1376	VC_2285	243277.VC_1376	243277.VC_2285	0	0	0.326	0.610	0	0	0.379	0.153	0.615
VC_1376	VC_2370	243277.VC_1376	243277.VC_2370	0.227	0	0.327	0.609	0.071	0.182	0.747	0.206	0.902
VC_1599	VC_0900	243277.VC_1599	243277.VC_0900	0.049	0	0.318	0.621	0	0	0.230	0.067	0.472
VC_1599	VC_1029	243277.VC_1599	243277.VC_1029	0.049	0	0.325	0.612	0	0	0.230	0.067	0.477
VC_1599	VC_1104	243277.VC_1599	243277.VC_1104	0.049	0	0.318	0.622	0	0	0.230	0.067	0.471
VC_1599	VC_1185	243277.VC_1599	243277.VC_1185	0.049	0	0.316	0.624	0	0	0.230	0.067	0.470
VC_1599	VC_1216	243277.VC_1599	243277.VC_1216	0	0	0.324	0.613	0	0	0.283	0	0.495
VC_1599	VC_1353	243277.VC_1599	243277.VC_1353	0	0	0.286	0.621	0	0	0.299	0.065	0.491
VC_1599	VC_1367	243277.VC_1599	243277.VC_1367	0.050	0	0.737	0	0	0	0.045	0.067	0.747
VC_1599	VC_1376	243277.VC_1599	243277.VC_1376	0.049	0	0.325	0.612	0	0	0.230	0.067	0.477
VC_1599	flgJ	243277.VC_1599	243277.VC_2192	0	0	0	0	0.315	0.160	0	0	0.400
VC_1599	VC_2200	243277.VC_1599	243277.VC_2200	0	0	0	0	0.333	0.165	0	0.047	0.422
VC_1599	VC_2195	243277.VC_1599	243277.VC_2195	0	0	0	0	0.099	0.413	0	0	0.448
VC_1599	VC_2224	243277.VC_1599	243277.VC_2224	0.049	0	0.311	0.630	0	0	0.230	0.067	0.466
VC_1599	VC_A0049	243277.VC_1599	243277.VC_A0049	0.049	0	0.315	0.626	0	0	0.230	0.067	0.469
VC_1599	VC_A0074	243277.VC_1599	243277.VC_A0074	0.049	0	0.324	0.613	0	0	0.230	0.067	0.476
VC_1599	VC_2697	243277.VC_1599	243277.VC_2697	0.049	0	0.320	0.619	0	0	0.230	0.174	0.533
VC_1599	VC_2370	243277.VC_1599	243277.VC_2370	0.087	0	0.323	0.614	0.071	0.182	0.437	0.071	0.697
VC_1917	VC_0406	243277.VC_1917	243277.VC_0406	0.093	0	0	0	0.490	0	0	0.130	0.562
VC_1917	VC_0411	243277.VC_1917	243277.VC_0411	0.051	0	0	0	0.405	0	0	0.073	0.430
VC_1917	tcpA	243277.VC_1917	243277.VC_0828	0.051	0	0	0	0.405	0	0	0.073	0.430
VC_1917	tcpE	243277.VC_1917	243277.VC_0836	0.093	0	0	0	0.490	0	0	0.130	0.562
