#node	identifier	category	term ID	term description
clpX	272561.CT_705	GO Component	GO:0005737	Cytoplasm
clpX	272561.CT_705	GO Component	GO:0005829	Cytosol
clpX	272561.CT_705	GO Component	GO:0009376	HslUV protease complex
clpX	272561.CT_705	GO Component	GO:0031597	Cytosolic proteasome complex
clpX	272561.CT_705	GO Component	GO:0032991	Protein-containing complex
clpX	272561.CT_705	GO Component	GO:0110165	Cellular anatomical entity
clpX	272561.CT_705	GO Component	GO:0140535	Intracellular protein-containing complex
clpX	272561.CT_705	GO Component	GO:1902494	Catalytic complex
clpX	272561.CT_705	GO Component	GO:1905368	Peptidase complex
clpX	272561.CT_705	GO Component	GO:1905369	Endopeptidase complex
clpX	272561.CT_705	STRING clusters	CL:484	Mixed, incl. Stress response, and Cell outer membrane
clpX	272561.CT_705	STRING clusters	CL:485	Mixed, incl. Stress response, and Disulfide bond
clpX	272561.CT_705	STRING clusters	CL:486	Mixed, incl. Stress response, and Cell redox homeostasis
clpX	272561.CT_705	STRING clusters	CL:488	Unfolded protein binding, and Serine protease
clpX	272561.CT_705	STRING clusters	CL:506	Proteolysis involved in protein catabolic process, and ClpA/B family
clpX	272561.CT_705	COMPARTMENTS	GOCC:0000502	Proteasome complex
clpX	272561.CT_705	COMPARTMENTS	GOCC:0005622	Intracellular
clpX	272561.CT_705	COMPARTMENTS	GOCC:0005737	Cytoplasm
clpX	272561.CT_705	COMPARTMENTS	GOCC:0005829	Cytosol
clpX	272561.CT_705	COMPARTMENTS	GOCC:0009376	HslUV protease complex
clpX	272561.CT_705	COMPARTMENTS	GOCC:0031597	Cytosolic proteasome complex
clpX	272561.CT_705	COMPARTMENTS	GOCC:0032991	Protein-containing complex
clpX	272561.CT_705	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
clpX	272561.CT_705	COMPARTMENTS	GOCC:1902494	Catalytic complex
clpX	272561.CT_705	COMPARTMENTS	GOCC:1904949	ATPase complex
clpX	272561.CT_705	COMPARTMENTS	GOCC:1905368	Peptidase complex
clpX	272561.CT_705	COMPARTMENTS	GOCC:1905369	Endopeptidase complex
clpX	272561.CT_705	UniProt Keywords	KW-0067	ATP-binding
clpX	272561.CT_705	UniProt Keywords	KW-0143	Chaperone
clpX	272561.CT_705	UniProt Keywords	KW-0479	Metal-binding
clpX	272561.CT_705	UniProt Keywords	KW-0547	Nucleotide-binding
clpX	272561.CT_705	UniProt Keywords	KW-0862	Zinc
clpX	272561.CT_705	InterPro	IPR003593	AAA+ ATPase domain
clpX	272561.CT_705	InterPro	IPR003959	ATPase, AAA-type, core
clpX	272561.CT_705	InterPro	IPR004487	Clp protease, ATP-binding subunit ClpX
clpX	272561.CT_705	InterPro	IPR010603	Zinc finger, ClpX C4-type
clpX	272561.CT_705	InterPro	IPR019489	Clp ATPase, C-terminal
clpX	272561.CT_705	InterPro	IPR027417	P-loop containing nucleoside triphosphate hydrolase
clpX	272561.CT_705	InterPro	IPR038366	Zinc finger, ClpX C4-type superfamily
clpX	272561.CT_705	InterPro	IPR046425	Clp protease, ATP-binding subunit ClpX, bacteria
clpX	272561.CT_705	SMART	SM00382	ATPases associated with a variety of cellular activities
clpX	272561.CT_705	SMART	SM00994	ClpX C4-type zinc finger
clpX	272561.CT_705	SMART	SM01086	C-terminal, D2-small domain, of ClpB protein
dnaA_1	272561.CT_250	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
dnaA_1	272561.CT_250	GO Process	GO:0006259	DNA metabolic process
dnaA_1	272561.CT_250	GO Process	GO:0006260	DNA replication
dnaA_1	272561.CT_250	GO Process	GO:0006261	DNA-templated DNA replication
dnaA_1	272561.CT_250	GO Process	GO:0006270	DNA replication initiation
dnaA_1	272561.CT_250	GO Process	GO:0006275	Regulation of DNA replication
dnaA_1	272561.CT_250	GO Process	GO:0006725	Cellular aromatic compound metabolic process
dnaA_1	272561.CT_250	GO Process	GO:0006807	Nitrogen compound metabolic process
dnaA_1	272561.CT_250	GO Process	GO:0008152	Metabolic process
dnaA_1	272561.CT_250	GO Process	GO:0009987	Cellular process
dnaA_1	272561.CT_250	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
dnaA_1	272561.CT_250	GO Process	GO:0019222	Regulation of metabolic process
dnaA_1	272561.CT_250	GO Process	GO:0031323	Regulation of cellular metabolic process
dnaA_1	272561.CT_250	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
dnaA_1	272561.CT_250	GO Process	GO:0043170	Macromolecule metabolic process
dnaA_1	272561.CT_250	GO Process	GO:0044237	Cellular metabolic process
dnaA_1	272561.CT_250	GO Process	GO:0044238	Primary metabolic process
dnaA_1	272561.CT_250	GO Process	GO:0044260	Cellular macromolecule metabolic process
dnaA_1	272561.CT_250	GO Process	GO:0046483	Heterocycle metabolic process
dnaA_1	272561.CT_250	GO Process	GO:0050789	Regulation of biological process
dnaA_1	272561.CT_250	GO Process	GO:0050794	Regulation of cellular process
dnaA_1	272561.CT_250	GO Process	GO:0051052	Regulation of DNA metabolic process
dnaA_1	272561.CT_250	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
dnaA_1	272561.CT_250	GO Process	GO:0060255	Regulation of macromolecule metabolic process
dnaA_1	272561.CT_250	GO Process	GO:0065007	Biological regulation
dnaA_1	272561.CT_250	GO Process	GO:0071704	Organic substance metabolic process
dnaA_1	272561.CT_250	GO Process	GO:0080090	Regulation of primary metabolic process
dnaA_1	272561.CT_250	GO Process	GO:0090304	Nucleic acid metabolic process
dnaA_1	272561.CT_250	GO Process	GO:1901360	Organic cyclic compound metabolic process
dnaA_1	272561.CT_250	GO Function	GO:0000166	Nucleotide binding
dnaA_1	272561.CT_250	GO Function	GO:0003676	Nucleic acid binding
dnaA_1	272561.CT_250	GO Function	GO:0003677	DNA binding
dnaA_1	272561.CT_250	GO Function	GO:0003688	DNA replication origin binding
dnaA_1	272561.CT_250	GO Function	GO:0003690	Double-stranded DNA binding
dnaA_1	272561.CT_250	GO Function	GO:0005488	Binding
dnaA_1	272561.CT_250	GO Function	GO:0005524	ATP binding
dnaA_1	272561.CT_250	GO Function	GO:0017076	Purine nucleotide binding
dnaA_1	272561.CT_250	GO Function	GO:0030554	Adenyl nucleotide binding
dnaA_1	272561.CT_250	GO Function	GO:0032553	Ribonucleotide binding
dnaA_1	272561.CT_250	GO Function	GO:0032555	Purine ribonucleotide binding
dnaA_1	272561.CT_250	GO Function	GO:0032559	Adenyl ribonucleotide binding
dnaA_1	272561.CT_250	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
dnaA_1	272561.CT_250	GO Function	GO:0036094	Small molecule binding
dnaA_1	272561.CT_250	GO Function	GO:0043167	Ion binding
dnaA_1	272561.CT_250	GO Function	GO:0043168	Anion binding
dnaA_1	272561.CT_250	GO Function	GO:0043565	Sequence-specific DNA binding
dnaA_1	272561.CT_250	GO Function	GO:0097159	Organic cyclic compound binding
dnaA_1	272561.CT_250	GO Function	GO:0097367	Carbohydrate derivative binding
dnaA_1	272561.CT_250	GO Function	GO:1901265	Nucleoside phosphate binding
dnaA_1	272561.CT_250	GO Function	GO:1901363	Heterocyclic compound binding
dnaA_1	272561.CT_250	GO Function	GO:1990837	Sequence-specific double-stranded DNA binding
dnaA_1	272561.CT_250	GO Component	GO:0005622	Intracellular anatomical structure
dnaA_1	272561.CT_250	GO Component	GO:0005737	Cytoplasm
dnaA_1	272561.CT_250	GO Component	GO:0005886	Plasma membrane
dnaA_1	272561.CT_250	GO Component	GO:0016020	Membrane
dnaA_1	272561.CT_250	GO Component	GO:0071944	Cell periphery
dnaA_1	272561.CT_250	GO Component	GO:0110165	Cellular anatomical entity
dnaA_1	272561.CT_250	STRING clusters	CL:387	DNA metabolic process, and SWIM zinc finger
dnaA_1	272561.CT_250	STRING clusters	CL:388	DNA metabolic process, and SWIM zinc finger
dnaA_1	272561.CT_250	STRING clusters	CL:453	Mixed, incl. Regulation of DNA replication, and DNA-binding transcription activator activity
dnaA_1	272561.CT_250	KEGG	ctr02020	Two-component system
dnaA_1	272561.CT_250	COMPARTMENTS	GOCC:0005622	Intracellular
dnaA_1	272561.CT_250	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
dnaA_1	272561.CT_250	UniProt Keywords	KW-0067	ATP-binding
dnaA_1	272561.CT_250	UniProt Keywords	KW-0235	DNA replication
dnaA_1	272561.CT_250	UniProt Keywords	KW-0238	DNA-binding
dnaA_1	272561.CT_250	UniProt Keywords	KW-0547	Nucleotide-binding
dnaA_1	272561.CT_250	UniProt Keywords	KW-0963	Cytoplasm
dnaA_1	272561.CT_250	InterPro	IPR001957	Chromosomal replication control, initiator DnaA
dnaA_1	272561.CT_250	InterPro	IPR003593	AAA+ ATPase domain
dnaA_1	272561.CT_250	InterPro	IPR010921	Trp repressor/replication initiator
dnaA_1	272561.CT_250	InterPro	IPR013159	Chromosomal replication initiator, DnaA C-terminal
dnaA_1	272561.CT_250	InterPro	IPR013317	Chromosomal replication initiator protein DnaA
dnaA_1	272561.CT_250	InterPro	IPR018312	Chromosomal replication control, initiator DnaA, conserved site
dnaA_1	272561.CT_250	InterPro	IPR020591	Chromosomal replication control, initiator DnaA-like
dnaA_1	272561.CT_250	InterPro	IPR027417	P-loop containing nucleoside triphosphate hydrolase
dnaA_1	272561.CT_250	InterPro	IPR038454	DnaA, N-terminal domain superfamily
dnaA_1	272561.CT_250	SMART	SM00382	ATPases associated with a variety of cellular activities
dnaA_1	272561.CT_250	SMART	SM00760	Bacterial dnaA protein helix-turn-helix domain
dnaB	272561.CT_497	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
dnaB	272561.CT_497	GO Process	GO:0006259	DNA metabolic process
dnaB	272561.CT_497	GO Process	GO:0006260	DNA replication
dnaB	272561.CT_497	GO Process	GO:0006261	DNA-templated DNA replication
dnaB	272561.CT_497	GO Process	GO:0006268	DNA unwinding involved in DNA replication
dnaB	272561.CT_497	GO Process	GO:0006269	DNA replication, synthesis of RNA primer
dnaB	272561.CT_497	GO Process	GO:0006725	Cellular aromatic compound metabolic process
dnaB	272561.CT_497	GO Process	GO:0006807	Nitrogen compound metabolic process
dnaB	272561.CT_497	GO Process	GO:0006996	Organelle organization
dnaB	272561.CT_497	GO Process	GO:0008152	Metabolic process
dnaB	272561.CT_497	GO Process	GO:0009058	Biosynthetic process
dnaB	272561.CT_497	GO Process	GO:0009059	Macromolecule biosynthetic process
dnaB	272561.CT_497	GO Process	GO:0009987	Cellular process
dnaB	272561.CT_497	GO Process	GO:0016043	Cellular component organization
